case_id,orbital,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,max_abs_error
p05_eta_high,1,2.8254144258153926e-08,2.209205663633094e-07,2.1860230438576186e-07,0.12924906870283748,7.819049989438398,0.14556621805095177,0.04162344071841741,9.693130700316743e-07
p05_eta_high,2,3.0110553040407406e-08,2.1927202629342947e-07,2.1716054680353877e-07,0.13865572491695685,7.2822317809697275,0.1384468741307499,0.028040641291146088,9.560833942323654e-07
p05_eta_high,3,3.171475337874767e-08,2.171277010289167e-07,2.1529164522107454e-07,0.14731065548865604,6.846267995084453,0.13068051411876022,0.01353437516822333,9.363779790438898e-07
p05_eta_high,4,3.296808456966726e-08,2.146761934251759e-07,2.131511332402355e-07,0.154669994329845,6.511636821712466,0.12287998161993377,-0.0006487057891217319,9.101392477450787e-07
p05_eta_high,5,1.4299959707898571e-05,1.43932840431104e-05,1.3142023391931571e-06,10.88109439576702,1.0065261956759417,0.9958255025714401,0.9857507736610743,3.554115127803724e-06
p05_eta_high,6,1.3928779600133708e-05,1.4007074656450962e-05,1.3390185763079535e-06,10.402230295071204,1.0056210995194799,0.9954207398782672,0.9839210967906133,3.4870119919137273e-06
p05_eta_high,7,1.3565883856220065e-05,1.3639199826103695e-05,1.3621192022124238e-06,9.95939550238016,1.0054044373857745,0.9950007688513021,0.9821073773744451,3.4270196086377383e-06
p05_eta_high,8,1.3183621278936111e-05,1.3265434426125225e-05,1.3809986752978847e-06,9.546440206463176,1.0062056657619427,0.9945665779063831,0.9802719174830029,3.3129549179863742e-06
p05_eta_high,9,1.2765147048574659e-05,1.2868138688582799e-05,1.3934498901993187e-06,9.160822458243358,1.0080681906456879,0.9941219650990256,0.9783872889159352,3.4229391744376915e-06
p06_random,0,4.8649773728056296e-05,4.847377141097974e-05,5.448014751996097e-06,8.929816812671353,0.9963822582596092,0.9937135505861929,0.9783576183852299,1.545278880754619e-05
p06_random,1,1.5016262373155916e-08,1.6043572924661295e-07,1.5769520937907665e-07,0.09522332626515607,10.684131993685638,0.22774309795361505,0.1691956832377666,4.92591437306622e-07
p06_random,2,1.597159675103628e-08,1.5709762996281393e-07,1.539761361320793e-07,0.10372774088405487,9.836062881603933,0.2443319808596073,0.18602170890032343,5.026093039539603e-07
p06_random,3,1.6793897858921083e-08,1.5377651047511347e-07,1.503709238634915e-07,0.1116831460992205,9.156689636136251,0.2551465360065403,0.1981787966735136,5.090588279799135e-07
p06_random,4,1.7433523700478664e-08,1.5081603090329525e-07,1.4727960232963536e-07,0.11837025239557372,8.65092069133186,0.2582712102051987,0.20352282101459512,5.117081823824421e-07
p06_random,5,1.0378094495252273e-05,1.038738383989568e-05,9.928288515759303e-07,10.453054903449862,1.0008950915457222,0.9954285185607418,0.9862819640879804,2.6566236159624335e-06
p06_random,6,1.0112739940668007e-05,1.0115055850684799e-05,1.0450319689969388e-06,9.676967060036064,1.0002290091538375,0.9946618607327917,0.9834364062085496,2.8912678670836066e-06
p06_random,7,9.853492808914187e-06,9.836713800157711e-06,1.1039886156448945e-06,8.925357262998833,0.9982971511643773,0.9937142280168241,0.9795806050101054,3.128037455400287e-06
p06_random,8,9.58109812235887e-06,9.536041046199722e-06,1.169022952370778e-06,8.195816945192057,0.9952972951968835,0.9925322968492291,0.9745272746182864,3.364373643703986e-06
p06_random,9,9.283542190227913e-06,9.208225152165193e-06,1.2379558101458303e-06,7.499090124335147,0.9918870365945015,0.991069410518212,0.9682206099777793,3.5954259823954635e-06
p07_random,0,3.573928683037174e-05,3.5712999933196404e-05,2.853908918986916e-06,12.52292481816782,0.9992644817648404,0.9968096292137012,0.9886303835485718,9.100790088090172e-06
p07_random,1,8.00281753540271e-09,1.0830641517017011e-07,1.0779683189182387e-07,0.07423982129116453,13.533535494348868,0.10047094767689169,0.12348017660788102,3.726271115001012e-07
p07_random,2,8.547402287260654e-09,1.0393862618998896e-07,1.0300289342404001e-07,0.08298215713293508,12.160259070162487,0.15010044460499336,0.16795618681410407,3.174187691579178e-07
p07_random,3,9.019999530147427e-09,1.0072407482937138e-07,9.926418363614812e-08,0.09086862148798952,11.166749454112788,0.20545333322561293,0.21929548960535183,3.1215710072363123e-07
p07_random,4,9.390928102920829e-09,9.932096591357796e-08,9.729257662923671e-08,0.09652255524805196,10.576267310862116,0.26106462598170127,0.2722411829456003,3.005830272462262e-07
p07_random,5,7.642455010409862e-06,7.67126480292557e-06,5.699505637068002e-07,13.408978773010519,1.0037697039075095,0.997236665663292,0.9908683008937763,1.505328645930478e-06
p07_random,6,7.4404547652333765e-06,7.449873127682693e-06,5.712293505296007e-07,13.025336947996719,1.0012658315582168,0.9970574449550029,0.9900717919616483,1.5873677776826244e-06
p07_random,7,7.242991696076711e-06,7.229916955221868e-06,5.789274843806078e-07,12.511051714578654,0.9981948424900273,0.9968015064946414,0.989026006591478,1.7140265410917985e-06
p07_random,8,7.034588348592971e-06,6.996535375547323e-06,5.94462093558359e-07,11.833535602724478,0.9945905899307869,0.9964246925260292,0.9875466239818569,1.8735926691372326e-06
p07_random,9,6.806046929507987e-06,6.741201255861991e-06,6.177334376149129e-07,11.017773225594418,0.9904723440320615,0.9958872932478444,0.9854748105303084,2.048852625573645e-06
p08_random,0,4.1722133330618855e-05,4.075860630959829e-05,4.305306497495938e-06,9.690862509994439,0.976906094101534,0.9948230206104024,0.980551376858945,1.3980289254811318e-05
p08_random,1,1.1237679702410788e-08,1.314024189415857e-07,1.2843861473104301e-07,0.08749455703756273,11.69302048299137,0.30352431469048413,0.1701760750649554,4.354388215555005e-07
p08_random,2,1.188322813437784e-08,1.3873467583995584e-07,1.3557927795197376e-07,0.0876478198872488,11.674830632814361,0.3053412382090303,0.17024823201013112,4.7308643380539195e-07
p08_random,3,1.2432293120360499e-08,1.459952420482308e-07,1.4273360652654976e-07,0.0871013731307068,11.743227145210472,0.30199905576170466,0.1663456186358341,5.103228621905487e-07
p08_random,4,1.2853634919669372e-08,1.5297374744916237e-07,1.4969935722048013e-07,0.08586299339106906,11.90120525479319,0.29403046132101346,0.1586734277116386,5.456948807269768e-07
p08_random,5,8.866158292629826e-06,8.745861839009684e-06,8.592927230500003e-07,10.31797204235596,0.9864319528650711,0.9953321366338411,0.9837625855920641,2.8223507680991465e-06
p08_random,6,8.650248179600336e-06,8.489821795691218e-06,8.767765143422496e-07,9.865967025918435,0.9814541293407687,0.9949413814973518,0.982098607589562,2.7709281574877592e-06
p08_random,7,8.439555902368873e-06,8.2522329807329e-06,8.910999285186626e-07,9.470942183104574,0.9778041731338738,0.9945511721799524,0.9804834947471752,2.7508208086837124e-06
p08_random,8,8.219666122676433e-06,8.022984335714697e-06,9.002768515112583e-07,9.130153806441221,0.9760718034009764,0.9941481535778393,0.9788068363355088,2.928693332402165e-06
p08_random,9,7.980980573845293e-06,7.792933322139105e-06,9.041580102443809e-07,8.826975466034028,0.9764380767543221,0.9937122212271835,0.9769877547461466,3.0049322530855163e-06
