#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.6514837167011078e-03 -1.6665817606659536e-01
#     2 3.6514837167011078e-03 -1.6537331398261937e-01
#     3 3.6514837167011078e-03 -1.6408572351429951e-01
#adaptive measurement: gap=1.2848620839759906e-03 period_steps=9781 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999777627e+00 +1.8400194579490342e-03 +9.9999351786599666e-01 +9.9999999999982370e-01 +3.2879589452136443e-06 +3.1941748813400991e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999989854085e+00 +1.8477748287104810e-03 +9.9997382502874621e-01 +9.9999999996267219e-01 +1.3268250606662686e-05 +1.2906757994312226e-05
  1.50000000 +2.0000000000000000e+00 +2.0000000029119254e+00 +1.8604245852710478e-03 +9.9994169132245592e-01 +9.9999999979592957e-01 +2.9599806636949685e-05 +2.8709074542141705e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000074038233e+00 +1.8779788967344798e-03 +9.9989707139821515e-01 +9.9999999919201021e-01 +5.2051229979721905e-05 +5.0878181390533998e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999858132185e+00 +1.8996784435129225e-03 +9.9984186857192636e-01 +9.9999999767334724e-01 +8.0314771275065154e-05 +7.7818983885549170e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999807693452e+00 +1.9250280276309054e-03 +9.9977730434173429e-01 +9.9999999472613188e-01 +1.1213594052066772e-04 +1.1056499036397085e-04
  3.50000000 +2.0000000000000000e+00 +2.0000000162182388e+00 +1.9539524608768147e-03 +9.9970355341572359e-01 +9.9999999059702016e-01 +1.4950798462593163e-04 +1.4694800306932639e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999187892759e+00 +1.9850339467616545e-03 +9.9962416353529426e-01 +9.9999998438896776e-01 +1.8911973131731450e-04 +1.8673234444471158e-04
  4.50000000 +2.0000000000000000e+00 +1.9999998498272660e+00 +2.0172667578085800e-03 +9.9954164837806925e-01 +9.9999997586265854e-01 +2.3092744705989059e-04 +2.2744831062334971e-04
  5.00000000 +2.0000000000000000e+00 +1.9999997389967525e+00 +2.0505759150393878e-03 +9.9945620406137536e-01 +9.9999996152244175e-01 +2.7433322633371639e-04 +2.6950119019634008e-04
  5.50000000 +2.0000000000000000e+00 +1.9999998029351498e+00 +2.0842563044961419e-03 +9.9936955533995442e-01 +9.9999994412294024e-01 +3.1714813167196918e-04 +3.1335240554207586e-04
  6.00000000 +2.0000000000000000e+00 +1.9999996296239753e+00 +2.1166291564540022e-03 +9.9928594212717192e-01 +9.9999991978549596e-01 +3.6048195430176847e-04 +3.5365613260376222e-04
  6.50000000 +2.0000000000000000e+00 +1.9999998587656773e+00 +2.1488717232357843e-03 +9.9920245181005274e-01 +9.9999989015175228e-01 +4.0158507932140067e-04 +3.9607295731278820e-04
  7.00000000 +2.0000000000000000e+00 +1.9999996445502657e+00 +2.1755827299666736e-03 +9.9913259933303467e-01 +9.9999985980812101e-01 +4.3551481999791578e-04 +4.3202603841069185e-04
  7.50000000 +2.0000000000000000e+00 +1.9999995429801860e+00 +2.2006479258799214e-03 +9.9906675771341891e-01 +9.9999982304905688e-01 +4.7007893503814676e-04 +4.6334030211383511e-04
  8.00000000 +2.0000000000000000e+00 +1.9999994477774010e+00 +2.2198749818704167e-03 +9.9901542392987774e-01 +9.9999978069352913e-01 +4.9371436467178520e-04 +4.9108101200710037e-04
  8.50000000 +2.0000000000000000e+00 +1.9999989011081643e+00 +2.2390262230489824e-03 +9.9896420877305658e-01 +9.9999973274308751e-01 +5.2013956208316829e-04 +5.1591892174726389e-04
  9.00000000 +2.0000000000000000e+00 +1.9999990778181873e+00 +2.2465264134168177e-03 +9.9894203825733463e-01 +9.9999968100573722e-01 +5.3134895923292211e-04 +5.2693177767410124e-04
  9.50000000 +2.0000000000000000e+00 +1.9999983790843658e+00 +2.2589341692355555e-03 +9.9890768215423054e-01 +9.9999962402297893e-01 +5.5273930961027699e-04 +5.3995451166315622e-04
 10.00000000 +2.0000000000000000e+00 +1.9999980928127177e+00 +2.2593505506065025e-03 +9.9890360480563700e-01 +9.9999954665630642e-01 +5.4930696249200651e-04 +5.4754157679078627e-04
