#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 5.1639777949432225e-03 -1.7272181422557845e-01
#     2 5.1639777949432225e-03 -1.6541650806667590e-01
#     3 5.1639777949432225e-03 -1.5802208535531642e-01
#adaptive measurement: gap=7.3053061589025414e-03 period_steps=1721 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999548801e+00 +1.8427303685514148e-03 +9.9998663552111811e-01 +9.9999999999999900e-01 +6.7461531113090329e-06 +6.6183257708395273e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999967901476e+00 +1.8587688681203981e-03 +9.9994590949699624e-01 +9.9999999991768707e-01 +2.6742202043590394e-05 +2.7348382844422823e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999908476593e+00 +1.8847147773114953e-03 +9.9988000049921832e-01 +9.9999999913674154e-01 +5.9364309048394673e-05 +6.0636056259454303e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000246216811e+00 +1.9198165216490243e-03 +9.9979077365486724e-01 +9.9999999630151137e-01 +1.0363436075058204e-04 +1.0559568288839535e-04
  2.50000000 +2.0000000000000000e+00 +2.0000000382600249e+00 +1.9635881593887475e-03 +9.9967942112860042e-01 +9.9999999134534467e-01 +1.5857857937955595e-04 +1.6200894634505053e-04
  3.00000000 +2.0000000000000000e+00 +2.0000000081858578e+00 +2.0150526573746103e-03 +9.9954835995397295e-01 +9.9999997888313907e-01 +2.2420807101236907e-04 +2.2745309065100243e-04
  3.50000000 +2.0000000000000000e+00 +1.9999999269579611e+00 +2.0719339224457966e-03 +9.9940328463979089e-01 +9.9999996154203086e-01 +2.9651649874877365e-04 +3.0023731933012893e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999181215729e+00 +2.1349633038337313e-03 +9.9924227125332576e-01 +9.9999993187229208e-01 +3.7671556008000279e-04 +3.8108131394085169e-04
  4.50000000 +2.0000000000000000e+00 +1.9999998957917053e+00 +2.1999768492717503e-03 +9.9907584574388020e-01 +9.9999989330144379e-01 +4.6026994972975916e-04 +4.6399100537641749e-04
  5.00000000 +2.0000000000000000e+00 +1.9999995975356175e+00 +2.2663344520130664e-03 +9.9890558525454198e-01 +9.9999983185044461e-01 +5.4405282704427817e-04 +5.5053006788493479e-04
  5.50000000 +2.0000000000000000e+00 +1.9999998191366601e+00 +2.3339022472615317e-03 +9.9873177409285097e-01 +9.9999975813911379e-01 +6.3329106586747003e-04 +6.3517670334071585e-04
  6.00000000 +2.0000000000000000e+00 +1.9999996482434890e+00 +2.3966766432726829e-03 +9.9856947596864087e-01 +9.9999966728514778e-01 +7.1733328997623867e-04 +7.1352345504076178e-04
  6.50000000 +2.0000000000000000e+00 +1.9999996835567015e+00 +2.4598086522233113e-03 +9.9840585712639884e-01 +9.9999955621546799e-01 +7.9802610142633767e-04 +7.9656055679868493e-04
  7.00000000 +2.0000000000000000e+00 +1.9999992098145247e+00 +2.5144103059264325e-03 +9.9826327125583680e-01 +9.9999941661921088e-01 +8.7528612786206877e-04 +8.6202599558170907e-04
  7.50000000 +2.0000000000000000e+00 +1.9999984563212905e+00 +2.5579260327773900e-03 +9.9814809241393965e-01 +9.9999924397366524e-01 +9.3569380495558681e-04 +9.1696980706050481e-04
  8.00000000 +2.0000000000000000e+00 +1.9999986737323787e+00 +2.6021558919549683e-03 +9.9803092452666120e-01 +9.9999904374887394e-01 +9.9614738574721365e-04 +9.7388433860437777e-04
  8.50000000 +2.0000000000000000e+00 +1.9999987368156000e+00 +2.6297011438676343e-03 +9.9795539588341076e-01 +9.9999880393879570e-01 +1.0418847769306430e-03 +1.0039154019939255e-03
  9.00000000 +2.0000000000000000e+00 +1.9999976649914075e+00 +2.6569082730634060e-03 +9.9788058560018489e-01 +9.9999859680460390e-01 +1.0837192722430984e-03 +1.0370983234324225e-03
  9.50000000 +2.0000000000000000e+00 +1.9999972468460674e+00 +2.6646672073947280e-03 +9.9785471268633530e-01 +9.9999838196939517e-01 +1.1041853691006111e-03 +1.0427199766882293e-03
 10.00000000 +2.0000000000000000e+00 +1.9999967742924529e+00 +2.6719593621966449e-03 +9.9783046867904535e-01 +9.9999800128558325e-01 +1.1075974288007162e-03 +1.0639326079891537e-03
 10.50000000 +2.0000000000000000e+00 +1.9999960924122873e+00 +2.6581054693992049e-03 +9.9785937600190799e-01 +9.9999774324355928e-01 +1.0955910177658419e-03 +1.0472897379099162e-03
 11.00000000 +2.0000000000000000e+00 +1.9999969445363910e+00 +2.6470313887656336e-03 +9.9788195168729421e-01 +9.9999740821885197e-01 +1.0878670079875325e-03 +1.0327730870090264e-03
 11.50000000 +2.0000000000000000e+00 +1.9999957507779835e+00 +2.6191291133623932e-03 +9.9794706713805648e-01 +9.9999700853555062e-01 +1.0641115311111695e-03 +9.9181279378519828e-04
 12.00000000 +2.0000000000000000e+00 +1.9999967146918107e+00 +2.5748608710206579e-03 +9.9805512367861959e-01 +9.9999671851244654e-01 +1.0296171095600336e-03 +9.1854069934136815e-04
 12.50000000 +2.0000000000000000e+00 +1.9999948988208804e+00 +2.5330178878104005e-03 +9.9815719630150679e-01 +9.9999631295837121e-01 +9.5587755753875165e-04 +8.9061318221711244e-04
 13.00000000 +2.0000000000000000e+00 +1.9999958599181749e+00 +2.4920654071791679e-03 +9.9825783936920720e-01 +9.9999616901714838e-01 +9.0218638631054315e-04 +8.4380522684351358e-04
 13.50000000 +2.0000000000000000e+00 +1.9999945763767037e+00 +2.4363617599503342e-03 +9.9839714048686445e-01 +9.9999577224923886e-01 +8.4586403448092613e-04 +7.6122323084788248e-04
 14.00000000 +2.0000000000000000e+00 +1.9999932029116332e+00 +2.3756755748746516e-03 +9.9855055613646782e-01 +9.9999549633164098e-01 +7.9000451902543609e-04 +6.6394301382455094e-04
 14.50000000 +2.0000000000000000e+00 +1.9999964788035773e+00 +2.3340352464213108e-03 +9.9865722200370810e-01 +9.9999523693486381e-01 +7.3671070328150759e-04 +6.1083035824860356e-04
 15.00000000 +2.0000000000000000e+00 +1.9999956855918861e+00 +2.2584727429492421e-03 +9.9884972417970541e-01 +9.9999476893807759e-01 +6.3134976948916988e-04 +5.2415711133198435e-04
 15.50000000 +2.0000000000000000e+00 +1.9999940856846736e+00 +2.2231816955506417e-03 +9.9894300222134458e-01 +9.9999425015068577e-01 +5.6417622375399363e-04 +4.9857140434025622e-04
 16.00000000 +2.0000000000000000e+00 +1.9999936531590012e+00 +2.1746930639942926e-03 +9.9906922540084442e-01 +9.9999436377183759e-01 +5.1451866056642539e-04 +4.2189216764858441e-04
 16.50000000 +2.0000000000000000e+00 +1.9999931302852314e+00 +2.1005348157006596e-03 +9.9926413866478603e-01 +9.9999384406160985e-01 +3.9230573521936425e-04 +3.4971153701860683e-04
 17.00000000 +2.0000000000000000e+00 +1.9999949500997500e+00 +2.0764188251769745e-03 +9.9933237932773555e-01 +9.9999366550921154e-01 +3.8079127901996355e-04 +2.9316388392867877e-04
 17.50000000 +2.0000000000000000e+00 +1.9999929232915510e+00 +1.9925484000344659e-03 +9.9955212762291057e-01 +9.9999375225022280e-01 +2.4466774685377035e-04 +2.0945237903125996e-04
 18.00000000 +2.0000000000000000e+00 +1.9999948270532599e+00 +1.9873568822606686e-03 +9.9957514270039582e-01 +9.9999333552379499e-01 +2.4749485810618031e-04 +1.8402691674242663e-04
 18.50000000 +2.0000000000000000e+00 +1.9999968016809733e+00 +1.9523885857563403e-03 +9.9967345164686472e-01 +9.9999300052552254e-01 +1.9948926310549848e-04 +1.3405856355489082e-04
 19.00000000 +2.0000000000000000e+00 +1.9999952937994760e+00 +1.9357427436245173e-03 +9.9972577532568130e-01 +9.9999268234443339e-01 +1.3838813677149160e-04 +1.4315419393284379e-04
