#PATCH_CHECK: SepMBpoisson v0.61 exact-bernoulli stratified-backward active
#discretizing the bath:
#     0 0.0000000000000000e+00 -6.3189999999999946e-01
#     1 3.6514837167011074e-03 -2.3519566192419195e-01
#     2 3.6514837167011074e-03 -2.1960775044883449e-01
#     3 3.6514837167011074e-03 -2.0345158372959637e-01
#     4 3.6514837167011074e-03 -1.8674648832214841e-01
#     5 3.6514837167011074e-03 -1.6950994289832341e-01
#     6 3.6514837167011074e-03 -1.5175785527961699e-01
#     7 3.6514837167011074e-03 -1.3350478457795567e-01
#     8 3.6514837167011074e-03 -1.1476412168670258e-01
#     9 3.6514837167011074e-03 -9.5548237656703006e-02
#sampling: jump_strength=9.1287092917527700e-03 jump_probability=9.0461298025696513e-03 log_scale=9.0872944768161570e-03 back_replicas=12 stratify_forward=1
#adaptive measurement: gap=1.7236545423824995e-02 period_steps=730 nmeas=130 nwf=400 tmax=2.0000000000000000e+02 forced_stride=0
  0.00000000 +5.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +5.0000000000000000e+00 +1.9999999999686588e+00 +1.8439686329767911e-03 +9.9998349188010571e-01 +1.0000000000121587e+00 +1.0000000000121587e+00 +1.0000000000121587e+00 +1.0000000000121587e+00 +3.3334968201602763e-06 +3.2671769055287372e-06 +3.2727035650813649e-06 +3.2736246750068035e-06 +3.3611301179233724e-06
  1.00000000 +5.0000000000000000e+00 +2.0000000022809830e+00 +1.8624012800237562e-03 +9.9993666934050385e-01 +9.9999999993900757e-01 +9.9999999993561339e-01 +9.9999999993391608e-01 +9.9999999993561339e-01 +1.2808970347405234e-05 +1.2704049475719219e-05 +1.2596388818609904e-05 +1.2700586914056269e-05 +1.2520860931637889e-05
  1.50000000 +5.0000000000000000e+00 +2.0000000022449065e+00 +1.8887751421410332e-03 +9.9986959163825861e-01 +9.9999999956622199e-01 +9.9999999960051322e-01 +9.9999999948761176e-01 +9.9999999960640984e-01 +2.6525076320163122e-05 +2.6279122937703905e-05 +2.6019769494230047e-05 +2.5791671004370076e-05 +2.5794537808778679e-05
  2.00000000 +5.0000000000000000e+00 +1.9999999924908840e+00 +1.9179350090926463e-03 +9.9979526414833397e-01 +9.9999999811591012e-01 +9.9999999823680741e-01 +9.9999999806096684e-01 +9.9999999849156262e-01 +4.2025380757894565e-05 +4.1398853554957473e-05 +4.1083741828995435e-05 +4.0292160872569884e-05 +3.9942913019505890e-05
  2.50000000 +5.0000000000000000e+00 +1.9999999861940079e+00 +1.9444057392891101e-03 +9.9972752316615976e-01 +9.9999999545524632e-01 +9.9999999544350315e-01 +9.9999999506230997e-01 +9.9999999603388778e-01 +5.6923096118158589e-05 +5.5366705292868025e-05 +5.4782793832254764e-05 +5.3310743823214423e-05 +5.2111562185924776e-05
  3.00000000 +5.0000000000000000e+00 +1.9999999500997956e+00 +1.9629090008313715e-03 +9.9967976799358094e-01 +9.9999999086105817e-01 +9.9999999066314338e-01 +9.9999999028890407e-01 +9.9999999170219289e-01 +6.8084267792632545e-05 +6.5703715256162055e-05 +6.4246409995593676e-05 +6.2063538371027845e-05 +6.0170638643608661e-05
  3.50000000 +5.0000000000000000e+00 +1.9999999503149619e+00 +1.9701677852051683e-03 +9.9966040026421954e-01 +9.9999998401799250e-01 +9.9999998346914054e-01 +9.9999998322460593e-01 +9.9999998554749092e-01 +7.3752777895278135e-05 +7.0603833351709486e-05 +6.8253167671903528e-05 +6.5123016077448014e-05 +6.1930659690876089e-05
  4.00000000 +5.0000000000000000e+00 +1.9999999982517682e+00 +1.9644361977786194e-03 +9.9967401816752721e-01 +9.9999997541642160e-01 +9.9999997452254097e-01 +9.9999997446199407e-01 +9.9999997755907422e-01 +7.3020927666033565e-05 +6.8283479571197380e-05 +6.5454903033355382e-05 +6.1463279408526268e-05 +5.7857181448423363e-05
  4.50000000 +5.0000000000000000e+00 +1.9999999425203674e+00 +1.9464475574875013e-03 +9.9971894246203030e-01 +9.9999996608411124e-01 +9.9999996554369097e-01 +9.9999996422728199e-01 +9.9999996784903455e-01 +6.5459634893959588e-05 +6.0970437945344839e-05 +5.6728046355912005e-05 +5.1604834655035485e-05 +4.6430900301378195e-05
