rank,case_id,wc_eV,eta,ntraj_per_run,independent_repeats,time_end,required_until,required_Q,active_orbitals,inactive_orbitals,max_inactive_noise,inactive_noise_limit,tail_window_start,tail_Q,signal_rms,signal_peak,repeat_noise_rms,particle_number_max_error,passes_required_interval,min_active_Q_0_10,Q_orb0_0_10,Q_orb1_0_10,Q_orb2_0_10,Q_orb3_0_10,min_active_Q_10_20,Q_orb0_10_20,Q_orb1_10_20,Q_orb2_10_20,Q_orb3_10_20,min_active_Q_20_30,Q_orb0_20_30,Q_orb1_20_30,Q_orb2_20_30,Q_orb3_20_30,min_active_Q_30_40,Q_orb0_30_40,Q_orb1_30_40,Q_orb2_30_40,Q_orb3_30_40,min_active_Q_40_50,Q_orb0_40_50,Q_orb1_40_50,Q_orb2_40_50,Q_orb3_40_50,min_active_Q_50_60,Q_orb0_50_60,Q_orb1_50_60,Q_orb2_50_60,Q_orb3_50_60,min_active_Q_60_70,Q_orb0_60_70,Q_orb1_60_70,Q_orb2_60_70,Q_orb3_60_70,min_active_Q_70_80,Q_orb0_70_80,Q_orb1_70_80,Q_orb2_70_80,Q_orb3_70_80,min_active_Q_80_90,Q_orb0_80_90,Q_orb1_80_90,Q_orb2_80_90,Q_orb3_80_90,min_active_Q_90_100,Q_orb0_90_100,Q_orb1_90_100,Q_orb2_90_100,Q_orb3_90_100
11,s4r2_wc0p30_eta8em5,0.3,8e-05,1000000,6,100.0,100.0,2.020927504979962,0 2 3,1,8.887125994499637e-05,6.826370742148345e-05,80.0,2.020927504979962,0.0009765763719356837,0.0016942538901299968,0.00024692598719760133,1.5227819005758647e-12,False,133.584163487707,252.46574743019607,29.002035211126902,133.584163487707,148.00386394934355,34.265431872830334,52.38226143562908,18.35894242918159,37.642690581061856,34.265431872830334,15.204776720752283,21.911769203033586,8.947696228718979,15.204776720752283,16.472278975581293,9.914536100574947,15.04451609243377,7.501960801493569,10.37959283316318,9.914536100574947,6.010387162554641,8.987383644629432,5.730677367359698,6.925604513847796,6.010387162554641,4.597235741251884,6.5923404459973876,5.52799608352845,4.597235741251884,4.657739117655029,3.853069777348092,5.345337091905477,3.4777428634305427,3.853069777348092,4.14691066261647,2.7934779215589933,3.617112727416165,3.5769432156326895,2.7934779215589933,3.0333914052924853,2.3839256864699117,3.206527180065425,3.4548698542741803,2.5285533767102133,2.3839256864699117,2.020927504979962,3.0261235711885432,2.511904568286899,2.4459544782849254,2.020927504979962
12,s4r3_wc0p10_eta4p5em5,0.1,4.5e-05,1000000,3,100.0,100.0,1.9837681581927153,0 2 3,1,2.9317035180207452e-05,3.753039169877169e-05,80.0,1.9837681581927153,0.0005056658664505697,0.0008148934138810295,0.0001236179790012487,1.645794611704332e-12,False,140.58295267349428,246.26522886353646,38.85750022706204,195.11298049179328,140.58295267349428,30.437253124505727,43.57602821932142,17.116313157970346,30.437253124505727,36.76838228199368,14.583212064647862,20.74684079580438,10.763126110756858,15.939071690011925,14.583212064647862,8.623383394080065,12.66921721269064,5.248246919433889,9.878868664519505,8.623383394080065,4.938579176245367,7.3541514669858765,5.016457241064191,5.477468327567409,4.938579176245367,4.589451620198981,7.627253594981735,4.1784617600374565,5.418501860240212,4.589451620198981,3.0915009085987797,4.912518970948427,3.417137963616189,3.0915009085987797,3.9017803545021987,2.668430342121961,4.205547872173915,3.1515850485072265,2.668430342121961,3.2053838368699656,2.2695867721145606,3.1169663527121005,2.803946111611875,2.2695867721145606,3.099677094812364,1.9837681581927153,2.8654226994957614,2.2696976229184775,1.9837681581927153,2.241927007380995
13,s4r3_wc0p09_eta3p5em5,0.09,3.5e-05,1000000,3,100.0,100.0,1.981839453795495,0 2 3,1,1.755588666144714e-05,2.890501427172085e-05,80.0,1.981839453795495,0.00037686942302477303,0.0006643366613544851,8.819410109268489e-05,1.7137402608113916e-12,False,89.5326800211337,221.03188920392637,28.8765186963469,115.2779117475244,89.5326800211337,30.260788093828648,42.96286868385215,14.581542543514354,37.19343639214731,30.260788093828648,13.543573841625477,17.698755481678234,6.896754802203768,13.543573841625477,14.047808725694173,9.592690421422594,15.543199241398497,5.975481366984356,10.993705939894816,9.592690421422594,5.525912588089826,9.050546265966274,4.483732635184111,5.525912588089826,5.819644915485681,3.9608433272636225,5.8630202574929084,5.062278381215241,5.154244408120108,3.9608433272636225,3.140855360257556,4.627042457427692,3.165211062374588,3.140855360257556,3.607836840937396,2.6168789907745555,4.648952839742397,3.092726258805697,3.5032239379484866,2.6168789907745555,2.2098796861024264,3.3849104727278205,2.515721936316045,2.2098796861024264,2.479089924114918,1.981839453795495,3.382256673018878,2.043170177872027,1.981839453795495,2.1759835449157716
14,s4r1_wc0p40_eta8em5,0.4,8e-05,1000000,6,100.0,100.0,1.9761478440580222,0 2 3,1,8.430095554862233e-05,6.736025028447832e-05,80.0,1.9761478440580222,0.0009694759302704271,0.0015333426633043468,0.00025634617353934106,1.5192291868970642e-12,False,121.18457900332855,213.48108980347385,36.70168958356771,161.16514371962245,121.18457900332855,34.96014963484798,52.53125308996865,20.27446467305603,36.98812061781342,34.96014963484798,15.325451021669569,19.545753530756212,9.07339341239339,15.325451021669569,15.969463574816594,9.503568064667256,13.903667843453118,7.704301789758058,10.495117317306516,9.503568064667256,6.043617383470583,8.343848202092074,5.5125262190737025,6.043617383470583,6.270422843480818,4.243258877879618,7.233925785917543,4.538706694776359,4.8367789951539795,4.243258877879618,3.4880896382668167,5.130748935698193,4.028323016750701,3.4880896382668167,3.8111995188502235,2.6044689967541217,3.8746075367946426,3.7019565215924546,3.2718820553332386,2.6044689967541217,2.1266684945893286,2.763944274604217,2.590792363499201,2.326522329702264,2.1266684945893286,1.9761478440580222,2.842521540169423,2.39405205707968,2.3567951264023734,1.9761478440580222
15,s4r2_wc0p12_eta4em5,0.12,4e-05,1000000,3,100.0,100.0,1.963575031275126,0 2 3,1,1.8747079037608976e-05,3.308367439595842e-05,80.0,1.963575031275126,0.00044175875719517656,0.0007394479503183268,0.000109302676874181,1.595168441781425e-12,False,114.72731435112884,222.54202804891898,31.087372689298828,114.72731435112884,155.31412719358883,29.40276408396633,48.30747775368354,12.924072828883826,29.40276408396633,38.92350323363188,11.93898445690487,19.778647677342764,6.593500456697097,11.93898445690487,19.838187240270265,8.221184650483808,13.205522424153902,6.740646314535904,9.21387423081655,8.221184650483808,4.903588382246734,8.3994942512572,5.159778277788285,4.903588382246734,4.9605615794113405,5.260835891286248,7.164914329201086,3.5297215733747995,5.260835891286248,5.729669330742852,3.4417251113436116,5.390436545715308,3.6720290929438115,3.4417251113436116,4.889478225766153,2.195225222970247,3.4487550645550074,3.956148491847847,3.035339813963732,2.195225222970247,2.5056384492985884,2.97968361031992,1.9566689678109526,2.5056384492985884,2.506846574918113,1.963575031275126,2.8076708122017355,2.617738072393239,2.2544976355901616,1.963575031275126
16,s4r3_wc0p08_eta3p5em5,0.08,3.5e-05,1000000,3,100.0,100.0,1.9412518672427994,0 2 3,1,1.5654626801533565e-05,2.9158982677686447e-05,80.0,1.9412518672427994,0.00038284258281579263,0.000617098079453984,9.545969308982991e-05,1.7195134205394424e-12,False,82.75243720485493,202.64457811825838,30.890784779489675,129.6898437211946,82.75243720485493,32.230731764912186,51.31200483073729,12.73898413711904,44.057629159494454,32.230731764912186,14.958539412197148,19.780513914997137,6.826281300017182,14.958539412197148,15.56633271685609,9.412174034567713,12.374648452612696,5.116780178878203,9.412174034567713,9.734019910571202,5.886540870326937,7.6637934932426,4.6507937041152,6.107492953337733,5.886540870326937,5.03350625612569,7.532122797310008,4.521971762337113,5.538183312897836,5.03350625612569,3.1849070044300416,4.517943507628356,2.940547983011476,3.1849070044300416,3.841722415215043,2.8208304087439893,3.9609810049619365,2.735471363477842,3.4899476217781245,2.8208304087439893,2.424628427331835,3.3332998943669208,3.261922322713381,2.571221481477928,2.424628427331835,1.9412518672427994,2.456923796171995,2.286813766395493,2.2523523305925246,1.9412518672427994
17,s4r3_wc0p09_eta4em5,0.09,4e-05,1000000,6,100.0,100.0,1.922664746689899,0 2 3,1,1.95893718255338e-05,3.3082294442167336e-05,80.0,1.922664746689899,0.0004357456170277134,0.0007716187238272821,0.00010483520437222339,1.5996093338799255e-12,False,131.82178546811835,203.53365675570248,23.463882182003417,134.67212861701813,131.82178546811835,33.43551337044145,47.1548296814816,15.356936327666887,33.43551337044145,33.96676858286595,13.804847582138846,18.76055364501335,8.01595640671378,14.934744871236472,13.804847582138846,8.73882802913236,11.536709852498218,6.342676923089923,8.73882802913236,8.75670794936458,5.078883694888569,7.531896404092334,4.70670293939117,6.014985424148461,5.078883694888569,4.37188559747355,6.649617933051169,3.6397892464656723,5.255792598888706,4.37188559747355,3.1030379432074837,4.609922739984922,2.9891774661598425,3.77913069094242,3.1030379432074837,3.059888297401359,4.209975888477963,2.6669557952605887,3.323282823320059,3.059888297401359,2.3038278555748826,3.3317197006246464,2.5554771905888503,2.3038278555748826,2.512371482121584,1.922664746689899,2.715935097262846,2.411482825131958,2.399929769961353,1.922664746689899
18,s4r3_wc0p09_eta4p5em5,0.09,4.5e-05,1000000,6,100.0,100.0,1.9178809931288938,0 2 3,1,2.6791876868550086e-05,3.7691190969577644e-05,80.0,1.9178809931288938,0.0005075972867571506,0.0008199293006778073,0.00013027168565492506,1.6482371023585074e-12,False,116.93493156076197,221.05811077971228,38.705076163571,116.93493156076197,139.90006709675393,32.162558801281854,45.47680121455914,14.946367715267824,35.138895933349275,32.162558801281854,14.72999789920815,21.247086713017154,7.755576721307896,15.010526451139885,14.72999789920815,9.07628411606178,13.234192541251323,6.129161408826963,9.814613792078768,9.07628411606178,5.883435869066102,9.190554058706404,4.867893293910637,5.883435869066102,6.417047713471079,4.806702801580202,6.978713991554515,3.9737915427005706,4.925486915947024,4.806702801580202,3.5733732058152285,5.258180845571094,3.3466269261421404,3.7757016284632647,3.5733732058152285,2.8183345585427677,4.454006815007809,3.17084116507528,2.8183345585427677,3.3003437067175643,2.0848646523783203,2.945974839442415,2.450062476387689,2.3586090259707944,2.0848646523783203,1.9178809931288938,2.633795965017173,2.361432676068617,2.119112598651109,1.9178809931288938
19,s4r2_wc0p50_eta1em4,0.5,0.0001,1000000,3,100.0,100.0,1.9130169552425935,0 2 3,1,0.0001503021410791206,8.451468695712688e-05,80.0,1.9130169552425935,0.0013086250777960375,0.002244062744774408,0.00034767544767354345,1.5829559885105482e-12,False,135.13597974100807,182.87719198850417,34.676293928833154,135.13597974100807,217.610078589581,40.048791894324275,64.16597520301855,25.095553474433977,42.871177758673475,40.048791894324275,13.384038483780701,21.074315056037964,9.867265972382924,13.384038483780701,16.30631330642628,9.325284682891269,14.690908983799739,8.767685304213318,10.066892797512704,9.325284682891269,6.61720148485555,9.444107655358204,6.3342192531205495,6.61720148485555,7.479285921682232,4.43768796699968,8.733189518684844,5.798422464827257,6.540906005283875,4.43768796699968,3.164473448985901,4.6693655925992585,3.798287314675706,3.164473448985901,3.4468802340769673,2.674988628450009,3.277867701440591,3.007340428974835,2.725010243849395,2.674988628450009,2.381020422790677,3.5483950731734635,3.34666696433001,2.381020422790677,2.843151078035452,1.9130169552425935,3.041111884790026,2.312411289167191,2.40256341956577,1.9130169552425935
20,s4r2_wc0p10_eta4em5,0.1,4e-05,1000000,6,100.0,100.0,1.911863414370731,0 2 3,1,2.1426751621025616e-05,3.350939772819543e-05,80.0,1.911863414370731,0.00044015979616978627,0.0006688054484951514,0.00010917483274785145,1.5982770662503754e-12,False,123.08789190074098,173.9824611037414,31.178331051379978,123.08789190074098,134.1484674724619,29.5183874600175,42.531869718624485,15.309440478174437,31.532432646600828,29.5183874600175,12.72993306424375,19.009628460115135,7.629156899185532,14.909703665736126,12.72993306424375,9.504155295711035,14.210608117156578,6.284885392315687,9.504155295711035,10.937587010107064,4.634464898246298,6.9909526216251505,4.875732513260729,4.9761588539043355,4.634464898246298,4.34582893951561,6.558670956159394,3.926473747736181,4.34582893951561,4.504206587926042,3.3795782886698915,4.997826503038448,3.0713493958829012,3.6339282677449285,3.3795782886698915,2.797179815661116,3.8787997882524046,3.258032332338623,2.797179815661116,2.951087106108016,2.5085108491733767,3.2783524667984896,2.576704012966818,2.5085108491733767,2.5608646031825613,1.911863414370731,2.601788017324028,2.3322335667107343,1.911863414370731,2.27139686433905
