# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 9.999998439279476070e-01 9.999999999999986677e-01 9.999999999999986677e-01 9.999999999999986677e-01 9.999999999999986677e-01 3.133286467144054539e-08 3.127556602804714246e-08 3.121634899008072983e-08 3.115519460566920066e-08 3.109208345075908616e-08
2.000000000000000000e+00 9.999994900368222028e-01 9.999999999999811262e-01 9.999999999999811262e-01 9.999999999999812372e-01 9.999999999999812372e-01 1.036092542341677174e-07 1.028234412536506387e-07 1.020150841429615898e-07 1.011842915791643477e-07 1.003311818531843470e-07
3.000000000000000000e+00 9.999991968919368368e-01 9.999999999999221734e-01 9.999999999999225064e-01 9.999999999999229505e-01 9.999999999999232836e-01 1.668259798800875256e-07 1.637833117079283475e-07 1.606797891018221572e-07 1.575181328386175132e-07 1.543011587102920416e-07
4.000000000000000000e+00 9.999991768827924954e-01 9.999999999998168132e-01 9.999999999998182565e-01 9.999999999998198108e-01 9.999999999998214761e-01 1.775313641834356258e-07 1.711090931636895872e-07 1.646491545974076363e-07 1.581636223405398999e-07 1.516646968613441356e-07
5.000000000000000000e+00 9.999994411331745159e-01 9.999999999996960209e-01 9.999999999996997957e-01 9.999999999997037925e-01 9.999999999997080113e-01 1.288956812910443050e-07 1.201663124890323138e-07 1.115925055347918700e-07 1.031999481203110189e-07 9.501357034654592291e-08
6.000000000000000000e+00 9.999997938692499755e-01 9.999999999996080913e-01 9.999999999996150857e-01 9.999999999996223021e-01 9.999999999996298516e-01 5.506791737726994099e-08 4.763928126770193157e-08 4.070599343391975389e-08 3.429390163645470090e-08 2.842518103630639924e-08
7.000000000000000000e+00 9.999999785369675376e-01 9.999999999995771160e-01 9.999999999995861089e-01 9.999999999995953237e-01 9.999999999996048716e-01 7.043654766673581387e-09 4.948050142113081981e-09 3.578463524470239573e-09 2.924864583791679607e-09 2.969636064189912497e-09
8.000000000000000000e+00 9.999998658095953230e-01 9.999999999995730082e-01 9.999999999995803357e-01 9.999999999995878852e-01 9.999999999995958788e-01 1.720738746832852417e-08 2.155936757037390704e-08 2.641454222216494469e-08 3.169506376604718467e-08 3.731570647656473133e-08
9.000000000000000000e+00 9.999995446780441943e-01 9.999999999995237143e-01 9.999999999995249356e-01 9.999999999995266009e-01 9.999999999995288213e-01 7.736575661307472569e-08 8.453671552306156868e-08 9.144821081922741668e-08 9.797565493562479045e-08 1.039975138146620309e-07
