case_id,orbital,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,max_abs_error
f02_wc_high,5,1.1165995268199914e-05,1.121444619179557e-05,9.112172847262447e-07,12.253932684732261,1.0043391495725995,0.9966939528351692,0.9884031377339242,2.282714902646887e-06
f02_wc_high,6,1.0832477439159489e-05,1.0906737119158626e-05,9.040331614085664e-07,11.982389475936367,1.00685528129795,0.9965646120159221,0.9878242637254666,2.3474947307857096e-06
f02_wc_high,7,1.0505122684393247e-05,1.0598300159376281e-05,9.032731699056795e-07,11.630061684983072,1.0088697179254709,0.9963748600510788,0.9871113176068156,2.3981773670723213e-06
f02_wc_high,8,1.0152875442970792e-05,1.025778582225217e-05,9.057840508486831e-07,11.208935985854417,1.0103330706528082,0.9961139247313381,0.9862663787194905,2.4220307722177985e-06
f02_wc_high,9,9.76132214143636e-06,9.869962341389141e-06,9.096537552617459e-07,10.730810580370346,1.011129660345048,0.9957668964286713,0.9853334593570543,2.4070945600568867e-06
f03_eta_low,0,4.318778405833415e-05,4.3730456051868365e-05,4.607439585608641e-06,9.373488953220656,1.0125654049024886,0.9944578607405103,0.9786262761948804,1.4384519907872928e-05
f03_eta_low,1,1.1282773533309757e-08,1.4499008926405014e-07,1.4527231325456567e-07,0.07766637207420636,12.850571611315313,0.013870723455776291,0.020376097021279477,5.103127922456707e-07
f03_eta_low,2,1.218876498709818e-08,1.46260849685526e-07,1.4621786793355306e-07,0.08336029761176121,11.999644741722665,0.04519372393663974,0.048928814859685185,5.545861637701321e-07
f03_eta_low,3,1.2992224475081163e-08,1.4802877661160458e-07,1.4759031327895668e-07,0.08802897823331327,11.393643705550264,0.07758227035921512,0.08038971188339238,5.946290372316199e-07
f03_eta_low,4,1.3637552207320094e-08,1.498868883597537e-07,1.4901129298037977e-07,0.09152025953573695,10.990747172304161,0.10951001144964302,0.11277526230679928,6.263944094531126e-07
f03_eta_low,5,9.302969452709318e-06,9.419977746253868e-06,9.201447774957395e-07,10.11033228708663,1.0125775209882555,0.9952474056733918,0.983498576943734,2.7303189402480972e-06
f03_eta_low,6,9.036018084233114e-06,9.129185988557478e-06,9.164411256929515e-07,9.859900249894046,1.010310725748428,0.9949620010402306,0.982123387021125,2.725187973978341e-06
f03_eta_low,7,8.774401453147378e-06,8.856477392792249e-06,9.224640404947007e-07,9.51191706989665,1.0093540214774912,0.9945682645971171,0.9804834619748346,2.718333500667478e-06
f03_eta_low,8,8.494762981939546e-06,8.587030865900907e-06,9.426108346903748e-07,9.011951347588608,1.0108617373030335,0.9939680284222575,0.9780729113880613,2.705200714132686e-06
f03_eta_low,9,8.185188759955404e-06,8.311784433271549e-06,9.806017426273816e-07,8.347108111417755,1.015466432971649,0.9930508281039745,0.9743575249088777,2.6811623599656144e-06
f04_eta_high,0,6.145911874141553e-05,6.062756356704882e-05,5.463908429856288e-06,11.248197060841305,0.9864697836318577,0.9960867017553099,0.9852399908106892,1.5555086468888035e-05
f04_eta_high,1,2.284753863031886e-08,2.0751564604157778e-07,2.0266496279904931e-07,0.11273551340481648,9.082625896787102,0.2648754229676594,0.21828225296709666,6.86005118710753e-07
f04_eta_high,2,2.4682559228719742e-08,2.1039953166008507e-07,2.0520333659821944e-07,0.1202834205227729,8.524218648091876,0.2665777254179451,0.2298281023114766,6.266117590358888e-07
f04_eta_high,3,2.6310017806444406e-08,2.1232168649698008e-07,2.0695022110934366e-07,0.12713210773784733,8.069994025050555,0.2635358779553268,0.23480693973503547,6.529502100116602e-07
f04_eta_high,4,2.761730555855849e-08,2.1312976327153443e-07,2.0779028069304428e-07,0.13290951562530406,7.7172540536086585,0.2557063467121331,0.23320269327412588,6.720860549203067e-07
f04_eta_high,5,1.324292858434633e-05,1.316771271084495e-05,1.0544980345741415e-06,12.558514241038374,0.9943202990922803,0.9968278629428251,0.9890510565022793,2.7256649622300175e-06
f04_eta_high,6,1.2863068565799755e-05,1.2736673198312282e-05,1.0541743018528977e-06,12.202032000960978,0.9901737779876622,0.9966572373359569,0.9884156777800955,2.749527367901169e-06
f04_eta_high,7,1.2490660280975788e-05,1.2335468809615668e-05,1.055713786925054e-06,11.831483528653123,0.9875753989085359,0.9964613827303073,0.987562557814886,2.7096935746430347e-06
f04_eta_high,8,1.2092465680165079e-05,1.1925505777264056e-05,1.0575464121686888e-06,11.434453884030779,0.9861930637376228,0.9962189234060471,0.9864143862877351,3.0917123478271213e-06
f04_eta_high,9,1.1651558348892279e-05,1.147976666961499e-05,1.0586664176761353e-06,11.005882640981907,0.9852559053361629,0.9959207338447824,0.9850340368880905,3.342341818483006e-06
f05_random,0,5.880529726462259e-05,5.974774870019933e-05,5.8611432343508305e-06,10.033076298149155,1.016026641806362,0.9952376637930259,0.9819366124643136,1.987958971794157e-05
f05_random,1,2.059600193963101e-08,2.238894707499741e-07,2.191331005070564e-07,0.09398854801932487,10.870530669312279,0.27447945375198274,0.20449281010180256,7.727876901730824e-07
f05_random,2,2.236002826687962e-08,2.188060152250993e-07,2.133052599099406e-07,0.10482642704788538,9.785587594681251,0.2940116658476175,0.2148027257971731,7.076388678362022e-07
f05_random,3,2.393879351152189e-08,2.1264838179500394e-07,2.0630933017931378e-07,0.11603349926402012,8.883003301425987,0.3171428550669392,0.22898405848003112,6.27506307804282e-07
f05_random,4,2.521886658402982e-08,2.0574767727215525e-07,1.984974096200674e-07,0.12704884477988815,8.158482324596129,0.3437142583471455,0.2470439438395347,5.9558398779469e-07
f05_random,5,1.2709786810787621e-05,1.3042928098853465e-05,1.2849111590827512e-06,9.891568550047188,1.026211398587983,0.9953550484793081,0.9844115875463284,4.046204447383191e-06
f05_random,6,1.2333027088240622e-05,1.2588897969087343e-05,1.2515347904258384e-06,9.854322215081432,1.020746802793508,0.9951665690861048,0.9832464511567934,4.112583893026132e-06
f05_random,7,1.1963269917873987e-05,1.2147791781746598e-05,1.2092306464820488e-06,9.893290376553141,1.0154240324877166,0.9950862972053346,0.9825038264863822,3.995130152669145e-06
f05_random,8,1.1565830101457084e-05,1.170356494527866e-05,1.1637098057472242e-06,9.938757965548467,1.0119087728778087,0.9950678362024213,0.9820947809919791,3.6956542630636425e-06
f05_random,9,1.1124321340113671e-05,1.125223845421575e-05,1.12334735672294e-06,9.902833058303399,1.0114988690268067,0.9950247203562164,0.9817221605362992,3.2354556088764916e-06
f06_random,0,5.677395119515739e-05,5.7893278368439535e-05,7.237593900995362e-06,7.844312898980068,1.0197155059621361,0.9922220087962696,0.9702034164782527,2.5412604701235963e-05
f06_random,1,1.9751324760611678e-08,2.1342720323719886e-07,2.053013956566058e-07,0.09620648070823846,10.805715860782051,0.4498457881807306,0.346184492615017,7.642493857762389e-07
f06_random,2,2.12488413487868e-08,2.1682127168848822e-07,2.0815536245186348e-07,0.10208164276190893,10.203910327603232,0.4486804867485919,0.34193745859196323,7.355812966514108e-07
f06_random,3,2.2566635110054702e-08,2.1941476359342927e-07,2.1034377734734167e-07,0.10728453864737017,9.722972101218035,0.44508015286630115,0.33549951468815764,7.848783549757599e-07
f06_random,4,2.3616548940448175e-08,2.2123477467917024e-07,2.119175340942171e-07,0.11144216565840379,9.367785921517957,0.43958850086715306,0.32778634467373186,8.163591093124367e-07
f06_random,5,1.2200405485701361e-05,1.2383600200265415e-05,1.4859500786631324e-06,8.210508321166296,1.0150154611483,0.992803759004993,0.9746342201896983,5.169785594072164e-06
f06_random,6,1.1860417144087312e-05,1.2077435493472032e-05,1.4886282015607508e-06,7.967346804025524,1.0182976995453241,0.9924292616256319,0.9729959569883913,5.208109354812723e-06
f06_random,7,1.1527432718952372e-05,1.1781133138171614e-05,1.4842609901574508e-06,7.766445925207223,1.0220084059828978,0.9921260352050205,0.9716637224285835,5.1814835821766625e-06
f06_random,8,1.117303610276732e-05,1.1456717239594633e-05,1.4689157784114286e-06,7.606314988903241,1.0253897986382636,0.9918861871338037,0.970577508324641,5.087336134418118e-06
f06_random,9,1.0781871127786816e-05,1.1080473306316622e-05,1.4392158166604605e-06,7.491490159415385,1.0276948383996405,0.9917041592596006,0.9696846753832252,4.925095258747295e-06
f07_random,0,6.012995535363987e-05,6.057317191002043e-05,5.292959821273909e-06,11.360364972346947,1.007370977639579,0.9961810844720205,0.9857231124673247,1.4045886549296505e-05
f07_random,1,2.1921454660051953e-08,1.7301070939189956e-07,1.6638372478942832e-07,0.13175239758453103,7.892300582916222,0.3598690149868906,0.23386278852057607,7.142390585634928e-07
f07_random,2,2.3664267997255695e-08,1.7299930071748593e-07,1.6528753792209897e-07,0.14317030972055989,7.310570550398954,0.38701287659436023,0.2654630931035658,7.086651672150168e-07
f07_random,3,2.5207781567314712e-08,1.7281755217079866e-07,1.6402219866015092e-07,0.15368518269618175,6.855722377207518,0.4129672003738907,0.29761277569801614,6.912490243538016e-07
f07_random,4,2.6445828319689467e-08,1.7220784916459744e-07,1.6243175394176144e-07,0.1628119359541694,6.51172075545787,0.43595676344238654,0.32782846723072545,6.61173483407218e-07
f07_random,5,1.2950111248025087e-05,1.2971545791527863e-05,1.0770676286762899e-06,12.023489429294893,1.0016551628856505,0.9965484141076696,0.988034292506731,2.670254629817121e-06
f07_random,6,1.2580546214502447e-05,1.2658717747997807e-05,1.049297766021062e-06,11.989491088128291,1.0062136835843618,0.9965623536121854,0.988019907134186,2.6477543155554773e-06
f07_random,7,1.2218300959050955e-05,1.234105191707106e-05,1.0227016594420963e-06,11.947082363899044,1.0100464834211809,0.9965817576119091,0.9880080169416289,2.5628094149748984e-06
f07_random,8,1.1831298187073424e-05,1.198325228134104e-05,9.979502783581076e-07,11.85559886464388,1.0128433999266147,0.9965692187236456,0.9878399598424238,2.6063177845003255e-06
f07_random,9,1.1403020871670624e-05,1.1567923881753036e-05,9.758858340069704e-07,11.684789833304595,1.0144613442295884,0.9964931952624674,0.9874226994072814,2.775200697169827e-06
