stage,case_id,window,wc_eV,eta,back_replicas,Q_accuracy,Q_repeat,Q_conservative
screen,s08_grid,70-80,4.1,0.00012,12,3.536021135001349,3.168847326169014,3.168847326169014
screen,s08_grid,80-90,4.1,0.00012,12,2.3971329143872833,2.855362401761691,2.3971329143872833
screen,s08_grid,90-100,4.1,0.00012,12,1.7149308513222155,2.037218278875505,1.7149308513222155
screen,s08_grid,100-110,4.1,0.00012,12,2.0327623468617086,1.7132144712003048,1.7132144712003048
screen,s08_grid,110-120,4.1,0.00012,12,1.2799873056878923,0.9047531536822727,0.9047531536822727
screen,s08_grid,120-130,4.1,0.00012,12,1.0051278808144068,0.8584297780432293,0.8584297780432293
screen,s08_grid,130-140,4.1,0.00012,12,0.5848649906726188,0.7957083370383271,0.5848649906726188
screen,s08_grid,140-150,4.1,0.00012,12,0.4321832305719895,0.4881932644487214,0.4321832305719895
screen,s09_grid,0-10,4.4,6e-05,12,140.80793579410374,165.56028480934555,140.80793579410374
screen,s09_grid,10-20,4.4,6e-05,12,41.18278163793284,48.44947873811664,41.18278163793284
screen,s09_grid,20-30,4.4,6e-05,12,18.96971937798592,21.581178695665876,18.96971937798592
screen,s09_grid,30-40,4.4,6e-05,12,11.468226419567586,12.95363328243865,11.468226419567586
screen,s09_grid,40-50,4.4,6e-05,12,6.599170936074915,8.921357920699643,6.599170936074915
screen,s09_grid,50-60,4.4,6e-05,12,5.915815719587701,6.0647099186011335,5.915815719587701
screen,s09_grid,60-70,4.4,6e-05,12,3.5347644322809724,4.98861101583472,3.5347644322809724
screen,s09_grid,70-80,4.4,6e-05,12,5.041923386963823,4.072304383640191,4.072304383640191
screen,s09_grid,80-90,4.4,6e-05,12,2.937032922756433,3.0505838943055488,2.937032922756433
screen,s09_grid,90-100,4.4,6e-05,12,2.0767357986776886,2.456746922796293,2.0767357986776886
screen,s09_grid,100-110,4.4,6e-05,12,1.98684292217197,2.06802879841439,1.98684292217197
screen,s09_grid,110-120,4.4,6e-05,12,1.7065824832599172,1.7881205759253516,1.7065824832599172
screen,s09_grid,120-130,4.4,6e-05,12,1.7074487496705169,1.34055341968746,1.34055341968746
screen,s09_grid,130-140,4.4,6e-05,12,1.0294737866923334,1.1493129210246724,1.0294737866923334
screen,s09_grid,140-150,4.4,6e-05,12,0.6839642938905526,1.17665968094826,0.6839642938905526
screen,s10_grid,0-10,4.4,8e-05,12,157.38704927066016,130.22566666000057,130.22566666000057
screen,s10_grid,10-20,4.4,8e-05,12,48.48190610230785,48.96918478992387,48.48190610230785
screen,s10_grid,20-30,4.4,8e-05,12,17.197710263214134,23.29516139583331,17.197710263214134
screen,s10_grid,30-40,4.4,8e-05,12,13.913403204270088,12.742473550358467,12.742473550358467
screen,s10_grid,40-50,4.4,8e-05,12,9.661900137583627,9.791706532487346,9.661900137583627
screen,s10_grid,50-60,4.4,8e-05,12,7.995624654205216,7.233497073800947,7.233497073800947
screen,s10_grid,60-70,4.4,8e-05,12,4.477644389092927,3.8745927057330527,3.8745927057330527
screen,s10_grid,70-80,4.4,8e-05,12,4.11161126743997,4.588876247125804,4.11161126743997
screen,s10_grid,80-90,4.4,8e-05,12,2.2926215182882848,2.7336992919042733,2.2926215182882848
screen,s10_grid,90-100,4.4,8e-05,12,1.7333149943565682,2.3620542992422955,1.7333149943565682
screen,s10_grid,100-110,4.4,8e-05,12,1.1797371351342523,2.1655803101542577,1.1797371351342523
screen,s10_grid,110-120,4.4,8e-05,12,0.8355011499138744,1.3887818769418407,0.8355011499138744
