stage,case_id,window,wc_eV,eta,back_replicas,Q_accuracy,Q_repeat,Q_conservative
fine,f03_grid,80-90,3.2,4.6e-05,12,3.0562616427722684,3.6276679699287087,3.0562616427722684
fine,f03_grid,90-100,3.2,4.6e-05,12,3.9969294702544342,3.1826468058009176,3.1826468058009176
fine,f03_grid,100-110,3.2,4.6e-05,12,2.6540798470343465,2.320877705128225,2.320877705128225
fine,f03_grid,110-120,3.2,4.6e-05,12,2.966808132935719,1.6295519702632275,1.6295519702632275
fine,f03_grid,120-130,3.2,4.6e-05,12,1.986667991648267,1.3070241061972545,1.3070241061972545
fine,f03_grid,130-140,3.2,4.6e-05,12,1.6544256196125577,1.1426574478814175,1.1426574478814175
fine,f03_grid,140-150,3.2,4.6e-05,12,1.2913006429009584,0.9516452228950003,0.9516452228950003
fine,f04_grid,0-10,3.4,3.4e-05,12,129.26858937506736,158.15010513449033,129.26858937506736
fine,f04_grid,10-20,3.4,3.4e-05,12,48.89772670406682,42.93596029632102,42.93596029632102
fine,f04_grid,20-30,3.4,3.4e-05,12,16.204882701896242,14.96279749069744,14.96279749069744
fine,f04_grid,30-40,3.4,3.4e-05,12,10.18895775329994,10.245349878893455,10.18895775329994
fine,f04_grid,40-50,3.4,3.4e-05,12,7.558521452441695,7.437985946592105,7.437985946592105
fine,f04_grid,50-60,3.4,3.4e-05,12,5.395514119753291,7.041609692365179,5.395514119753291
fine,f04_grid,60-70,3.4,3.4e-05,12,6.557637172312307,4.938135872067656,4.938135872067656
fine,f04_grid,70-80,3.4,3.4e-05,12,3.597898532899459,3.53467500577527,3.53467500577527
fine,f04_grid,80-90,3.4,3.4e-05,12,4.807528099488195,4.514879433942847,4.514879433942847
fine,f04_grid,90-100,3.4,3.4e-05,12,4.133227895932578,2.479936379551545,2.479936379551545
fine,f04_grid,100-110,3.4,3.4e-05,12,2.9605526130408424,2.0585928094282604,2.0585928094282604
fine,f04_grid,110-120,3.4,3.4e-05,12,3.096398267689833,2.6342761437939815,2.6342761437939815
fine,f04_grid,120-130,3.4,3.4e-05,12,2.385735328470995,1.202649315100913,1.202649315100913
fine,f04_grid,130-140,3.4,3.4e-05,12,1.3920059934241484,0.9901719608177978,0.9901719608177978
fine,f04_grid,140-150,3.4,3.4e-05,12,1.0396190215730268,1.33069287334931,1.0396190215730268
fine,f05_grid,0-10,3.4,4e-05,12,140.55216896306027,124.6002635893353,124.6002635893353
fine,f05_grid,10-20,3.4,4e-05,12,46.05174075955725,43.44080452727588,43.44080452727588
fine,f05_grid,20-30,3.4,4e-05,12,15.802422850003024,17.389606876091253,15.802422850003024
fine,f05_grid,30-40,3.4,4e-05,12,12.475967323146632,13.107122793559146,12.475967323146632
fine,f05_grid,40-50,3.4,4e-05,12,7.548424784424253,7.528331373578467,7.528331373578467
fine,f05_grid,50-60,3.4,4e-05,12,6.148175821784204,6.679385265831657,6.148175821784204
fine,f05_grid,60-70,3.4,4e-05,12,5.250669619911431,4.723878383728399,4.723878383728399
fine,f05_grid,70-80,3.4,4e-05,12,4.730270422200154,3.582443042472065,3.582443042472065
fine,f05_grid,80-90,3.4,4e-05,12,3.8696281151445686,3.330187343217315,3.330187343217315
fine,f05_grid,90-100,3.4,4e-05,12,2.504470722660911,1.8696625684947603,1.8696625684947603
fine,f05_grid,100-110,3.4,4e-05,12,2.356508508952762,2.317317527070253,2.317317527070253
fine,f05_grid,110-120,3.4,4e-05,12,2.053823003088054,2.864187183090928,2.053823003088054
fine,f05_grid,120-130,3.4,4e-05,12,1.8051744575964745,2.140614501762753,1.8051744575964745
fine,f05_grid,130-140,3.4,4e-05,12,2.1015227614683214,1.624785082156389,1.624785082156389
fine,f05_grid,140-150,3.4,4e-05,12,1.1910712513610804,0.9738335142040266,0.9738335142040266
fine,f06_grid,0-10,3.4,4.6e-05,12,128.27719282251266,131.38266833876534,128.27719282251266
fine,f06_grid,10-20,3.4,4.6e-05,12,53.39855998554448,50.45592919118734,50.45592919118734
fine,f06_grid,20-30,3.4,4.6e-05,12,18.243281795679962,17.522467922804175,17.522467922804175
fine,f06_grid,30-40,3.4,4.6e-05,12,11.579608804283453,12.32543715126081,11.579608804283453
fine,f06_grid,40-50,3.4,4.6e-05,12,7.869173997086007,7.677440726867575,7.677440726867575
fine,f06_grid,50-60,3.4,4.6e-05,12,7.4942029055298,7.396139046090176,7.396139046090176
fine,f06_grid,60-70,3.4,4.6e-05,12,5.990106095927742,4.987749876670791,4.987749876670791
fine,f06_grid,70-80,3.4,4.6e-05,12,3.918525089430436,4.018867452324302,3.918525089430436
fine,f06_grid,80-90,3.4,4.6e-05,12,3.8295593009300966,3.4653227122110373,3.4653227122110373
fine,f06_grid,90-100,3.4,4.6e-05,12,3.386284309561559,3.339197114451963,3.339197114451963
fine,f06_grid,100-110,3.4,4.6e-05,12,3.1081062608131518,2.3835018697410377,2.3835018697410377
fine,f06_grid,110-120,3.4,4.6e-05,12,1.9793838628944336,2.719935550357288,1.9793838628944336
fine,f06_grid,120-130,3.4,4.6e-05,12,1.6969203053372857,1.6662201639229608,1.6662201639229608
fine,f06_grid,130-140,3.4,4.6e-05,12,1.7200657358613707,0.865874519538389,0.865874519538389
fine,f06_grid,140-150,3.4,4.6e-05,12,0.6702682023591215,0.84364992050029,0.6702682023591215
fine,f07_grid,0-10,3.6,3.4e-05,12,133.68016839572783,117.65850765955041,117.65850765955041
fine,f07_grid,10-20,3.6,3.4e-05,12,47.1301236932661,46.690576628578334,46.690576628578334
fine,f07_grid,20-30,3.6,3.4e-05,12,17.07204759300098,16.030826201105626,16.030826201105626
fine,f07_grid,30-40,3.6,3.4e-05,12,11.794334376454325,11.118666112654946,11.118666112654946
fine,f07_grid,40-50,3.6,3.4e-05,12,7.018482639111018,7.751525974076757,7.018482639111018
fine,f07_grid,50-60,3.6,3.4e-05,12,6.535461131870188,5.861987875746733,5.861987875746733
fine,f07_grid,60-70,3.6,3.4e-05,12,3.248721219085107,5.63723702069287,3.248721219085107
fine,f07_grid,70-80,3.6,3.4e-05,12,3.6902381896325793,3.619559190359149,3.619559190359149
