case_id,parent_case,origin,wc_eV,eta,delE_eV,ntraj,back_replicas,mpi_ranks,nstep,dt,tmax,qm_job_id,qm_seconds,poisson_job_id,poisson_seconds,qm_path,poisson_path,Q_active_0_200,amplitude_ratio_active,cosine_active,max_particle_error,Q_active_0_50,min_orbital_Q_0_50,Q_active_50_100,min_orbital_Q_50_100,Q_active_100_150,min_orbital_Q_100_150,Q_active_150_200,min_orbital_Q_150_200,min_Q_active_0_150,strict_min_orbital_Q_0_150,target_Q,projected_multiplier,projected_ntraj_Q10,projected_seconds_same_ranks_Q10,passes_Q10,rank
final_best,f02_hist_d01,confirm_top30,3.389460,2.9610e-5,-17.194874968839816,2500000,256,256,400,0.5,200,645037,194,645067+645068,855,E:\project_qm\scan_v071_q10_t200_20260811\final\final_best\qm\ahm-qm-s10-n5.dat,E:\project_qm\scan_v071_q10_t200_20260811\final\final_best\poisson\ahm-sepmb-s10-n5-2500000.dat,8.212899144466514,0.9975987061770117,0.9925723368479927,1.4624230715298836e-09,109.84917217416306,88.51274971759086,28.739931640783603,17.417529245272764,10.776020792617715,5.827016175766595,4.385261591006411,2.3841024774994253,10.776020792617715,5.827016175766595,10.0,0.8611586308464607,2152896.577116152,736.290629373724,True,1
