#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.6514837167011078e-03 -1.6720941589923019e-01
#     2 3.6514837167011078e-03 -1.6537473388326893e-01
#     3 3.6514837167011078e-03 -1.6353448368166471e-01
#adaptive measurement: gap=1.8346820159612642e-03 period_steps=6850 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999761360e+00 +1.8402092257247037e-03 +9.9999303609160239e-01 +9.9999999999982370e-01 +3.4653996534085488e-06 +3.4985085672946179e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999987941028e+00 +1.8481572941730230e-03 +9.9997285385891532e-01 +9.9999999997963585e-01 +1.3679245231029775e-05 +1.3466916232731228e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999931877046e+00 +1.8612331356804529e-03 +9.9993963748258741e-01 +9.9999999982712851e-01 +3.0444156369731710e-05 +2.9918533479731945e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999834122812e+00 +1.8792388434703787e-03 +9.9989386993228502e-01 +9.9999999921216376e-01 +5.3025809856241396e-05 +5.3105047292325391e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999691408594e+00 +1.9014253407307691e-03 +9.9983742593558778e-01 +9.9999999791281879e-01 +8.1220714479157002e-05 +8.1355437550690351e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999711425345e+00 +1.9274541080066395e-03 +9.9977113688734232e-01 +9.9999999530911754e-01 +1.1425512205359561e-04 +1.1461268024016924e-04
  3.50000000 +2.0000000000000000e+00 +1.9999999742439070e+00 +1.9565852392312275e-03 +9.9969685554251886e-01 +9.9999999151041308e-01 +1.5142972907097730e-04 +1.5172321843675749e-04
  4.00000000 +2.0000000000000000e+00 +1.9999998859262234e+00 +1.9878540129026536e-03 +9.9961697278103834e-01 +9.9999998487006370e-01 +1.9179838595594019e-04 +1.9124396296848835e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999388544982e+00 +2.0205110605758850e-03 +9.9953337131816589e-01 +9.9999997434977428e-01 +2.3378458271960557e-04 +2.3286974775379920e-04
  5.00000000 +2.0000000000000000e+00 +2.0000001078218297e+00 +2.0545468186038817e-03 +9.9944606880518405e-01 +9.9999996014539816e-01 +2.7735390160469594e-04 +2.7661714815542884e-04
  5.50000000 +2.0000000000000000e+00 +1.9999997027180587e+00 +2.0887004605806741e-03 +9.9935824634120918e-01 +9.9999993781235896e-01 +3.2127027043298652e-04 +3.2054557611120138e-04
  6.00000000 +2.0000000000000000e+00 +1.9999997075697977e+00 +2.1203949589720444e-03 +9.9927633317938869e-01 +9.9999991322405413e-01 +3.6302919657014900e-04 +3.6072439955275946e-04
  6.50000000 +2.0000000000000000e+00 +1.9999998954689744e+00 +2.1504100295378146e-03 +9.9919837581014337e-01 +9.9999988608163670e-01 +4.0100993540704416e-04 +4.0072817125000787e-04
  7.00000000 +2.0000000000000000e+00 +1.9999998954804252e+00 +2.1786154083772700e-03 +9.9912477188377602e-01 +9.9999985018160176e-01 +4.3647674114082003e-04 +4.3890119304354475e-04
  7.50000000 +2.0000000000000000e+00 +1.9999993616082179e+00 +2.2024022701450032e-03 +9.9906213489247875e-01 +9.9999980886978090e-01 +4.6930983814819451e-04 +4.6874639921942496e-04
  8.00000000 +2.0000000000000000e+00 +1.9999994609879312e+00 +2.2259049101194532e-03 +9.9900009623896402e-01 +9.9999976425608472e-01 +5.0155485120474046e-04 +4.9858465383304494e-04
  8.50000000 +2.0000000000000000e+00 +1.9999998760886868e+00 +2.2366339055061371e-03 +9.9896995506981379e-01 +9.9999970532365345e-01 +5.1632080728037614e-04 +5.1401879923185505e-04
  9.00000000 +2.0000000000000000e+00 +1.9999989713174242e+00 +2.2521584507263757e-03 +9.9892774357242820e-01 +9.9999965738414454e-01 +5.3430193891557565e-04 +5.3829710449086222e-04
  9.50000000 +2.0000000000000000e+00 +1.9999990839031412e+00 +2.2555366353237691e-03 +9.9891615202152628e-01 +9.9999957837263842e-01 +5.4257546352281952e-04 +5.4169414079127762e-04
 10.00000000 +2.0000000000000000e+00 +1.9999990616736414e+00 +2.2572182898062073e-03 +9.9890886635931053e-01 +9.9999951958515554e-01 +5.5091571391744200e-04 +5.4069834284939757e-04
 10.50000000 +2.0000000000000000e+00 +1.9999986721412437e+00 +2.2471212772537169e-03 +9.9893132053061484e-01 +9.9999942999773106e-01 +5.3284996170711819e-04 +5.3639950983122304e-04
 11.00000000 +2.0000000000000000e+00 +1.9999985244546972e+00 +2.2423789025810049e-03 +9.9894054060624615e-01 +9.9999937759292079e-01 +5.2842637769268618e-04 +5.3165542302282208e-04
 11.50000000 +2.0000000000000000e+00 +1.9999985000181888e+00 +2.2313969181159926e-03 +9.9896580828283332e-01 +9.9999929718223624e-01 +5.1454273662502898e-04 +5.2035179865893928e-04
 12.00000000 +2.0000000000000000e+00 +1.9999970603647554e+00 +2.2094237352197326e-03 +9.9901900431851332e-01 +9.9999921288086624e-01 +4.9891339723912563e-04 +4.8286940495025380e-04
 12.50000000 +2.0000000000000000e+00 +1.9999974165678260e+00 +2.1919789250510928e-03 +9.9906131504662543e-01 +9.9999912655318657e-01 +4.6857664803842442e-04 +4.7098175205987866e-04
 13.00000000 +2.0000000000000000e+00 +1.9999956586243368e+00 +2.1631932068137990e-03 +9.9913259661466525e-01 +9.9999902865612733e-01 +4.3069532953428764e-04 +4.3767940122431360e-04
 13.50000000 +2.0000000000000000e+00 +1.9999954293527697e+00 +2.1413726261622387e-03 +9.9918686890194552e-01 +9.9999896004325384e-01 +4.0529896548042728e-04 +4.0887209083837459e-04
 14.00000000 +2.0000000000000000e+00 +1.9999947808455070e+00 +2.1195411917849447e-03 +9.9924202172445997e-01 +9.9999895889576296e-01 +3.9559745773811122e-04 +3.6342192242916078e-04
 14.50000000 +2.0000000000000000e+00 +1.9999947002430845e+00 +2.0907949929777365e-03 +9.9931496321831303e-01 +9.9999882070405588e-01 +3.4772766913998809e-04 +3.3848840894404683e-04
 15.00000000 +2.0000000000000000e+00 +1.9999955770120117e+00 +2.0657543178260987e-03 +9.9937950078426807e-01 +9.9999877283996763e-01 +3.1119587830068213e-04 +3.1053049785313209e-04
 15.50000000 +2.0000000000000000e+00 +1.9999934211485841e+00 +2.0181907950718812e-03 +9.9950118936149523e-01 +9.9999867810455334e-01 +2.4093685240582095e-04 +2.5919568163993242e-04
 16.00000000 +2.0000000000000000e+00 +1.9999935922388461e+00 +1.9942897102750118e-03 +9.9956353791548591e-01 +9.9999852613109175e-01 +2.2641048543462470e-04 +2.1152546798522076e-04
 16.50000000 +2.0000000000000000e+00 +1.9999954816192476e+00 +1.9821333054956388e-03 +9.9959811935758947e-01 +9.9999858908127803e-01 +2.1218139247363793e-04 +1.9111016967304670e-04
 17.00000000 +2.0000000000000000e+00 +1.9999934918975590e+00 +1.9517541850860361e-03 +9.9967787369049643e-01 +9.9999856005897614e-01 +1.7237738066224809e-04 +1.5118887133105200e-04
 17.50000000 +2.0000000000000000e+00 +1.9999947261356776e+00 +1.9336559355130967e-03 +9.9972789846331689e-01 +9.9999856999488701e-01 +1.3196892101669259e-04 +1.4156262225869200e-04
 18.00000000 +2.0000000000000000e+00 +1.9999927936572839e+00 +1.9183887068831870e-03 +9.9977140788701313e-01 +9.9999853602077349e-01 +1.2225392599423559e-04 +1.0780216766001182e-04
 18.50000000 +2.0000000000000000e+00 +1.9999930954897625e+00 +1.9068253971065510e-03 +9.9980506420921245e-01 +9.9999844327773990e-01 +9.6045031504015250e-05 +1.0044748107723120e-04
 19.00000000 +2.0000000000000000e+00 +1.9999949390944420e+00 +1.9072772047224304e-03 +9.9980890174666714e-01 +9.9999845772710161e-01 +1.0578965254052437e-04 +8.6850874775462906e-05
 19.50000000 +2.0000000000000000e+00 +1.9999938652278741e+00 +1.8946748768366357e-03 +9.9984604641464758e-01 +9.9999858103793959e-01 +7.1858874919035741e-05 +8.3513672981864895e-05
 20.00000000 +2.0000000000000000e+00 +1.9999945013851299e+00 +1.8942004854727947e-03 +9.9985184586819764e-01 +9.9999829216312996e-01 +6.3753634102518578e-05 +8.6108334473408859e-05
 20.50000000 +2.0000000000000000e+00 +1.9999946114827061e+00 +1.9022889351052771e-03 +9.9983678301977030e-01 +9.9999838831801635e-01 +8.5741458399895236e-05 +7.9087204844431006e-05
 21.00000000 +2.0000000000000000e+00 +1.9999937714955074e+00 +1.9143540269330559e-03 +9.9981038521940668e-01 +9.9999817022949555e-01 +6.7478061497000573e-05 +1.2396648912753252e-04
 21.50000000 +2.0000000000000000e+00 +1.9999960857602725e+00 +1.9326064132034232e-03 +9.9976828791511574e-01 +9.9999831139497586e-01 +1.1929763613886751e-04 +1.1410305387329699e-04
 22.00000000 +2.0000000000000000e+00 +1.9999973307267349e+00 +1.9357469289707171e-03 +9.9976489256590029e-01 +9.9999829688044950e-01 +9.9510316663821901e-05 +1.3730023830596912e-04
 22.50000000 +2.0000000000000000e+00 +1.9999972661875578e+00 +1.9736020869501824e-03 +9.9967149967942093e-01 +9.9999823922337772e-01 +1.7371548621220286e-04 +1.5654560970040874e-04
 23.00000000 +2.0000000000000000e+00 +1.9999998428442083e+00 +1.9776911326590966e-03 +9.9966414033290152e-01 +9.9999866659985859e-01 +1.5205943736463592e-04 +1.8513362946616420e-04
 23.50000000 +2.0000000000000000e+00 +1.9999989097094131e+00 +2.0045220097869810e-03 +9.9959868683317032e-01 +9.9999817394368218e-01 +2.0668340653693258e-04 +1.9645581651088628e-04
 24.00000000 +2.0000000000000000e+00 +1.9999960685992091e+00 +2.0242931710068796e-03 +9.9954785222433007e-01 +9.9999801381250830e-01 +2.1091680049742327e-04 +2.4321716363596860e-04
 24.50000000 +2.0000000000000000e+00 +1.9999912649671285e+00 +2.0433431805731935e-03 +9.9949908301936530e-01 +9.9999843103422725e-01 +2.2914310032805637e-04 +2.7334284608936305e-04
 25.00000000 +2.0000000000000000e+00 +1.9999987363576472e+00 +2.0706440781308676e-03 +9.9943023981409262e-01 +9.9999840274869090e-01 +2.7518257741128850e-04 +2.9617485884790226e-04
 25.50000000 +2.0000000000000000e+00 +1.9999932007266630e+00 +2.0821870597343300e-03 +9.9939808024639254e-01 +9.9999796278193720e-01 +3.2430190942906313e-04 +2.7965506098184519e-04
