#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.4156502553198661e-03 -1.6720941589923019e-01
#     2 3.4156502553198661e-03 -1.6537473388326893e-01
#     3 3.4156502553198661e-03 -1.6353448368166471e-01
#adaptive measurement: gap=1.8346820159612642e-03 period_steps=6850 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999813649e+00 +1.8398023296151615e-03 +9.9999406910309674e-01 +1.0000000000006954e+00 +3.0127377771253686e-06 +2.9181598217932363e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999989524879e+00 +1.8466626294114056e-03 +9.9997664903163719e-01 +9.9999999997562172e-01 +1.1938957425325471e-05 +1.1412034028700312e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999981292285e+00 +1.8581221456505945e-03 +9.9994753923586321e-01 +9.9999999986721733e-01 +2.6760709754620305e-05 +2.5700188874101592e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000012948993e+00 +1.8736090958895227e-03 +9.9990817310282110e-01 +9.9999999957502261e-01 +4.6783161968023800e-05 +4.5044160186788629e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000101306945e+00 +1.8930468451430805e-03 +9.9985872442111723e-01 +9.9999999854082955e-01 +7.1886511219044902e-05 +6.9390528427596817e-05
  3.00000000 +2.0000000000000000e+00 +2.0000000232555752e+00 +1.9155321823406651e-03 +9.9980145536351694e-01 +9.9999999655922023e-01 +1.0031973463588209e-04 +9.8228341037397021e-05
  3.50000000 +2.0000000000000000e+00 +1.9999999975863803e+00 +1.9407017664991391e-03 +9.9973727318026406e-01 +9.9999999354903901e-01 +1.3244861271194795e-04 +1.3028465956967464e-04
  4.00000000 +2.0000000000000000e+00 +2.0000000974931318e+00 +1.9681391231074091e-03 +9.9966719236249824e-01 +9.9999998881605667e-01 +1.6826715946538300e-04 +1.6455166231624122e-04
  4.50000000 +2.0000000000000000e+00 +2.0000000770757262e+00 +1.9968704693171147e-03 +9.9959367044011027e-01 +9.9999998151826863e-01 +2.0454112883307472e-04 +2.0180691289223851e-04
  5.00000000 +2.0000000000000000e+00 +2.0000000697811786e+00 +2.0254530915704795e-03 +9.9952032289147030e-01 +9.9999997057348122e-01 +2.4167366371051306e-04 +2.3803287264770318e-04
  5.50000000 +2.0000000000000000e+00 +2.0000003153875752e+00 +2.0549635631403936e-03 +9.9944442643676135e-01 +9.9999995586935220e-01 +2.8056016607381107e-04 +2.7505752622852478e-04
  6.00000000 +2.0000000000000000e+00 +2.0000000722628730e+00 +2.0816051422136404e-03 +9.9937553939565549e-01 +9.9999993560174949e-01 +3.1424417812436832e-04 +3.1028082601910551e-04
  6.50000000 +2.0000000000000000e+00 +2.0000001000804830e+00 +2.1084320470925203e-03 +9.9930598610876953e-01 +9.9999991184610093e-01 +3.4829474864930772e-04 +3.4580729658898845e-04
  7.00000000 +2.0000000000000000e+00 +1.9999999888218734e+00 +2.1311929512316274e-03 +9.9924641767895384e-01 +9.9999988086168989e-01 +3.8000475976256100e-04 +3.7369669925204117e-04
  7.50000000 +2.0000000000000000e+00 +1.9999996644658540e+00 +2.1522117994082846e-03 +9.9919112273422639e-01 +9.9999985156747617e-01 +4.0820804684012387e-04 +4.0081764983873868e-04
  8.00000000 +2.0000000000000000e+00 +1.9999998940089800e+00 +2.1706579832672913e-03 +9.9914211459741031e-01 +9.9999982172760671e-01 +4.3311082881565820e-04 +4.2495284581524172e-04
  8.50000000 +2.0000000000000000e+00 +1.9999999743320944e+00 +2.1861688384652092e-03 +9.9910046552041376e-01 +9.9999977749765845e-01 +4.5416152296899826e-04 +4.4559546013025640e-04
  9.00000000 +2.0000000000000000e+00 +1.9999998403073405e+00 +2.1936173875033355e-03 +9.9907893335319531e-01 +9.9999973214667481e-01 +4.6022484171899378e-04 +4.6110965849708853e-04
  9.50000000 +2.0000000000000000e+00 +1.9999991339674070e+00 +2.1965185710749271e-03 +9.9906893086299620e-01 +9.9999968269116613e-01 +4.6857318451539934e-04 +4.6281326256419273e-04
 10.00000000 +2.0000000000000000e+00 +1.9999996877851225e+00 +2.2027942589134485e-03 +9.9905046402909781e-01 +9.9999963746181808e-01 +4.7706098586525040e-04 +4.7283752319555241e-04
 10.50000000 +2.0000000000000000e+00 +1.9999989558948934e+00 +2.1991714533047026e-03 +9.9905700674214282e-01 +9.9999956032383619e-01 +4.7419902396806757e-04 +4.6923390881787398e-04
 11.00000000 +2.0000000000000000e+00 +1.9999996469414707e+00 +2.1886564469651409e-03 +9.9908121038444120e-01 +9.9999953723892610e-01 +4.6017270996557983e-04 +4.5907966664359773e-04
 11.50000000 +2.0000000000000000e+00 +1.9999991096498937e+00 +2.1797891018782685e-03 +9.9910135740310757e-01 +9.9999942631212402e-01 +4.4866683980764120e-04 +4.5054944542479271e-04
 12.00000000 +2.0000000000000000e+00 +1.9999992627183019e+00 +2.1582462418292532e-03 +9.9915381228854594e-01 +9.9999939977630081e-01 +4.3235099235028823e-04 +4.1443694157588818e-04
 12.50000000 +2.0000000000000000e+00 +1.9999991019257639e+00 +2.1478063428668173e-03 +9.9917862343732156e-01 +9.9999931178577994e-01 +4.0707516936437833e-04 +4.1498960864599249e-04
 13.00000000 +2.0000000000000000e+00 +1.9999986201798454e+00 +2.1217205707996477e-03 +9.9924352891301937e-01 +9.9999922802840591e-01 +3.8572204894930426e-04 +3.7152100962718027e-04
 13.50000000 +2.0000000000000000e+00 +1.9999990410590351e+00 +2.1047726947410108e-03 +9.9928557909774285e-01 +9.9999920087953176e-01 +3.6509382829787060e-04 +3.5012619297566233e-04
 14.00000000 +2.0000000000000000e+00 +1.9999992140676093e+00 +2.0786951357756453e-03 +9.9935166139980391e-01 +9.9999912207571784e-01 +3.3119033776892045e-04 +3.1802618560041514e-04
 14.50000000 +2.0000000000000000e+00 +1.9999979274157531e+00 +2.0497942100338932e-03 +9.9942475472554015e-01 +9.9999909753301841e-01 +2.9446377425385256e-04 +2.8168396673675664e-04
 15.00000000 +2.0000000000000000e+00 +1.9999964679970583e+00 +2.0253367737777333e-03 +9.9948738566877737e-01 +9.9999905050505722e-01 +2.5556318325403553e-04 +2.5800064406093028e-04
 15.50000000 +2.0000000000000000e+00 +1.9999971834291832e+00 +2.0041726950169609e-03 +9.9954276029503297e-01 +9.9999893238243021e-01 +2.3757548046971486e-04 +2.2073184062815503e-04
 16.00000000 +2.0000000000000000e+00 +1.9999966560940949e+00 +1.9805771606388463e-03 +9.9960384454219875e-01 +9.9999882057410250e-01 +2.0844603194486159e-04 +1.8888885136448381e-04
 16.50000000 +2.0000000000000000e+00 +1.9999977284785246e+00 +1.9534702736723978e-03 +9.9967521699681938e-01 +9.9999888666196979e-01 +1.7020918014061829e-04 +1.5568716145813950e-04
 17.00000000 +2.0000000000000000e+00 +1.9999972726104263e+00 +1.9289422655420342e-03 +9.9974057884072409e-01 +9.9999889180659030e-01 +1.2972960170177809e-04 +1.3079974995555788e-04
 17.50000000 +2.0000000000000000e+00 +1.9999964068088671e+00 +1.9167980053381860e-03 +9.9977410458319704e-01 +9.9999868246954138e-01 +1.2684459126382271e-04 +1.0036835459237071e-04
 18.00000000 +2.0000000000000000e+00 +1.9999971167732282e+00 +1.9102011968726951e-03 +9.9979528628590641e-01 +9.9999874667699962e-01 +9.6766213322526637e-05 +1.0920082275170494e-04
 18.50000000 +2.0000000000000000e+00 +1.9999976956206182e+00 +1.8958907374864338e-03 +9.9983520841174756e-01 +9.9999884550574580e-01 +8.6865905580506324e-05 +7.9080177311187510e-05
 19.00000000 +2.0000000000000000e+00 +1.9999977558422635e+00 +1.8868037338400259e-03 +9.9986254502380190e-01 +9.9999880909439498e-01 +6.5844978190016375e-05 +7.2800903243061381e-05
 19.50000000 +2.0000000000000000e+00 +1.9999990353800912e+00 +1.8833265635904239e-03 +9.9987651656892429e-01 +9.9999872393154321e-01 +7.9048672989159226e-05 +4.5710826168281669e-05
 20.00000000 +2.0000000000000000e+00 +1.9999953861186426e+00 +1.8951073230113443e-03 +9.9984969540910573e-01 +9.9999887365680185e-01 +8.1840223699456869e-05 +6.9590710770230937e-05
 20.50000000 +2.0000000000000000e+00 +1.9999980107375601e+00 +1.8961654648788969e-03 +9.9985159104459942e-01 +9.9999869073265524e-01 +7.1881556474832805e-05 +7.7836665810483615e-05
 21.00000000 +2.0000000000000000e+00 +1.9999980677296050e+00 +1.9080012182528267e-03 +9.9982597434700149e-01 +9.9999864962182594e-01 +5.6545517674127538e-05 +1.1883051347774279e-04
 21.50000000 +2.0000000000000000e+00 +2.0000001333867794e+00 +1.9196602602363558e-03 +9.9979990629069959e-01 +9.9999868488436094e-01 +1.0659549575019868e-04 +9.4813328782880534e-05
 22.00000000 +2.0000000000000000e+00 +1.9999988230848849e+00 +1.9316487574669353e-03 +9.9977336251423021e-01 +9.9999851552295349e-01 +1.1469040415752192e-04 +1.1343155759911517e-04
 22.50000000 +2.0000000000000000e+00 +2.0000028420755145e+00 +1.9438525490895577e-03 +9.9974550911113114e-01 +9.9999848242154010e-01 +1.2518210340843719e-04 +1.3082636351174470e-04
 23.00000000 +2.0000000000000000e+00 +2.0000021136832671e+00 +1.9659443834104192e-03 +9.9969114388419789e-01 +9.9999817426282311e-01 +1.5345619741439042e-04 +1.5722565543745332e-04
 23.50000000 +2.0000000000000000e+00 +1.9999976013422274e+00 +1.9807060763800451e-03 +9.9965383367284166e-01 +9.9999872270284162e-01 +1.5640273643447038e-04 +1.9104088929800320e-04
 24.00000000 +2.0000000000000000e+00 +2.0000012124317039e+00 +1.9957697630186332e-03 +9.9961869363274725e-01 +9.9999843814872547e-01 +1.9913188185487866e-04 +1.8373633807228611e-04
 24.50000000 +2.0000000000000000e+00 +1.9999995196635949e+00 +2.0186874139291903e-03 +9.9955897266705229e-01 +9.9999826011527504e-01 +2.3995574284248539e-04 +2.0281147442721326e-04
 25.00000000 +2.0000000000000000e+00 +1.9999990611117733e+00 +2.0344875566589708e-03 +9.9951928823463609e-01 +9.9999820995927702e-01 +2.6363171961600146e-04 +2.1887008597055082e-04
 25.50000000 +2.0000000000000000e+00 +1.9999965207591641e+00 +2.0630858398456983e-03 +9.9944488657120312e-01 +9.9999868749914578e-01 +2.7356726845591917e-04 +2.8285866031661007e-04
 26.00000000 +2.0000000000000000e+00 +1.9999961333584966e+00 +2.0852103511160699e-03 +9.9938755189958695e-01 +9.9999826469753417e-01 +2.9811816278883725e-04 +3.1606524133793979e-04
 26.50000000 +2.0000000000000000e+00 +1.9999996221700915e+00 +2.1006506633688602e-03 +9.9934619190923712e-01 +9.9999792208368921e-01 +3.2804799545104233e-04 +3.2783801066501911e-04
 27.00000000 +2.0000000000000000e+00 +1.9999971973783179e+00 +2.1253421031146077e-03 +9.9927924877116270e-01 +9.9999807249172956e-01 +3.8346877539379527e-04 +3.3920996129857729e-04
 27.50000000 +2.0000000000000000e+00 +1.9999975166690871e+00 +2.1235610255064723e-03 +9.9927965555267972e-01 +9.9999805671431996e-01 +3.5586303085708196e-04 +3.6642470310915067e-04
 28.00000000 +2.0000000000000000e+00 +1.9999943166959551e+00 +2.1274138996034003e-03 +9.9926602082849258e-01 +9.9999723862458412e-01 +3.8408484848508707e-04 +3.5265569892402483e-04
 28.50000000 +2.0000000000000000e+00 +1.9999963180281477e+00 +2.1390145444926466e-03 +9.9923159727959310e-01 +9.9999735792253430e-01 +3.5894979169636890e-04 +4.1209500483714269e-04
 29.00000000 +2.0000000000000000e+00 +1.9999944723429808e+00 +2.1392599216777317e-03 +9.9922404694467382e-01 +9.9999707221078071e-01 +3.9286215430406113e-04 +3.8601869013833192e-04
 29.50000000 +2.0000000000000000e+00 +1.9999959813824908e+00 +2.1501990624247804e-03 +9.9919325018023986e-01 +9.9999725617315049e-01 +3.9759536773953180e-04 +4.1189828008977028e-04
 30.00000000 +2.0000000000000000e+00 +1.9999849157018363e+00 +2.1272723604547814e-03 +9.9924297359496694e-01 +9.9999661280294017e-01 +3.6239609836166605e-04 +3.9801750501470775e-04
 30.50000000 +2.0000000000000000e+00 +1.9999897096023922e+00 +2.1235857382133909e-03 +9.9925106228740401e-01 +9.9999719394169051e-01 +3.6734916091702932e-04 +3.8439460988707550e-04
 31.00000000 +2.0000000000000000e+00 +1.9999892552812346e+00 +2.1229329486054148e-03 +9.9924576954888911e-01 +9.9999765149023123e-01 +3.7004806057588805e-04 +3.8653090072322382e-04
 31.50000000 +2.0000000000000000e+00 +1.9999907847264060e+00 +2.1249983383852616e-03 +9.9924117189822759e-01 +9.9999642273120959e-01 +3.9329131073736275e-04 +3.6911405992591420e-04
 32.00000000 +2.0000000000000000e+00 +1.9999916969014093e+00 +2.0847252096720718e-03 +9.9934125576434307e-01 +9.9999647427601690e-01 +3.2572931015702254e-04 +3.3654064949918417e-04
 32.50000000 +2.0000000000000000e+00 +1.9999850191727782e+00 +2.1115095247308596e-03 +9.9926432989298297e-01 +9.9999531543861742e-01 +3.8169973884713510e-04 +3.5865492954980006e-04
 33.00000000 +2.0000000000000000e+00 +1.9999882678475247e+00 +2.1227975933127640e-03 +9.9923747168875920e-01 +9.9999675796386411e-01 +4.0641150930997264e-04 +3.5935883680203662e-04
 33.50000000 +2.0000000000000000e+00 +1.9999945668283632e+00 +2.0429113957795481e-03 +9.9943932752877285e-01 +9.9999636701567252e-01 +2.9460646068745280e-04 +2.6969899413847539e-04
 34.00000000 +2.0000000000000000e+00 +1.9999895334040696e+00 +2.0749177475724999e-03 +9.9935917033155242e-01 +9.9999624452397862e-01 +3.2515791176282064e-04 +3.1942723392548158e-04
 34.50000000 +2.0000000000000000e+00 +1.9999900041707714e+00 +2.0622213014671155e-03 +9.9939012659756898e-01 +9.9999552492398558e-01 +3.2078994999230393e-04 +2.9355852888607520e-04
