window_start,window_stop,n_points,Q_active,min_active_orbital_Q,signal_rms_active,error_rms_active,amplitude_ratio_active,cosine_active,max_particle_error,target_Q,trajectory_multiplier_for_target,projected_ntraj_for_target
0.0,25.0,51,9.493276108375582,0.24895403388048604,1.7186838160053174e-05,1.8104222361013848e-06,0.9856468089500616,0.994475698740131,3.1734614935885475e-12,10.0,1.1096033910252943,110960.33910252943
25.0,50.0,51,0.7744296445303228,0.05043629611048285,1.5190799152732794e-05,1.961546702146937e-05,1.828376691890359,0.7316806433237366,3.1086244689504383e-13,10.0,166.7385659127007,16673856.591270069
50.0,75.0,51,0.3168211133372578,0.01112608395036954,1.4770940558600252e-05,4.6622336507215364e-05,3.385140833961811,0.3687586149343819,3.8902214782865485e-13,10.0,996.2578775176511,99625787.7517651
75.0,100.0,51,0.20391769394715134,0.002120811385267236,1.4778969482772192e-05,7.247516974472263e-05,5.2641602230764315,0.4428780353284096,3.0730973321624333e-13,10.0,2404.8620979720004,240486209.79720002
