#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 5.1639777949432225e-03 -1.7088434811679568e-01
#     2 5.1639777949432225e-03 -1.6539701046211147e-01
#     3 5.1639777949432225e-03 -1.5985955146409919e-01
#adaptive measurement: gap=5.4873376546842045e-03 period_steps=2291 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999548714e+00 +1.8427314013881278e-03 +9.9998663289899614e-01 +9.9999999999999911e-01 +6.5348532427175312e-06 +6.8322477615477901e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999986164767e+00 +1.8585538088342016e-03 +9.9994645552320827e-01 +9.9999999995874234e-01 +2.6320480110496307e-05 +2.7224037514070499e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999975644198e+00 +1.8845108423555257e-03 +9.9988051773589981e-01 +9.9999999928247396e-01 +5.9396222299473031e-05 +6.0086760585745854e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999926362613e+00 +1.9204922254632717e-03 +9.9978905850268696e-01 +9.9999999699166231e-01 +1.0524155425682558e-04 +1.0570295141503826e-04
  2.50000000 +2.0000000000000000e+00 +2.0000000014902461e+00 +1.9643064842084224e-03 +9.9967759940675172e-01 +9.9999999028920017e-01 +1.6087609237378411e-04 +1.6153421133931580e-04
  3.00000000 +2.0000000000000000e+00 +2.0000000224393553e+00 +2.0162529000271215e-03 +9.9954530580620016e-01 +9.9999998017827119e-01 +2.2671941062890155e-04 +2.2799460366894030e-04
  3.50000000 +2.0000000000000000e+00 +1.9999998834583201e+00 +2.0740077403856492e-03 +9.9939803256085014e-01 +9.9999996019091852e-01 +3.0064890427108421e-04 +3.0135834387307964e-04
  4.00000000 +2.0000000000000000e+00 +1.9999997535719762e+00 +2.1373867537783872e-03 +9.9923614105511660e-01 +9.9999993032803358e-01 +3.8369909523428366e-04 +3.8022952126554597e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999260923231e+00 +2.2047786621062788e-03 +9.9906368446962768e-01 +9.9999989084772190e-01 +4.6994730472492359e-04 +4.6647737835062467e-04
  5.00000000 +2.0000000000000000e+00 +1.9999994595264909e+00 +2.2714502802302062e-03 +9.9889252235906811e-01 +9.9999983267449144e-01 +5.5527238773910167e-04 +5.5237257861775275e-04
  5.50000000 +2.0000000000000000e+00 +1.9999995107109174e+00 +2.3408676860732836e-03 +9.9871403290139327e-01 +9.9999975247376260e-01 +6.4335403777053492e-04 +6.4286058824024176e-04
  6.00000000 +2.0000000000000000e+00 +1.9999995343051251e+00 +2.4065721355521468e-03 +9.9854429124411537e-01 +9.9999966869293033e-01 +7.3415763030179853e-04 +7.2188243147453478e-04
  6.50000000 +2.0000000000000000e+00 +1.9999993293293055e+00 +2.4670793826248529e-03 +9.9838716271552708e-01 +9.9999955323374201e-01 +8.1350312276313411e-04 +7.9978092805297793e-04
  7.00000000 +2.0000000000000000e+00 +1.9999991203285725e+00 +2.5235861280932352e-03 +9.9823965088698141e-01 +9.9999940819117072e-01 +8.8637756659207657e-04 +8.7456335374183072e-04
