window_start,window_stop,n_points,Q_active,min_active_orbital_Q,signal_rms_active,error_rms_active,amplitude_ratio_active,cosine_active,max_particle_error,target_Q,trajectory_multiplier_for_target,projected_ntraj_for_target
0.0,25.0,51,11.82736991012406,11.161388090926817,2.2774375814264855e-07,1.9255655304033665e-08,0.9887295484194705,0.9964491703302065,3.631637213175054e-10,10.0,0.7148643510687641,357432.17553438206
25.0,50.0,51,9.287700677867063,8.767876149775342,2.0257207067008891e-07,2.1810788019130042e-08,0.9832690409341894,0.9942473792248948,5.691278559538659e-10,10.0,1.1592672816053662,579633.6408026831
