#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.6514837167011078e-03 -1.6720941589923019e-01
#     2 3.6514837167011078e-03 -1.6537473388326893e-01
#     3 3.6514837167011078e-03 -1.6353448368166471e-01
#adaptive measurement: gap=1.8346820159612642e-03 period_steps=6850 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999764788e+00 +1.8401692280932348e-03 +9.9999313763589559e-01 +9.9999999999982370e-01 +3.3842802536730403e-06 +3.4780836737476736e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999983631913e+00 +1.8481860197414172e-03 +9.9997278079815577e-01 +9.9999999997284517e-01 +1.3366994651319759e-05 +1.3852234362856134e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999950957141e+00 +1.8612310361071618e-03 +9.9993964291548620e-01 +9.9999999984702448e-01 +3.0022393301876461e-05 +3.0334843753381678e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999859755677e+00 +1.8789257483444054e-03 +9.9989466544438999e-01 +9.9999999931199546e-01 +5.2731135293319564e-05 +5.2604109918753976e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000055581424e+00 +1.9007497876334062e-03 +9.9983914412504427e-01 +9.9999999804201245e-01 +8.0406010745173335e-05 +8.0451822634573911e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999977860610e+00 +1.9267230999992059e-03 +9.9977300138611203e-01 +9.9999999547551766e-01 +1.1282634971238441e-04 +1.1417678741088783e-04
  3.50000000 +2.0000000000000000e+00 +1.9999999369675927e+00 +1.9551922483774607e-03 +9.9970039823718204e-01 +9.9999999111724647e-01 +1.4886715558321364e-04 +1.5074349042784751e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999383260749e+00 +1.9864061721243018e-03 +9.9962065528028010e-01 +9.9999998350913866e-01 +1.8882926502157901e-04 +1.9053194558644009e-04
  4.50000000 +2.0000000000000000e+00 +2.0000001342040523e+00 +2.0193291629677684e-03 +9.9953640038006075e-01 +9.9999997290762255e-01 +2.3003845168259205e-04 +2.3358825904743583e-04
  5.00000000 +2.0000000000000000e+00 +1.9999999455118582e+00 +2.0523872811976083e-03 +9.9945157403820728e-01 +9.9999995930429120e-01 +2.7169310222857233e-04 +2.7677355561548463e-04
  5.50000000 +2.0000000000000000e+00 +1.9999999509824313e+00 +2.0852463975414479e-03 +9.9936699363404213e-01 +9.9999994147651361e-01 +3.1449467986094647e-04 +3.1857020969438843e-04
  6.00000000 +2.0000000000000000e+00 +1.9999998316042960e+00 +2.1180333496679136e-03 +9.9928233136910971e-01 +9.9999991714039915e-01 +3.5657077385004769e-04 +3.6118071620694353e-04
  6.50000000 +2.0000000000000000e+00 +1.9999995166838820e+00 +2.1479324145709604e-03 +9.9920467542557401e-01 +9.9999988843425269e-01 +3.9547480352548415e-04 +3.9996133508384847e-04
  7.00000000 +2.0000000000000000e+00 +1.9999997570219645e+00 +2.1762881394933667e-03 +9.9913071330953296e-01 +9.9999984421252541e-01 +4.3435708915152564e-04 +4.3508538835238165e-04
