#SEP_MB_REFERENCE_KEY v1.13-csr-v1 30 15 20 0.5 2 52656 384 1 1 1 64 14583.106714608701 0.0036749323758566211 2 10.352963924025582 0 1 0 -0.63190000000000002 0 1 -0.21498353472758169 0.00010170952554312155 1 -0.2117311942853573 0.00010170952554312155 1 -0.20845605776075329 0.00010170952554312155 1 -0.2051582827319032 0.00010170952554312155 1 -0.20183802355359576 0.00010170952554312155 1 -0.19849543146569265 0.00010170952554312155 1 -0.19513065469650848 0.00010170952554312155 1 -0.19174383856145003 0.00010170952554312155 1 -0.18833512555719092 0.00010170952554312155 1 -0.18490465545163776 0.00010170952554312155 1 -0.18145256536992682 0.00010170952554312155 1 -0.1779789898766739 0.00010170952554312155 1 -0.17448406105468386 0.00010170952554312155 1 -0.17096790858031435 0.00010170952554312155 1 -0.1674306597956737 0.00010170952554312155 0 -0.16387243977782223 0.00010170952554312155 0 -0.16029337140513505 0.00010170952554312155 0 -0.15669357542097426 0.00010170952554312155 0 -0.1530731704948089 0.00010170952554312155 0 -0.14943227328091341 0.00010170952554312155 0 -0.14577099847476579 0.00010170952554312155 0 -0.14208945886726065 0.00010170952554312155 0 -0.13838776539684453 0.00010170952554312155 0 -0.13466602719967466 0.00010170952554312155 0 -0.13092435165789695 0.00010170952554312155 0 -0.12716284444613241 0.00010170952554312155 0 -0.12338160957625677 0.00010170952554312155 0 -0.11958074944055327 0.00010170952554312155 0 -0.1157603648533132 0.00010170952554312155 0
# Deterministic bounded reference ONLY; not the Poisson result or exact QM.
# states=52656 fock_states=384 steps=20 dt=5.0000000000000000e-01
# Raw weights: time particle_weight coordinate_weight vibration_weight orbital_weights...
0.00000000 +1.4999999999999988e+01 +1.9999999999999982e+00 +1.8374661879283090e-03 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +9.9999999999999911e-01 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
0.50000000 +1.4999999999999986e+01 +1.9999999999999643e+00 +1.8374814682770657e-03 +9.9999996120689649e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +2.5862068553033301e-09 +2.5862068553032118e-09 +2.5862068553030877e-09 +2.5862068553029587e-09 +2.5862068553028247e-09 +2.5862068553026853e-09 +2.5862068553025385e-09 +2.5862068553023854e-09 +2.5862068553022262e-09 +2.5862068553020599e-09 +2.5862068553018867e-09 +2.5862068553017055e-09 +2.5862068553015169e-09 +2.5862068553013196e-09 +2.5862068553011149e-09
1.00000000 +1.4999999999999911e+01 +1.9999999999996008e+00 +1.8375243431455520e-03 +9.9999985229691146e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.8748729059968112e-09 +9.8710368407684680e-09 +9.8671632960605994e-09 +9.8632521528783028e-09 +9.8593032909652619e-09 +9.8553165888579528e-09 +9.8512919239380415e-09 +9.8472291724829343e-09 +9.8431282097145865e-09 +9.8389889098467822e-09 +9.8348111461307422e-09 +9.8305947908993510e-09 +9.8263397156099442e-09 +9.8220457908857732e-09 +9.8177128865561678e-09
1.50000000 +1.4999999999999988e+01 +1.9999999999981930e+00 +1.8375864945986455e-03 +9.9999969422775459e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +9.9999999999999734e-01 +2.0542183939633764e-08 +2.0520572438502228e-08 +2.0498761329670997e-08 +2.0476750280333976e-08 +2.0454538955302471e-08 +2.0432127017364124e-08 +2.0409514127630957e-08 +2.0386699945876917e-08 +2.0363684130865407e-08 +2.0340466340667508e-08 +2.0317046232971082e-08 +2.0293423465381329e-08 +2.0269597695713224e-08 +2.0245568582276044e-08 +2.0221335784150691e-08
2.00000000 +1.4999999999999991e+01 +1.9999999999946900e+00 +1.8376558801500714e-03 +9.9999951737856252e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +3.2652738579281509e-08 +3.2586867583145676e-08 +3.2520438962231437e-08 +3.2453453134170854e-08 +3.2385910527028294e-08 +3.2317811580537782e-08 +3.2249156747303615e-08 +3.2179946493965835e-08 +3.2110181302331896e-08 +3.2039861670476546e-08 +3.1968988113810711e-08 +3.1897561166121261e-08 +3.1825581380582596e-08 +3.1753049330741000e-08 +3.1679965611473576e-08
2.50000000 +1.4999999999999945e+01 +1.9999999999880547e+00 +1.8377190856066466e-03 +9.9999935566222464e-01 +9.9999999999998457e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +9.9999999999998468e-01 +4.4013368695731240e-08 +4.3866944831343039e-08 +4.3719432845603534e-08 +4.3570837723493540e-08 +4.3421164513787377e-08 +4.3270418331892156e-08 +4.3118604362588854e-08 +4.2965727862679404e-08 +4.2811794163542515e-08 +4.2656808673602661e-08 +4.2500776880714378e-08 +4.2343704354465478e-08 +4.2185596748401514e-08 +4.2026459802174320e-08 +4.1866299343616926e-08
3.00000000 +1.4999999999999986e+01 +1.9999999999769715e+00 +1.8377639400416631e-03 +9.9999923996747397e-01 +9.9999999999997680e-01 +9.9999999999997680e-01 +9.9999999999997680e-01 +9.9999999999997680e-01 +9.9999999999997680e-01 +9.9999999999997691e-01 +9.9999999999997691e-01 +9.9999999999997691e-01 +9.9999999999997691e-01 +9.9999999999997691e-01 +9.9999999999997702e-01 +9.9999999999997713e-01 +9.9999999999997713e-01 +9.9999999999997713e-01 +5.2573333054441707e-08 +5.2308031902434759e-08 +5.2041114215848578e-08 +5.1772597895074059e-08 +5.1502501016035132e-08 +5.1230841834645623e-08 +5.0957638791037977e-08 +5.0682910513570412e-08 +5.0406675822619017e-08 +5.0128953734161704e-08 +4.9849763463158959e-08 +4.9569124426737672e-08 +4.9287056247182241e-08 +4.9003578754738422e-08 +4.8718711990234069e-08
3.50000000 +1.4999999999999991e+01 +1.9999999999608875e+00 +1.8377818789050543e-03 +9.9999919220952804e-01 +9.9999999999996358e-01 +9.9999999999996358e-01 +9.9999999999996358e-01 +9.9999999999996370e-01 +9.9999999999996370e-01 +9.9999999999996381e-01 +9.9999999999996381e-01 +9.9999999999996392e-01 +9.9999999999996414e-01 +9.9999999999996414e-01 +9.9999999999996425e-01 +9.9999999999996436e-01 +9.9999999999996436e-01 +9.9999999999996469e-01 +5.6797306363620796e-08 +5.6383934456706569e-08 +5.5968748338590749e-08 +5.5551791923922670e-08 +5.5133109437234066e-08 +5.4712745416683455e-08 +5.4290744717328219e-08 +5.3867152513936907e-08 +5.3442014303352662e-08 +5.3015375906419280e-08 +5.2587283469479135e-08 +5.2157783465453277e-08 +5.1726922694511939e-08 +5.1294748284344166e-08 +5.0861307690035056e-08
4.00000000 +1.4999999999999984e+01 +1.9999999999394087e+00 +1.8377695926647722e-03 +9.9999922114474804e-01 +9.9999999999994660e-01 +9.9999999999994682e-01 +9.9999999999994682e-01 +9.9999999999994693e-01 +9.9999999999994704e-01 +9.9999999999994715e-01 +9.9999999999994726e-01 +9.9999999999994749e-01 +9.9999999999994749e-01 +9.9999999999994771e-01 +9.9999999999994782e-01 +9.9999999999994804e-01 +9.9999999999994826e-01 +9.9999999999994849e-01 +5.5942812535569886e-08 +5.5373021446732362e-08 +5.4801965440898611e-08 +5.4229729814593987e-08 +5.3656400190161354e-08 +5.3082062512301632e-08 +5.2506803043765201e-08 +5.1930708360214548e-08 +5.1353865344279100e-08 +5.0776361178821053e-08 +5.0198283339430214e-08 +4.9619719586165960e-08 +4.9040757954562477e-08 +4.8461486745913713e-08 +4.7881994516853889e-08
4.50000000 +1.4999999999999977e+01 +1.9999999999126905e+00 +1.8377296410496790e-03 +9.9999932075508657e-01 +9.9999999999992872e-01 +9.9999999999992895e-01 +9.9999999999992906e-01 +9.9999999999992950e-01 +9.9999999999992972e-01 +9.9999999999992994e-01 +9.9999999999993017e-01 +9.9999999999993039e-01 +9.9999999999993050e-01 +9.9999999999993072e-01 +9.9999999999993094e-01 +9.9999999999993128e-01 +9.9999999999993150e-01 +9.9999999999993161e-01 +5.0191597316318814e-08 +4.9486817006834950e-08 +4.8782442919868273e-08 +4.8078613720570123e-08 +4.7375468024495408e-08 +4.6673144375765484e-08 +4.5971781223945574e-08 +4.5271516899675173e-08 +4.4572489589089687e-08 +4.3874837307069731e-08 +4.3178697869353528e-08 +4.2484208863547646e-08 +4.1791507619069607e-08 +4.1100731176055979e-08 +4.0412016253269359e-08
