label,orbital,initially_occupied,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,qm_peak_abs,simulation_peak_abs,max_abs_error
seed930100,0,True,4.58239025622224e-07,4.6469330951362876e-07,4.4413202757574833e-08,10.317630730741877,1.0140849721008391,0.9954661658844796,0.9589855840943451,8.675542280123238e-07,1.1294001001083132e-06,3.691536886174518e-07
seed930100,1,True,3.972584122807641e-12,9.28187077152188e-10,9.2847427165102e-10,0.0042786151906434216,233.64818678683832,-0.0701653413268471,-0.07482216494606363,5.902056621209795e-12,3.422481409387501e-09,3.419110994329344e-09
seed930100,2,True,6.290946254333664e-12,9.34080146172441e-10,9.34376594203697e-10,0.0067327738016543445,148.4800709478289,-0.04376298597986146,-0.032978460152421916,8.38917824097507e-12,3.4653853120403255e-09,3.4580698304864654e-09
seed930100,3,True,1.0033358576080652e-11,9.281875857863223e-10,9.28382468935763e-10,0.010807354632172491,92.51015786469597,-0.014020748057423782,0.01896636327879674,1.402444826936744e-11,3.377770285695192e-09,3.3641147645369074e-09
seed930100,4,True,1.504600267605162e-11,9.247434211157074e-10,9.247756566619271e-10,0.016269894830884406,61.461069828706094,0.005992727844862191,0.04826013295657755,2.5793478464208874e-11,3.384598490363544e-09,3.359727496210496e-09
seed930100,5,False,9.754600512868656e-08,9.885953736773852e-08,9.595148096509518e-09,10.166180255641018,1.0134657717383617,0.9953158667622393,0.9611759673166579,1.830135343798703e-07,2.2729078684965897e-07,7.976169162421308e-08
seed930100,6,False,9.478031509112617e-08,9.631176899296174e-08,9.242500937108254e-09,10.254834241951459,1.016157932165167,0.9954494802941158,0.9623511780537324,1.78326352409784e-07,2.2780592677275326e-07,7.682209106650433e-08
seed930100,7,False,9.208012798114542e-08,9.345284933484127e-08,9.053362300478406e-09,10.170821063493685,1.0149079001494974,0.9953470304418744,0.9615287532976086,1.7357192766189446e-07,2.2712202404494632e-07,7.384101516289895e-08
seed930100,8,False,8.944719708422151e-08,9.062406649965822e-08,8.870317069807821e-09,10.083878217688042,1.0131571413504281,0.9952321214013816,0.9598986502978922,1.6875649056255678e-07,2.2523123967330737e-07,7.088871504989121e-08
seed930100,9,False,8.688329279246741e-08,8.779858291077902e-08,9.132155203347555e-09,9.513996516465115,1.0105347079846283,0.9945886199805839,0.9536309970123815,1.6388642781550723e-07,2.2198766967918194e-07,6.787520009975449e-08
seed930101,0,True,4.58239025622224e-07,4.682124898645606e-07,6.351731016995826e-08,7.214395955938277,1.0217647639870786,0.9908298313477503,0.9158643844999674,8.675542280123238e-07,1.0757022029794783e-06,4.260216333040745e-07
seed930101,1,True,3.972584122807641e-12,1.0065838754979897e-09,1.0066559735615626e-09,0.003946317537611766,253.38264574913072,-0.016176257823065913,0.021740927271939565,5.902056621209795e-12,3.466372966443032e-09,3.463696551797568e-09
seed930101,2,True,6.290946254333664e-12,1.0059954395531088e-09,1.006332580574768e-09,0.006251359019639991,159.9116251963058,-0.05047371738562274,-0.03060346360543964,8.38917824097507e-12,3.0792393079792646e-09,3.07278158473423e-09
