label,path,n_points,tmax,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,Q_qm_first_half,Q_qm_second_half,Q_qm_min_half,amplitude_ratio,cosine_similarity,max_abs_occupation_error,max_particle_error
r1,E:\project_qm\scan_v064_t200_estimate_20260811\pilot\n100k-b16-644976\ahm-sepmb-s10-n5-100000.dat,401,200.0,1.6838655145801467e-05,8.465365217158802e-05,8.269617076644849e-05,0.2036207358785378,1.5970375246759825,0.14137359725659915,0.14137359725659915,5.027340451989449,0.21436139688185227,0.0013014421789184771,1.4058976205433282e-11
r2,E:\project_qm\scan_v064_t200_estimate_20260811\pilot\n100k-b16-644977\ahm-sepmb-s10-n5-100000.dat,401,200.0,1.6838655145801467e-05,9.206515090237281e-05,9.099937140370849e-05,0.18504144463920158,1.6142866875273287,0.1283726327615057,0.1283726327615057,5.467488353743514,0.15437693749536882,0.0021714952378519836,1.4011014570769476e-11
r3,E:\project_qm\scan_v064_t200_estimate_20260811\pilot\n100k-b16-644978\ahm-sepmb-s10-n5-100000.dat,401,200.0,1.6838655145801467e-05,8.588365915102889e-05,8.41691383249523e-05,0.200057354523369,1.7235156528411835,0.13878432736200502,0.13878432736200502,5.100387080047959,0.1988359706623305,0.0013364601481883343,1.4051870778075681e-11
