"case_id","data_file","param.wc_eV","param.eta","param.ntraj","param.mpi_ranks","param.tmax","job_id"
"s4n2_wc0p25_eta6em5_100m","cloud-runs\636249\ahm-sepmb-s4-n2-100000000.dat","0.25","6e-5","100000000","64","100","636249"
