#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.6514837167011078e-03 -1.6720941589923019e-01
#     2 3.6514837167011078e-03 -1.6537473388326893e-01
#     3 3.6514837167011078e-03 -1.6353448368166471e-01
#adaptive measurement: gap=1.8346820159612642e-03 period_steps=6850 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999764724e+00 +1.8401699552835528e-03 +9.9999313578973559e-01 +9.9999999999982347e-01 +3.4615335971349832e-06 +3.4026764902761523e-06
  1.00000000 +2.0000000000000000e+00 +2.0000000008685994e+00 +1.8482022697048593e-03 +9.9997273964292721e-01 +9.9999999996605382e-01 +1.3594855732717653e-05 +1.3665535301460470e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999943532496e+00 +1.8614004484010559e-03 +9.9993921267819130e-01 +9.9999999974561760e-01 +3.0458178220395448e-05 +3.0329397536257748e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999911731237e+00 +1.8791928402637310e-03 +9.9989398801058793e-01 +9.9999999908796822e-01 +5.2973359244592166e-05 +5.3039543796762582e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000039720343e+00 +1.9011908877965436e-03 +9.9983802392569388e-01 +9.9999999768203507e-01 +8.1034047764010517e-05 +8.0944344943573586e-05
  3.00000000 +2.0000000000000000e+00 +2.0000000067654717e+00 +1.9269429689134183e-03 +9.9977244724393832e-01 +9.9999999500351044e-01 +1.1391368138275025e-04 +1.1364406992159163e-04
  3.50000000 +2.0000000000000000e+00 +2.0000000412838097e+00 +1.9559454074880613e-03 +9.9969847931176992e-01 +9.9999999056173949e-01 +1.5057201327511670e-04 +1.5095811365462193e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999846921206e+00 +1.9877359931056997e-03 +9.9961727423407765e-01 +9.9999998320381422e-01 +1.9116274535587523e-04 +1.9157981677938763e-04
  4.50000000 +2.0000000000000000e+00 +2.0000000314091744e+00 +2.0209698322951912e-03 +9.9953219599045318e-01 +9.9999997120293893e-01 +2.3334688780131011e-04 +2.3448591722058401e-04
  5.00000000 +2.0000000000000000e+00 +1.9999999193211380e+00 +2.0544434109033647e-03 +9.9944631360442693e-01 +9.9999995722535728e-01 +2.7668807279833125e-04 +2.7704109776055302e-04
  5.50000000 +2.0000000000000000e+00 +1.9999999416165564e+00 +2.0879261457586503e-03 +9.9936019036968826e-01 +9.9999993996385628e-01 +3.1937833656689869e-04 +3.2049133000029755e-04
  6.00000000 +2.0000000000000000e+00 +2.0000001776854530e+00 +2.1202073107855989e-03 +9.9927681034754112e-01 +9.9999991805687971e-01 +3.6091503089373555e-04 +3.6235656425051202e-04
  6.50000000 +2.0000000000000000e+00 +1.9999997271094110e+00 +2.1492435937692125e-03 +9.9920130865414802e-01 +9.9999988387882977e-01 +3.9911700364038828e-04 +3.9969046181869393e-04
  7.00000000 +2.0000000000000000e+00 +1.9999998713157152e+00 +2.1778582389172171e-03 +9.9912673320500134e-01 +9.9999985039214256e-01 +4.3666805285989254e-04 +4.3674834955834591e-04
  7.50000000 +2.0000000000000000e+00 +1.9999993634160786e+00 +2.2029071048423783e-03 +9.9906090805261727e-01 +9.9999980680151324e-01 +4.7022909248113247e-04 +4.6905605301563222e-04
  8.00000000 +2.0000000000000000e+00 +1.9999996724805484e+00 +2.2236648564098547e-03 +9.9900570063917060e-01 +9.9999976463605478e-01 +4.9659737266670152e-04 +4.9793735219322017e-04
