case_id,orbital,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,max_abs_error
t04_f04,2,4.9695906717876616e-08,8.488359468344692e-07,8.532366866298048e-07,0.0582439872741176,17.080600856189346,-0.059509940531472676,-0.05162327919454332,3.2072669401417286e-06
t04_f04,3,6.502098915876142e-08,7.836481950315518e-07,7.907909712791888e-07,0.08222272575214538,12.052234288809755,-0.06886795334112299,-0.0697855917650751,2.928670584712023e-06
t04_f04,4,8.11471893706939e-08,7.139165166044678e-07,7.2429449185907e-07,0.1120361818055675,8.79779721443189,-0.0719878997714845,-0.07603291964517472,2.7557406946376872e-06
t04_f04,5,1.2761258459220145e-05,1.2913517444883783e-05,4.007289835122662e-06,3.184510974816856,1.0119313456545211,0.9513474027014495,0.8190835288296158,1.1618194848626635e-05
t04_f04,6,1.223738873936223e-05,1.2305373844196453e-05,3.942721575998505e-06,3.10379226721407,1.0055555238361877,0.9484000230390591,0.8066179612078083,1.144635020863515e-05
t04_f04,7,1.1721535296268566e-05,1.1805035866938867e-05,3.970578780890681e-06,2.9520974001778124,1.0071236888820259,0.943057868790679,0.789413278328777,1.0724802780179684e-05
t04_f04,8,1.1236199286073956e-05,1.1503223879769524e-05,4.1151149507593346e-06,2.730470332062198,1.0237646722790432,0.934767734302959,0.7702126515750536,1.2260282349799006e-05
t04_f04,9,1.0795716697624463e-05,1.1380523181861521e-05,4.337546984977687e-06,2.4888990793675516,1.0541702325669349,0.9248242744432572,0.7510150523808786,1.3387374660016386e-05
t05_random,0,4.095532355087856e-05,4.642315198717317e-05,1.6778997138780665e-05,2.4408683792084367,1.133507147843722,0.9338239945837435,0.7151273738013232,5.521266664254565e-05
t05_random,1,2.0064873614036425e-08,4.188425878117603e-07,4.164479937168267e-07,0.04818098278000108,20.87441943909171,0.14295420651146434,0.10084685039348458,1.223523646398661e-06
t05_random,2,2.6585525887471562e-08,4.358660655977052e-07,4.330651221403478e-07,0.061389210371126865,16.39486340960843,0.135514794500784,0.10643897011778884,1.372306207780838e-06
t05_random,3,3.4196986400166827e-08,4.5669442831989524e-07,4.537517945757634e-07,0.0753649612166039,13.354815040592797,0.12321196188880378,0.1032049242485121,1.46670518230696e-06
t05_random,4,4.201521915773974e-08,4.693601655625462e-07,4.663429799940487e-07,0.09009510373304198,11.17119403329553,0.11633888929638174,0.10389422628636776,1.4677148134634166e-06
t05_random,5,9.014964411665003e-06,1.0259488049752389e-05,3.7118222241521965e-06,2.428716643002502,1.1380508653452943,0.9338905396226219,0.7338390171913045,1.3739448664632895e-05
t05_random,6,8.663193163608703e-06,9.876658960784427e-06,3.644576266411336e-06,2.377009707122686,1.1400714233491993,0.9309842975206589,0.7246591559214174,1.3044192856752246e-05
t05_random,7,8.316204414363843e-06,9.50271349426518e-06,3.5629819839033386e-06,2.334057385620914,1.1426743524788767,0.928587020232089,0.7246262261551824,1.1750934149198878e-05
t05_random,8,7.98768582932778e-06,9.126159374985244e-06,3.44960405513793e-06,2.3155370012482197,1.1425285833698435,0.9272695614759915,0.7297130474183104,1.046134392336515e-05
t05_random,9,7.687245135033668e-06,8.750344637691894e-06,3.3193290786425685e-06,2.3159032903653376,1.1382939510818095,0.9265025534754625,0.7330947356997978,1.0187954354080555e-05
t06_random,0,5.1682022097888024e-05,5.377420665586528e-05,1.686088353790617e-05,3.0652024837072114,1.0404818633840327,0.9496408655898105,0.7903684256312089,4.1455207615337386e-05
t06_random,1,3.436105083557288e-08,6.790126294297055e-07,6.879204724700163e-07,0.04994916158287547,19.76111361317116,-0.23564071056569572,-0.168775708676356,3.209814316340598e-06
t06_random,2,4.4802550350877525e-08,6.420246087764007e-07,6.55062549039708e-07,0.06839430893516357,14.330090670024228,-0.25907210862271257,-0.2322704165372366,2.729055613714948e-06
t06_random,3,5.66462698387724e-08,6.245233442755755e-07,6.416254060688911e-07,0.08828557800700665,11.024968564622256,-0.2606919339837121,-0.25180703618178896,2.2970012734102596e-06
t06_random,4,6.852679400046541e-08,6.309835806773448e-07,6.514975487236308e-07,0.10518350243177185,9.20783745804684,-0.24992153531960293,-0.24814731247109564,2.397336545056916e-06
t06_random,5,1.1331888691553215e-05,1.1576201225920327e-05,3.7859569895430802e-06,2.9931371969761438,1.0215597365114626,0.9455947653436202,0.7979625907343658,1.0760297963250075e-05
t06_random,6,1.0909439168976393e-05,1.1163105115831798e-05,3.5831151159585117e-06,3.0446800663444584,1.0232519695033238,0.947552840529185,0.8010440479369177,8.94346808369777e-06
t06_random,7,1.049173563723665e-05,1.0839401044757039e-05,3.504778379915413e-06,2.993551802693403,1.03313707279151,0.946525859409093,0.8005238472649067,7.807490282939027e-06
t06_random,8,1.0093983930926125e-05,1.0594456182701644e-05,3.539482395709003e-06,2.8518248722364876,1.0495812411828953,0.942596633142309,0.7934774005623293,8.223404499717998e-06
t06_random,9,9.727693838943199e-06,1.038617489578884e-05,3.6390848252332296e-06,2.673115441413144,1.067691383769658,0.93660846492824,0.7776852308246903,9.590464719439333e-06
