#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 4.0824829046386306e-03 -1.6665817606659536e-01
#     2 4.0824829046386306e-03 -1.6537331398261937e-01
#     3 4.0824829046386306e-03 -1.6408572351429951e-01
#adaptive measurement: gap=1.2848620839759906e-03 period_steps=9781 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999703988e+00 +1.8407654112839154e-03 +9.9999162407077313e-01 +9.9999999999934064e-01 +4.1159354139805282e-06 +4.2599931534698465e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999988701684e+00 +1.8507971394937984e-03 +9.9996615084356844e-01 +9.9999999996614597e-01 +1.6733485397582887e-05 +1.7115705228741603e-05
  1.50000000 +2.0000000000000000e+00 +2.0000000002656404e+00 +1.8671451953349075e-03 +9.9992462264552695e-01 +9.9999999971776066e-01 +3.7367835339309046e-05 +3.8009800015610936e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000043133608e+00 +1.8893278129670768e-03 +9.9986823662306634e-01 +9.9999999879981039e-01 +6.5439243145393842e-05 +6.6325335247330303e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000108704143e+00 +1.9165950272162333e-03 +9.9979886888140501e-01 +9.9999999610694745e-01 +1.0019664287164576e-04 +1.0093836919628700e-04
  3.00000000 +2.0000000000000000e+00 +1.9999999784458924e+00 +1.9489871988908349e-03 +9.9971637596269758e-01 +9.9999999206689638e-01 +1.4209209292641349e-04 +1.4153987875404291e-04
  3.50000000 +2.0000000000000000e+00 +1.9999999637655337e+00 +1.9854437694042742e-03 +9.9962341121231191e-01 +9.9999998551555336e-01 +1.8866199345616438e-04 +1.8794127732996022e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999863776905e+00 +2.0246960144645965e-03 +9.9952313859082476e-01 +9.9999997360359272e-01 +2.3900168508270267e-04 +2.3788611924559198e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999987495998e+00 +2.0658846562756237e-03 +9.9941774560815544e-01 +9.9999995682812626e-01 +2.9182463942417874e-04 +2.9047292562533967e-04
  5.00000000 +2.0000000000000000e+00 +1.9999998596215147e+00 +2.1076144076979035e-03 +9.9931068281629576e-01 +9.9999993406084065e-01 +3.4394375274388110e-04 +3.4543937000884351e-04
  5.50000000 +2.0000000000000000e+00 +2.0000000076315421e+00 +2.1485255152205230e-03 +9.9920530769413762e-01 +9.9999990802463934e-01 +3.9675381727278939e-04 +3.9803046384629266e-04
  6.00000000 +2.0000000000000000e+00 +1.9999996727481961e+00 +2.1903223754681819e-03 +9.9909748526163156e-01 +9.9999987134033042e-01 +4.4888476053846476e-04 +4.5375863911877094e-04
  6.50000000 +2.0000000000000000e+00 +1.9999995261489203e+00 +2.2284422181354075e-03 +9.9899851727043409e-01 +9.9999982809967769e-01 +5.0010018531989003e-04 +5.0155444456386454e-04
