label,orbital,initially_occupied,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,qm_peak_abs,simulation_peak_abs,max_abs_error
v081_45m,0,True,2.9395090345496604e-06,2.951105489227014e-06,7.399362092704326e-08,39.72651963400977,1.003945031139913,0.9996921786433812,0.9856207669424344,5.783646944812482e-06,5.795272614905755e-06,2.3019381889533008e-07
v081_45m,1,True,3.51975574265049e-10,4.079536166003328e-09,3.964997457293948e-09,0.08877069356439564,11.59039565322594,0.3639875410822467,0.34248210124331296,1.0922837079263559e-09,1.800544968677542e-08,1.7117566586399846e-08
v081_45m,2,True,4.098130049959965e-10,4.8637281110066504e-09,4.6751471840137704e-09,0.08765777607971656,11.868164386472227,0.49337193064234974,0.4613794809162224,1.1030316660054496e-09,1.3850050217811827e-08,1.3656205388734577e-08
v081_45m,3,True,5.705908112539757e-10,5.115666624550872e-09,4.8630910762581185e-09,0.11733089146523121,8.965560825117874,0.48749751816396464,0.34881904879827214,1.031113860960886e-09,1.662579041106227e-08,1.5599501579366404e-08
v081_45m,4,True,1.4612947306354648e-09,5.629282258377729e-09,5.052863018364292e-09,0.28920133503015755,3.8522565916115745,0.5040563774562664,0.20015246518392507,1.9974387699406293e-09,1.730377685582596e-08,1.6399536617583976e-08
v081_45m,5,False,6.244145371844979e-07,6.296527577224898e-07,1.829469809230158e-08,34.130901424782294,1.0083890111873615,0.9996092511498417,0.983400708690423,1.2200840886278952e-06,1.222576029521963e-06,7.645237847717376e-08
v081_45m,6,False,6.058615682529255e-07,6.089586565445243e-07,1.7386061738837707e-08,34.84754496756024,1.0051118744840173,0.9996033508148794,0.9832802311278642,1.1888363401359908e-06,1.1912961422668684e-06,6.338876573448483e-08
v081_45m,7,False,5.884255795026236e-07,5.910978080253163e-07,1.5677592249816892e-08,37.532904933759596,1.0045413194391573,0.9996569373473873,0.9855138367724184,1.1571403103105452e-06,1.1595671016021128e-06,5.2666763388488556e-08
v081_45m,8,False,5.715438079863404e-07,5.740852121735626e-07,1.6915559336295025e-08,33.78805256294435,1.0044465606165451,0.9995738117096985,0.9821007413567159,1.1250375352310445e-06,1.1274304517152075e-06,5.0122018615051577e-08
v081_45m,9,False,5.551342458647665e-07,5.573282190428156e-07,1.6997793572845826e-08,32.65919447048704,1.0039521488619954,0.9995408551515964,0.9807635313772954,1.0925705928149103e-06,1.0949287790561786e-06,5.32186562390203e-08
