#SEP_MB_REFERENCE_KEY v1.13-csr-v1 30 15 8000 0.5 3 715136 512 1 1 1 128 14583.106714608701 0.0036749323758566211 2 10.352963924025582 0 1 0 -0.63190000000000002 0 1 -0.21498353472758169 0.00010170952554312155 1 -0.2117311942853573 0.00010170952554312155 1 -0.20845605776075329 0.00010170952554312155 1 -0.2051582827319032 0.00010170952554312155 1 -0.20183802355359576 0.00010170952554312155 1 -0.19849543146569265 0.00010170952554312155 1 -0.19513065469650848 0.00010170952554312155 1 -0.19174383856145003 0.00010170952554312155 1 -0.18833512555719092 0.00010170952554312155 1 -0.18490465545163776 0.00010170952554312155 1 -0.18145256536992682 0.00010170952554312155 1 -0.1779789898766739 0.00010170952554312155 1 -0.17448406105468386 0.00010170952554312155 1 -0.17096790858031435 0.00010170952554312155 1 -0.1674306597956737 0.00010170952554312155 0 -0.16387243977782223 0.00010170952554312155 0 -0.16029337140513505 0.00010170952554312155 0 -0.15669357542097426 0.00010170952554312155 0 -0.1530731704948089 0.00010170952554312155 0 -0.14943227328091341 0.00010170952554312155 0 -0.14577099847476579 0.00010170952554312155 0 -0.14208945886726065 0.00010170952554312155 0 -0.13838776539684453 0.00010170952554312155 0 -0.13466602719967466 0.00010170952554312155 0 -0.13092435165789695 0.00010170952554312155 0 -0.12716284444613241 0.00010170952554312155 0 -0.12338160957625677 0.00010170952554312155 0 -0.11958074944055327 0.00010170952554312155 0 -0.1157603648533132 0.00010170952554312155 0
# Deterministic bounded reference ONLY; not the Poisson result or exact QM.
# states=715136 fock_states=512 steps=8000 dt=5.0000000000000000e-01
# Raw weights: time particle_weight coordinate_weight vibration_weight orbital_weights...
0.00000000 +1.4999999999999988e+01 +1.9999999999999984e+00 +1.8374661879283086e-03 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +9.9999999999999922e-01 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
0.50000000 +1.4999999999999977e+01 +1.9999999999999660e+00 +1.8374814682770714e-03 +9.9999996120689638e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +9.9999999999999845e-01 +2.5862068553033288e-09 +2.5862068553032106e-09 +2.5862068553030873e-09 +2.5862068553029583e-09 +2.5862068553028234e-09 +2.5862068553026841e-09 +2.5862068553025372e-09 +2.5862068553023850e-09 +2.5862068553022258e-09 +2.5862068553020591e-09 +2.5862068553018854e-09 +2.5862068553017043e-09 +2.5862068553015157e-09 +2.5862068553013188e-09 +2.5862068553011137e-09
1.00000000 +1.4999999999999909e+01 +1.9999999999996010e+00 +1.8375243431454436e-03 +9.9999985229691168e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.9999999999999389e-01 +9.8748729059968096e-09 +9.8710368407684713e-09 +9.8671632960605977e-09 +9.8632521528783028e-09 +9.8593032909652652e-09 +9.8553165888579528e-09 +9.8512919239380432e-09 +9.8472291724829294e-09 +9.8431282097145898e-09 +9.8389889098467806e-09 +9.8348111461307405e-09 +9.8305947908993493e-09 +9.8263397156099459e-09 +9.8220457908857732e-09 +9.8177128865561694e-09
1.50000000 +1.5000000000000206e+01 +1.9999999999982079e+00 +1.8375864945988421e-03 +9.9999969422776913e-01 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +1.0000000000000109e+00 +2.0542183939633767e-08 +2.0520572438502232e-08 +2.0498761329670997e-08 +2.0476750280333970e-08 +2.0454538955302471e-08 +2.0432127017364124e-08 +2.0409514127630960e-08 +2.0386699945876917e-08 +2.0363684130865404e-08 +2.0340466340667508e-08 +2.0317046232971082e-08 +2.0293423465381333e-08 +2.0269597695713217e-08 +2.0245568582276044e-08 +2.0221335784150687e-08
2.00000000 +1.5000000000000151e+01 +1.9999999999947673e+00 +1.8376558801502291e-03 +9.9999951737857340e-01 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +1.0000000000000038e+00 +3.2652738579281522e-08 +3.2586867583145676e-08 +3.2520438962231437e-08 +3.2453453134170848e-08 +3.2385910527028288e-08 +3.2317811580537782e-08 +3.2249156747303622e-08 +3.2179946493965842e-08 +3.2110181302331902e-08 +3.2039861670476546e-08 +3.1968988113810698e-08 +3.1897561166121274e-08 +3.1825581380582582e-08 +3.1753049330740994e-08 +3.1679965611473576e-08
2.50000000 +1.5000000000000075e+01 +1.9999999999880169e+00 +1.8377190856064666e-03 +9.9999935566223319e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +9.9999999999999256e-01 +4.4013368695731234e-08 +4.3866944831343039e-08 +4.3719432845603561e-08 +4.3570837723493547e-08 +4.3421164513787384e-08 +4.3270418331892163e-08 +4.3118604362588861e-08 +4.2965727862679417e-08 +4.2811794163542521e-08 +4.2656808673602661e-08 +4.2500776880714384e-08 +4.2343704354465471e-08 +4.2185596748401521e-08 +4.2026459802174333e-08 +4.1866299343616920e-08
3.00000000 +1.5000000000000068e+01 +1.9999999999770042e+00 +1.8377639400413064e-03 +9.9999923996747941e-01 +9.9999999999998179e-01 +9.9999999999998179e-01 +9.9999999999998190e-01 +9.9999999999998190e-01 +9.9999999999998190e-01 +9.9999999999998190e-01 +9.9999999999998190e-01 +9.9999999999998190e-01 +9.9999999999998201e-01 +9.9999999999998213e-01 +9.9999999999998213e-01 +9.9999999999998235e-01 +9.9999999999998246e-01 +9.9999999999998257e-01 +5.2573333054441700e-08 +5.2308031902434766e-08 +5.2041114215848585e-08 +5.1772597895074072e-08 +5.1502501016035119e-08 +5.1230841834645623e-08 +5.0957638791037964e-08 +5.0682910513570412e-08 +5.0406675822619004e-08 +5.0128953734161704e-08 +4.9849763463158959e-08 +4.9569124426737679e-08 +4.9287056247182241e-08 +4.9003578754738415e-08 +4.8718711990234083e-08
3.50000000 +1.5000000000000005e+01 +1.9999999999608944e+00 +1.8377818789051077e-03 +9.9999919220952871e-01 +9.9999999999996425e-01 +9.9999999999996436e-01 +9.9999999999996436e-01 +9.9999999999996436e-01 +9.9999999999996436e-01 +9.9999999999996458e-01 +9.9999999999996469e-01 +9.9999999999996481e-01 +9.9999999999996481e-01 +9.9999999999996481e-01 +9.9999999999996503e-01 +9.9999999999996514e-01 +9.9999999999996514e-01 +9.9999999999996536e-01 +5.6797306363620796e-08 +5.6383934456706576e-08 +5.5968748338590742e-08 +5.5551791923922677e-08 +5.5133109437234066e-08 +5.4712745416683449e-08 +5.4290744717328225e-08 +5.3867152513936914e-08 +5.3442014303352655e-08 +5.3015375906419273e-08 +5.2587283469479122e-08 +5.2157783465453283e-08 +5.1726922694511932e-08 +5.1294748284344179e-08 +5.0861307690035036e-08
4.00000000 +1.4999999999999984e+01 +1.9999999999393931e+00 +1.8377695926647924e-03 +9.9999922114474771e-01 +9.9999999999994649e-01 +9.9999999999994660e-01 +9.9999999999994682e-01 +9.9999999999994704e-01 +9.9999999999994704e-01 +9.9999999999994704e-01 +9.9999999999994726e-01 +9.9999999999994749e-01 +9.9999999999994760e-01 +9.9999999999994771e-01 +9.9999999999994782e-01 +9.9999999999994793e-01 +9.9999999999994793e-01 +9.9999999999994815e-01 +5.5942812535569886e-08 +5.5373021446732362e-08 +5.4801965440898611e-08 +5.4229729814594000e-08 +5.3656400190161341e-08 +5.3082062512301638e-08 +5.2506803043765208e-08 +5.1930708360214555e-08 +5.1353865344279094e-08 +5.0776361178821060e-08 +5.0198283339430214e-08 +4.9619719586165967e-08 +4.9040757954562484e-08 +4.8461486745913713e-08 +4.7881994516853883e-08
4.50000000 +1.4999999999999979e+01 +1.9999999999126936e+00 +1.8377296410496836e-03 +9.9999932075508680e-01 +9.9999999999992872e-01 +9.9999999999992883e-01 +9.9999999999992906e-01 +9.9999999999992928e-01 +9.9999999999992928e-01 +9.9999999999992961e-01 +9.9999999999993017e-01 +9.9999999999993039e-01 +9.9999999999993061e-01 +9.9999999999993094e-01 +9.9999999999993117e-01 +9.9999999999993128e-01 +9.9999999999993128e-01 +9.9999999999993172e-01 +5.0191597316318820e-08 +4.9486817006834963e-08 +4.8782442919868273e-08 +4.8078613720570130e-08 +4.7375468024495388e-08 +4.6673144375765478e-08 +4.5971781223945568e-08 +4.5271516899675166e-08 +4.4572489589089687e-08 +4.3874837307069724e-08 +4.3178697869353528e-08 +4.2484208863547640e-08 +4.1791507619069613e-08 +4.1100731176055992e-08 +4.0412016253269359e-08
5.00000000 +1.4999999999999973e+01 +1.9999999998814539e+00 +1.8376699182449966e-03 +9.9999947150222324e-01 +9.9999999999991174e-01 +9.9999999999991196e-01 +9.9999999999991240e-01 +9.9999999999991263e-01 +9.9999999999991307e-01 +9.9999999999991340e-01 +9.9999999999991362e-01 +9.9999999999991396e-01 +9.9999999999991429e-01 +9.9999999999991485e-01 +9.9999999999991507e-01 +9.9999999999991551e-01 +9.9999999999991596e-01 +9.9999999999991618e-01 +4.0611543910816298e-08 +3.9826137962144787e-08 +3.9044104090575386e-08 +3.8265634947883558e-08 +3.7490921998909924e-08 +3.6720155468205304e-08 +3.5953524285157717e-08 +3.5191216027674859e-08 +3.4433416864494348e-08 +3.3680311496192924e-08 +3.2932083094964778e-08 +3.2188913243238653e-08 +3.1450981871202250e-08 +3.0718467193302174e-08 +2.9991545643788026e-08
5.50000000 +1.4999999999999975e+01 +1.9999999998466664e+00 +1.8376020811627703e-03 +9.9999964418928933e-01 +9.9999999999989742e-01 +9.9999999999989786e-01 +9.9999999999989819e-01 +9.9999999999989875e-01 +9.9999999999989919e-01 +9.9999999999989941e-01 +9.9999999999990008e-01 +9.9999999999990064e-01 +9.9999999999990108e-01 +9.9999999999990152e-01 +9.9999999999990208e-01 +9.9999999999990252e-01 +9.9999999999990319e-01 +9.9999999999990352e-01 +2.8957037151601065e-08 +2.8173822746783760e-08 +2.7398067399288883e-08 +2.6629998913835121e-08 +2.5869841658435028e-08 +2.5117816471857750e-08 +2.4374140570057067e-08 +2.3639027451697627e-08 +2.2912686802910691e-08 +2.2195324401409955e-08 +2.1487142020096090e-08 +2.0788337330279089e-08 +2.0099103804645440e-08 +1.9419630620097203e-08 +1.8750102560589915e-08
6.00000000 +1.4999999999999975e+01 +1.9999999998094686e+00 +1.8375392560980404e-03 +9.9999980566108626e-01 +9.9999999999988698e-01 +9.9999999999988765e-01 +9.9999999999988831e-01 +9.9999999999988876e-01 +9.9999999999988942e-01 +9.9999999999988998e-01 +9.9999999999989053e-01 +9.9999999999989120e-01 +9.9999999999989186e-01 +9.9999999999989253e-01 +9.9999999999989320e-01 +9.9999999999989364e-01 +9.9999999999989431e-01 +9.9999999999989497e-01 +1.7345352088214998e-08 +1.6663344287238675e-08 +1.5993407801202122e-08 +1.5335762365500665e-08 +1.4690620779222671e-08 +1.4058188783174393e-08 +1.3438664938778875e-08 +1.2832240508065260e-08 +1.2239099334962623e-08 +1.1659417728110781e-08 +1.1093364345397048e-08 +1.0541100080427890e-08 +1.0002777951140867e-08 +9.4785429907610857e-09 +8.9685321413044802e-09
