label,path,n_points,tmax,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,Q_qm_first_half,Q_qm_second_half,Q_qm_min_half,amplitude_ratio,cosine_similarity,max_abs_occupation_error,max_particle_error
strict_path_1m,E:\project_qm\scan_v094_unbiased_lowmem_short_20260824\cloud-runs\646537\ahm-sepmb-s10-n5-1000000.dat,201,100.0,1.5890556750241992e-07,1.5832573035432377e-07,3.7819243538448016e-08,4.201711949655271,5.826546651331911,3.3198170389724413,3.3198170389724413,0.9963510583221867,0.9715813811592149,5.150607592652179e-07,5.944951197989212e-10
all_order_rb_1m,E:\project_qm\scan_v094_unbiased_lowmem_short_20260824\cloud-runs\646538\ahm-sepmb-s10-n5-1000000.dat,201,100.0,1.5890556750241992e-07,1.5702762376706918e-07,2.129999505368026e-08,7.460357014259675,9.57129098718227,6.0495106375986145,6.0495106375986145,0.9881820142310486,0.9909796219218503,5.117934273046743e-07,5.930855806468571e-10
truncated_hybrid_8m_rejected,E:\project_qm\scan_v094_unbiased_lowmem_short_20260824\cloud-runs\646536\ahm-sepmb-s10-n5-8000000.dat,201,100.0,1.5890556750241992e-07,1.580087539078104e-07,1.7982247033744556e-08,8.836802608941248,11.519036464653995,7.240737471283513,7.240737471283513,0.9943563110550179,0.9935767307877147,4.787075653656103e-07,2.5133282122169476e-09
