# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
8.900000000000000000e+01 9.999995704037465405e-01 9.999999999965697439e-01 9.999999999925689442e-01 9.999999999853451671e-01 9.999999999753620417e-01 9.072706784439833787e-08 8.830154012030257191e-08 8.605936435492365302e-08 8.362695629744343881e-08 8.093113663950971857e-08
9.000000000000000000e+01 9.999995703498097965e-01 9.999999999966103781e-01 9.999999999926233452e-01 9.999999999853235177e-01 9.999999999751425506e-01 9.087238922419419219e-08 8.853861015134282868e-08 8.611482263957741615e-08 8.343897190112837317e-08 8.073535450709030451e-08
9.100000000000000000e+01 9.999995703755496512e-01 9.999999999966497910e-01 9.999999999926776351e-01 9.999999999853022015e-01 9.999999999749230595e-01 9.108725390401316287e-08 8.864698853096396198e-08 8.599242962574486297e-08 8.323878750820898526e-08 8.070909658479354768e-08
9.200000000000000000e+01 9.999995704333078939e-01 9.999999999966883157e-01 9.999999999927308147e-01 9.999999999852802191e-01 9.999999999747033463e-01 9.122848935552441277e-08 8.858968391879531500e-08 8.580917351861712741e-08 8.315820404012272789e-08 8.083139645481283042e-08
9.300000000000000000e+01 9.999995704787945083e-01 9.999999999967258413e-01 9.999999999927831063e-01 9.999999999852583477e-01 9.999999999744845214e-01 9.122938560159433407e-08 8.843946407777822237e-08 8.569362445075346540e-08 8.322171290490013704e-08 8.098742502852811169e-08
9.400000000000000000e+01 9.999995704955702003e-01 9.999999999967619235e-01 9.999999999928340655e-01 9.999999999852363652e-01 9.999999999742664736e-01 9.112194431422910207e-08 8.830906650722457218e-08 8.570229271718346728e-08 8.335526315334731667e-08 8.106642098407183458e-08
9.500000000000000000e+01 9.999995704907638228e-01 9.999999999967975617e-01 9.999999999928851357e-01 9.999999999852153820e-01 9.999999999740506462e-01 9.099496410745903700e-08 8.827296968309724345e-08 8.580078729894551860e-08 8.345692435024544336e-08 8.103429992475955807e-08
9.600000000000000000e+01 9.999995704779068850e-01 9.999999999968322006e-01 9.999999999929359840e-01 9.999999999851953980e-01 9.999999999738355960e-01 9.092799545631900281e-08 8.833085345567482866e-08 8.590663701840655170e-08 8.346913527797402288e-08 8.093833075283459768e-08
9.700000000000000000e+01 9.999995704649812245e-01 9.999999999968663955e-01 9.999999999929869432e-01 9.999999999851758581e-01 9.999999999736207679e-01 9.094633457105344645e-08 8.842542932577904298e-08 8.595227962144169022e-08 8.340529521180242428e-08 8.085668713876622823e-08
9.800000000000000000e+01 9.999995704538523489e-01 9.999999999969007014e-01 9.999999999930389016e-01 9.999999999851574284e-01 9.999999999734064948e-01 9.101895209650524354e-08 8.849084094264144379e-08 8.592375184027835484e-08 8.332427909608245955e-08 8.083947926503154415e-08
9.900000000000000000e+01 9.999995704454759382e-01 9.999999999969344522e-01 9.999999999930901939e-01 9.999999999851386656e-01 9.999999999731912226e-01 9.109034334145551527e-08 8.849470627377225014e-08 8.585654288410278042e-08 8.328177451585013725e-08 8.088246020416717747e-08
1.000000000000000000e+02 9.999995704427138143e-01 9.999999999969683140e-01 9.999999999931421524e-01 9.999999999851203469e-01 9.999999999729759503e-01 9.111918725049432428e-08 8.844964142278475226e-08 8.580152664379406599e-08 8.329541114980909361e-08 8.094297114375978138e-08
