#discretizing the bath
#     0 0.0000000000000000e+00 -6.3189999999999946e-01
#     1 2.0831599927887334e-03 -2.3299386303535974e-01
#     2 2.0831599927887334e-03 -2.1783523733531149e-01
#     3 2.0831599927887334e-03 -2.0214638996816295e-01
#     4 2.0831599927887334e-03 -1.8594467001729048e-01
#     5 2.0831599927887334e-03 -1.6924582689990456e-01
#     6 2.0831599927887334e-03 -1.5206424212091194e-01
#     7 2.0831599927887334e-03 -1.3441311656787949e-01
#     8 2.0831599927887334e-03 -1.1630462374880196e-01
#     9 2.0831599927887334e-03 -9.7750036545535157e-02
  0.00000000 +1.0000000000000000e+00 +1.9999999999999989e+00 +1.8374661879283099e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +1.0000000000000009e+00 +1.9999999999954228e+00 +1.8396028340819136e-03 +9.9999457557321103e-01 +9.9999999999852995e-01 +9.9999999999852995e-01 +9.9999999999852995e-01 +9.9999999999852995e-01 +1.0848865349237704e-06 +1.0848865349237706e-06 +1.0848865349237706e-06 +1.0848865349237702e-06 +1.0848865349237706e-06
  1.00000000 +1.0000000000000027e+00 +1.9999999999459608e+00 +1.8455904305497888e-03 +9.9997936590517367e-01 +9.9999999997750122e-01 +9.9999999997751732e-01 +9.9999999997753475e-01 +9.9999999997755340e-01 +4.1431969418647548e-06 +4.1353844047798361e-06 +4.1272073049841619e-06 +4.1186598873778986e-06 +4.1097361935628044e-06
  1.50000000 +1.0000000000000042e+00 +1.9999999997514200e+00 +1.8542462722600189e-03 +9.9995735116952600e-01 +9.9999999989199428e-01 +9.9999999989216093e-01 +9.9999999989233923e-01 +9.9999999989252975e-01 +8.6216931798165092e-06 +8.5777124185424136e-06 +8.5317998269573541e-06 +8.4839397066795441e-06 +8.4341163388893016e-06
  2.00000000 +1.0000000000000064e+00 +1.9999999992667827e+00 +1.8638632517717596e-03 +9.9993283825407908e-01 +9.9999999968234599e-01 +9.9999999968318498e-01 +9.9999999968408460e-01 +9.9999999968504671e-01 +1.3711096332411755e-05 +1.3577190885063185e-05 +1.3437932201875088e-05 +1.3293342764829879e-05 +1.3143449106563276e-05
  2.50000000 +1.0000000000000075e+00 +1.9999999983305621e+00 +1.8725499156276185e-03 +9.9991060964448053e-01 +9.9999999929291050e-01 +9.9999999929577954e-01 +9.9999999929885630e-01 +9.9999999930214689e-01 +1.8493449448574922e-05 +1.8196227996720614e-05 +1.7888694693990777e-05 +1.7571096266214623e-05 +1.7243697458662850e-05
  3.00000000 +1.0000000000000087e+00 +1.9999999967963047e+00 +1.8786062039205886e-03 +9.9989498091950468e-01 +9.9999999869123468e-01 +9.9999999869883738e-01 +9.9999999870698431e-01 +9.9999999871568912e-01 +2.2108957098914234e-05 +2.1571449444366775e-05 +2.1018958371224981e-05 +2.0452353579124045e-05 +1.9872549300379524e-05
  3.50000000 +1.0000000000000104e+00 +1.9999999945610121e+00 +1.8808594908131138e-03 +9.9988895446119874e-01 +9.9999999788257410e-01 +9.9999999789931726e-01 +9.9999999791723448e-01 +9.9999999793634919e-01 +2.3911747538633847e-05 +2.3076263477706884e-05 +2.2224722693249539e-05 +2.1359225533711729e-05 +2.0481944136383921e-05
  4.00000000 +1.0000000000000115e+00 +1.9999999915849405e+00 +1.8788938459246458e-03 +9.9989363699380518e-01 +9.9999999691565400e-01 +9.9999999694759689e-01 +9.9999999698171738e-01 +9.9999999701804443e-01 +2.3586125380638930e-05 +2.2438029343609995e-05 +2.1280471304570159e-05 +2.0117458197548771e-05 +1.8953059017369221e-05
  4.50000000 +1.0000000000000144e+00 +1.9999999878988686e+00 +1.8731272602223947e-03 +9.9990803505115156e-01 +9.9999999587753874e-01 +9.9999999593172351e-01 +9.9999999598947353e-01 +9.9999999605080991e-01 +2.1202233759585322e-05 +1.9787762745782955e-05 +1.8381578215620921e-05 +1.6990045695610102e-05 +1.5619478955484069e-05
  5.00000000 +1.0000000000000149e+00 +1.9999999835976132e+00 +1.8647224228783370e-03 +9.9992926639087876e-01 +9.9999999487799984e-01 +9.9999999496109027e-01 +9.9999999504942461e-01 +9.9999999514298621e-01 +1.7201247271453564e-05 +1.5633263036630232e-05 +1.4103751205305455e-05 +1.2621274308971823e-05 +1.1194041878950164e-05
  5.50000000 +1.0000000000000175e+00 +1.9999999788210070e+00 +1.8553501806471730e-03 +9.9995314218925968e-01 +9.9999999402633399e-01 +9.9999999414269136e-01 +9.9999999426605213e-01 +9.9999999439632281e-01 +1.2313183885084946e-05 +1.0761179166536060e-05 +9.2879651925479149e-06 +7.9031634237491600e-06 +6.6154877561604794e-06
  6.00000000 +1.0000000000000182e+00 +1.9999999737263636e+00 +1.8468542333790576e-03 +9.9997500135922035e-01 +9.9999999340557455e-01 +9.9999999355510993e-01 +9.9999999371320036e-01 +9.9999999387963590e-01 +7.4227517041296236e-06 +6.0870290337005616e-06 +4.8740349604676046e-06 +3.7921663283940280e-06 +2.8481053257849107e-06
