# DIAGNOSTIC: only exact (1,1) sector, higher orders omitted; time_au orbital_0..9
0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 9.999994900365994921e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.036092839812524174e-07 1.028234708797613255e-07 1.020151136405250080e-07 1.011843209403237374e-07 1.003312110697974716e-07
4.000000000000000000e+00 9.999991768811193893e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.775315706492942767e-07 1.711092915678338121e-07 1.646493447065109337e-07 1.581638039300284245e-07 1.516648697164903766e-07
6.000000000000000000e+00 9.999997938681658427e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.506789326192154244e-08 4.763922437614107308e-08 4.070590446287470971e-08 3.429378144634929450e-08 2.842503065205007990e-08
8.000000000000000000e+00 9.999998658120174966e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.720657303713304035e-08 2.155854675089422356e-08 2.641372010566038958e-08 3.169424547568488986e-08 3.731489709942823183e-08
1.000000000000000000e+01 9.999992521127883949e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.452578904818303915e-07 1.485971728030995774e-07 1.507924442172882640e-07 1.517683041920456663e-07 1.514713999116658608e-07
1.200000000000000000e+01 9.999994100782567674e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.461749273115851694e-07 1.324773158963353802e-07 1.182413361451114422e-07 1.037448787613600126e-07 8.928328507460721226e-08
1.400000000000000000e+01 9.999999200568151503e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.573934915948754757e-08 1.839171071399581220e-08 1.348813609388403181e-08 1.110215980391733091e-08 1.122182902750704383e-08
1.600000000000000000e+01 9.999995918305251141e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.735156399619162369e-08 6.954121562486040017e-08 8.199749981590379811e-08 9.409066955513600576e-08 1.051885258895150383e-07
1.800000000000000000e+01 9.999992510270030444e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.593622848355640607e-07 1.580778868175737281e-07 1.532092242200753303e-07 1.448847263404524279e-07 1.334388747515956019e-07
2.000000000000000000e+01 9.999996627336530386e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.036388400141291261e-07 8.403841053775527073e-08 6.543036303168618319e-08 4.886581699275693543e-08 3.529291633878918088e-08
2.200000000000000000e+01 9.999998156282051687e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.685884157581238685e-08 2.762414572807873012e-08 3.298323208291658405e-08 4.230374751822464516e-08 5.460182794791449445e-08
2.400000000000000000e+01 9.999994080075356173e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.625489386912111108e-08 1.105709748114097090e-07 1.222757897126211582e-07 1.300325317748251122e-07 1.328582742193668415e-07
2.600000000000000000e+01 9.999994188084870839e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.455817603887408105e-07 1.347120325921483248e-07 1.192838125256404345e-07 1.007257323958306777e-07 8.088817504962175990e-08
2.800000000000000000e+01 9.999997559687087145e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.286027060171603797e-08 5.558871521091683612e-08 4.299998328814732656e-08 3.636761784595330994e-08 3.621470436701739939e-08
3.000000000000000000e+01 9.999996332133394006e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.906656576690393042e-08 5.860578972357632460e-08 7.194783182558877213e-08 8.675881741513418339e-08 1.004076559187444778e-07
3.200000000000000000e+01 9.999994004205960962e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.165848113092995441e-07 1.246770615617296536e-07 1.265869996893596602e-07 1.215872739677188102e-07 1.101432574071542074e-07
3.400000000000000000e+01 9.999995755603858782e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.197218591508873089e-07 1.027464862877189357e-07 8.380160485857155208e-08 6.596324456222145871e-08 5.220641927026183863e-08
3.600000000000000000e+01 9.999997018911245261e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.310202899200814239e-08 5.447138026000450612e-08 5.300603829004541298e-08 5.845920991419222229e-08 6.907021801925213817e-08
3.800000000000000000e+01 9.999995250729613039e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.429930386963986926e-08 8.630359413518954149e-08 9.826355388982379982e-08 1.067978672939230484e-07 1.092627195178026526e-07
4.000000000000000000e+01 9.999994848069726494e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.173834947006598885e-07 1.162642723498381552e-07 1.082188863090893712e-07 9.468475956791096408e-08 7.864161445415137867e-08
4.200000000000000000e+01 9.999996307405691898e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.819913438529269683e-08 8.237556714324485211e-08 6.878891707785626230e-08 6.055817086671932963e-08 5.933764134688454898e-08
4.400000000000000000e+01 9.999996152461280152e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.865567372313591056e-08 6.814692843861131368e-08 7.367955510551360625e-08 8.272307237214890379e-08 9.154864230849165571e-08
4.600000000000000000e+01 9.999995133606561781e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.049292061715285352e-08 9.854626008712736202e-08 1.029209457099361496e-07 1.012894096276183822e-07 9.338980777869279961e-08
4.800000000000000000e+01 9.999995553431128004e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.083148088124056903e-07 1.012538690939368961e-07 8.988023762192240823e-08 7.745167977826223428e-08 6.775629190468947229e-08
5.000000000000000000e+01 9.999996149565740788e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.761118298187852907e-08 7.730795800902536070e-08 7.163289605646862623e-08 7.180482336973954948e-08 7.668656550696593529e-08
5.200000000000000000e+01 9.999995681784233925e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.876906983760067384e-08 8.163336416446600249e-08 8.713363470496829054e-08 9.180643990645777382e-08 9.247906804748138374e-08
