#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.6514837167011078e-03 -1.6757690912098674e-01
#     2 3.6514837167011078e-03 -1.6537595891785956e-01
#     3 3.6514837167011078e-03 -1.6316699045990815e-01
#adaptive measurement: gap=2.2009502031271888e-03 period_steps=5710 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999771769e+00 +1.8400877919973744e-03 +9.9999334438240806e-01 +9.9999999999982370e-01 +3.3452799332161356e-06 +3.3103374820170666e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999990006350e+00 +1.8480920339238043e-03 +9.9997301958615548e-01 +9.9999999998303368e-01 +1.3517867467590943e-05 +1.3462563361147201e-05
  1.50000000 +2.0000000000000000e+00 +2.0000000014208235e+00 +1.8610313228757745e-03 +9.9994015028745098e-01 +9.9999999979589138e-01 +2.9997568157358879e-05 +2.9852348063958604e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000072299038e+00 +1.8787380975574277e-03 +9.9989514214923370e-01 +9.9999999911065296e-01 +5.2437187687512192e-05 +5.2421554020515010e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000078910829e+00 +1.9006783980638324e-03 +9.9983932487343963e-01 +9.9999999751609359e-01 +8.0373136535419023e-05 +8.0304474372259975e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999733422862e+00 +1.9263505695210343e-03 +9.9977394906594974e-01 +9.9999999351098856e-01 +1.1283764777948446e-04 +1.1321977403030505e-04
  3.50000000 +2.0000000000000000e+00 +2.0000000237209350e+00 +1.9549477786151266e-03 +9.9970103112708708e-01 +9.9999998784332544e-01 +1.4941186121219545e-04 +1.4956916881295415e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999606446606e+00 +1.9857433587007643e-03 +9.9962235953518896e-01 +9.9999997994997891e-01 +1.8873576408499622e-04 +1.8892475077026172e-04
  4.50000000 +2.0000000000000000e+00 +2.0000001411186417e+00 +2.0179409248459331e-03 +9.9953993246209139e-01 +9.9999996909925370e-01 +2.2946058864011456e-04 +2.3063784842750388e-04
