#PATCH_CHECK: SepMBpoisson v0.61 exact-bernoulli stratified-backward active
#discretizing the bath:
#     0 0.0000000000000000e+00 -6.3189999999999946e-01
#     1 4.3461349368017661e-03 -2.3887059414175743e-01
#     2 4.3461349368017661e-03 -2.2257645869094916e-01
#     3 4.3461349368017661e-03 -2.0564704689784702e-01
#     4 4.3461349368017661e-03 -1.8810536043638598e-01
#     5 4.3461349368017661e-03 -1.6997206898338796e-01
#     6 4.3461349368017661e-03 -1.5126587962474453e-01
#     7 4.3461349368017661e-03 -1.3200382916273876e-01
#     8 4.3461349368017661e-03 -1.1220151886193480e-01
#     9 4.3461349368017661e-03 -9.1873305439137520e-02
#sampling: jump_strength=1.0865337342004417e-02 jump_probability=1.0748550712574651e-02 log_scale=1.0806733681108087e-02 back_replicas=4 stratify_forward=0
#adaptive measurement: gap=1.8133291452998024e-02 period_steps=693 nmeas=108 nwf=200 tmax=1.0000000000000000e+02 forced_stride=0
  0.00000000 +5.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +5.0000000000000000e+00 +1.9999999998941791e+00 +1.8467191777436465e-03 +9.9997650888781908e-01 +9.9999999998653621e-01 +9.9999999998653621e-01 +9.9999999998653621e-01 +9.9999999998653621e-01 +4.7279824355855372e-06 +4.6044288876172657e-06 +4.7510457645396145e-06 +4.7098612485501924e-06 +4.6977804571932936e-06
  1.00000000 +5.0000000000000000e+00 +1.9999999987990735e+00 +1.8726904547946353e-03 +9.9991053665342333e-01 +9.9999999990211641e-01 +9.9999999988703869e-01 +9.9999999990694122e-01 +9.9999999988583277e-01 +1.7930921607634594e-05 +1.7796747175924898e-05 +1.7995138308166003e-05 +1.7825268683113216e-05 +1.7915745051872289e-05
  1.50000000 +5.0000000000000000e+00 +1.9999999929848773e+00 +1.9103254579993937e-03 +9.9981481792772020e-01 +9.9999999904518155e-01 +9.9999999899635061e-01 +9.9999999905526826e-01 +9.9999999898425662e-01 +3.7493707847879203e-05 +3.7173542480265507e-05 +3.7166165028448775e-05 +3.6633702229956191e-05 +3.6718858432334836e-05
  2.00000000 +5.0000000000000000e+00 +2.0000000000846709e+00 +1.9522166000278097e-03 +9.9970804043211270e-01 +9.9999999633327397e-01 +9.9999999634268877e-01 +9.9999999639773296e-01 +9.9999999620629365e-01 +5.9877162235255235e-05 +5.9049484557697349e-05 +5.8603321747147853e-05 +5.7440727894137650e-05 +5.7003548534190891e-05
  2.50000000 +5.0000000000000000e+00 +2.0000000035836214e+00 +1.9897615187393284e-03 +9.9961196002883301e-01 +9.9999999065547662e-01 +9.9999999073634682e-01 +9.9999999080302948e-01 +9.9999999057027922e-01 +8.0751067082054524e-05 +7.9248171013478482e-05 +7.7633441258828759e-05 +7.5935717757612836e-05 +7.4508806765137537e-05
  3.00000000 +5.0000000000000000e+00 +2.0000000183841218e+00 +2.0158142999073788e-03 +9.9954472164276775e-01 +9.9999998098854226e-01 +9.9999998142516766e-01 +9.9999998159274928e-01 +9.9999998090193420e-01 +9.6499649983440943e-05 +9.4018730217850467e-05 +9.1157736317325601e-05 +8.8193006059841242e-05 +8.5484391715371846e-05
  3.50000000 +5.0000000000000000e+00 +2.0000000123635506e+00 +2.0251480266099565e-03 +9.9951969858433798e-01 +9.9999996753263332e-01 +9.9999996797936719e-01 +9.9999996848332273e-01 +9.9999996728646501e-01 +1.0426014616229681e-04 +1.0090647100619787e-04 +9.5738799570825792e-05 +9.1562784148137267e-05 +8.7962230734021566e-05
  4.00000000 +5.0000000000000000e+00 +1.9999999879451025e+00 +2.0165448595938023e-03 +9.9954021597439913e-01 +9.9999994966551264e-01 +9.9999995040088407e-01 +9.9999995096519223e-01 +9.9999994974294082e-01 +1.0320984897378305e-04 +9.7916915088412464e-05 +9.1616239644346303e-05 +8.5970185537180216e-05 +8.1270001800381593e-05
  4.50000000 +5.0000000000000000e+00 +1.9999999230120895e+00 +1.9911749152801937e-03 +9.9960359227155460e-01 +9.9999992923618497e-01 +9.9999993061642534e-01 +9.9999993214553529e-01 +9.9999993105624629e-01 +9.2743266294711274e-05 +8.6491486575621926e-05 +7.8827950823897301e-05 +7.2131166635816410e-05 +6.6490606918381026e-05
  5.00000000 +5.0000000000000000e+00 +1.9999999192554199e+00 +1.9546178341110295e-03 +9.9969595641306275e-01 +9.9999990909674519e-01 +9.9999991036930924e-01 +9.9999991379364661e-01 +9.9999991203604244e-01 +7.5496956741579621e-05 +6.8710648118625118e-05 +6.0584915139382447e-05 +5.3117225396720006e-05 +4.6488694302045394e-05
  5.50000000 +5.0000000000000000e+00 +1.9999999338582501e+00 +1.9136444571124778e-03 +9.9980035958713609e-01 +9.9999989184534066e-01 +9.9999989423844104e-01 +9.9999989528812827e-01 +9.9999989495575303e-01 +5.3999706653110704e-05 +4.7818277645154008e-05 +3.8917674797945833e-05 +3.2419708157575260e-05 +2.6908722362226619e-05
  6.00000000 +5.0000000000000000e+00 +1.9999999585400461e+00 +1.8774446644171511e-03 +9.9989354364028138e-01 +9.9999987322480155e-01 +9.9999987913616151e-01 +9.9999988280146501e-01 +9.9999988225336223e-01 +3.2764679327165423e-05 +2.6351841267580147e-05 +2.0424756439132347e-05 +1.5343011039928559e-05 +1.2054659764232378e-05
  6.50000000 +5.0000000000000000e+00 +1.9999998670528358e+00 +1.8519324297226977e-03 +9.9996037764262502e-01 +9.9999986591760381e-01 +9.9999986950667252e-01 +9.9999987348635411e-01 +9.9999987123563661e-01 +1.4844679210711370e-05 +1.0531500808285041e-05 +7.9021799328498391e-06 +4.9814068563299462e-06 +1.8823553452238872e-06
  7.00000000 +5.0000000000000000e+00 +1.9999997604925048e+00 +1.8422969746576330e-03 +9.9998739008340887e-01 +9.9999986277407227e-01 +9.9999986541987462e-01 +9.9999986792393369e-01 +9.9999986884797010e-01 +4.4414379108153091e-06 +2.7777887971505544e-06 +1.6243895969435481e-06 +1.7957829007897342e-06 +2.5055980042383260e-06
  7.50000000 +5.0000000000000000e+00 +1.9999997583637599e+00 +1.8514515954159406e-03 +9.9996667234601599e-01 +9.9999986339590796e-01 +9.9999986265770957e-01 +9.9999986536551155e-01 +9.9999987144168290e-01 +2.2881493235119590e-06 +3.3778759404432187e-06 +5.1603359109595371e-06 +9.2966290671078990e-06 +1.3741557385343953e-05
  8.00000000 +5.0000000000000000e+00 +1.9999998273390918e+00 +1.8753772493883848e-03 +9.9990796745111887e-01 +9.9999986268895125e-01 +9.9999986967663990e-01 +9.9999986187278711e-01 +9.9999987097947729e-01 +1.1835965240183877e-05 +1.2786260344361828e-05 +1.8618115399387580e-05 +2.0537397513045938e-05 +2.8789724857519780e-05
  8.50000000 +5.0000000000000000e+00 +1.9999997794507756e+00 +1.9107068579121097e-03 +9.9981936715555153e-01 +9.9999986448389999e-01 +9.9999986412391084e-01 +9.9999987061512330e-01 +9.9999986321802548e-01 +2.4826196101919631e-05 +3.1797438850166907e-05 +3.5492264203748233e-05 +4.1700987859586515e-05 +4.7353569082768457e-05
  9.00000000 +5.0000000000000000e+00 +1.9999999067466701e+00 +1.9496296482578272e-03 +9.9972022957494222e-01 +9.9999984909587503e-01 +9.9999985593171037e-01 +9.9999986780031347e-01 +9.9999985424200077e-01 +4.6149372141284505e-05 +4.9807073668014322e-05 +5.6746104928859060e-05 +6.2347705768206550e-05 +6.5292963689893603e-05
  9.50000000 +5.0000000000000000e+00 +1.9999997402871754e+00 +1.9823092522873809e-03 +9.9963555087633915e-01 +9.9999983322441865e-01 +9.9999984069167247e-01 +9.9999983770590473e-01 +9.9999982692743683e-01 +6.5133832545294886e-05 +6.9126896688635617e-05 +7.3457815744506908e-05 +7.7839541574564286e-05 +7.9552620106971401e-05
 10.00000000 +5.0000000000000000e+00 +1.9999994708504891e+00 +2.0073918123831120e-03 +9.9956895695933023e-01 +9.9999982342403626e-01 +9.9999982972102819e-01 +9.9999982038765789e-01 +9.9999981709170072e-01 +8.4695233146036929e-05 +8.6073070431150672e-05 +8.7079084149479835e-05 +8.8224249814566251e-05 +8.5680764002079205e-05
 10.50000000 +5.0000000000000000e+00 +1.9999994274982922e+00 +2.0178316168815470e-03 +9.9953900196134826e-01 +9.9999979686518481e-01 +9.9999976429386372e-01 +9.9999975886663162e-01 +9.9999977172713250e-01 +9.8902731265415337e-05 +9.6454817627820140e-05 +9.4372381166917945e-05 +8.9283075528703509e-05 +8.2893322986500142e-05
 11.00000000 +5.0000000000000000e+00 +1.9999993922081816e+00 +2.0081016016145958e-03 +9.9956007370944810e-01 +9.9999973594587410e-01 +9.9999972420361638e-01 +9.9999973142613008e-01 +9.9999972961546468e-01 +1.0135328739548728e-04 +1.0004585957749880e-04 +8.8162220570753462e-05 +7.9980393211592183e-05 +7.1463216748074136e-05
 11.50000000 +5.0000000000000000e+00 +1.9999995217030713e+00 +1.9859000283337985e-03 +9.9961356368785992e-01 +9.9999972155660688e-01 +9.9999968999579647e-01 +9.9999966828730724e-01 +9.9999967147150137e-01 +9.5104698217599775e-05 +9.0471675520509439e-05 +7.9504286941450028e-05 +6.7910614452798245e-05 +5.4693769761416541e-05
 12.00000000 +5.0000000000000000e+00 +1.9999994521303608e+00 +1.9545722637813964e-03 +9.9969158395830848e-01 +9.9999966501656923e-01 +9.9999963934649638e-01 +9.9999963066220199e-01 +9.9999961632657142e-01 +8.4917588256894910e-05 +7.3939560290155537e-05 +6.3799722749862119e-05 +5.0715813181761706e-05 +3.6491791294877204e-05
 12.50000000 +5.0000000000000000e+00 +1.9999994542577826e+00 +1.9161291452090563e-03 +9.9978933746609755e-01 +9.9999963114770207e-01 +9.9999960181637759e-01 +9.9999958226721175e-01 +9.9999960621537121e-01 +6.8846017352973169e-05 +5.2740585315690914e-05 +4.2163568358619442e-05 +2.8756447917641312e-05 +1.9734336493511485e-05
 13.00000000 +5.0000000000000000e+00 +1.9999993158551963e+00 +1.8853301720341683e-03 +9.9986948983704027e-01 +9.9999959157029106e-01 +9.9999955717262945e-01 +9.9999952400019787e-01 +9.9999952735658704e-01 +5.0062650673435565e-05 +3.7473580264567832e-05 +2.1891436099693769e-05 +1.3908138318202156e-05 +8.9741320686630591e-06
 13.50000000 +5.0000000000000000e+00 +1.9999998005327599e+00 +1.8618454819367201e-03 +9.9993250444648440e-01 +9.9999955867901058e-01 +9.9999955297791698e-01 +9.9999957754948610e-01 +9.9999954165021465e-01 +2.7838442295658425e-05 +1.8151712677794718e-05 +1.2172561731702619e-05 +7.2009019594363227e-06 +3.9010366464696668e-06
 14.00000000 +5.0000000000000000e+00 +2.0000000353528740e+00 +1.8554868232483492e-03 +9.9995309534372789e-01 +9.9999952706873474e-01 +9.9999947572258496e-01 +9.9999951902980633e-01 +9.9999951687929622e-01 +1.5892101647586622e-05 +1.3274386030000297e-05 +4.1307951257982865e-06 +4.9611258053423073e-06 +1.0607589293220097e-05
 14.50000000 +5.0000000000000000e+00 +2.0000002018179530e+00 +1.8664610284207541e-03 +9.9992941776579092e-01 +9.9999952887886712e-01 +9.9999953702352762e-01 +9.9999951012097255e-01 +9.9999952669114311e-01 +1.1004508389286410e-05 +1.0899586468452108e-05 +1.5441514911935386e-05 +1.1059544918185023e-05 +2.4074217036172288e-05
 15.00000000 +5.0000000000000000e+00 +1.9999991804319577e+00 +1.8777984174770319e-03 +9.9990416323381992e-01 +9.9999960179129666e-01 +9.9999947896898367e-01 +9.9999948750147449e-01 +9.9999950165883622e-01 +5.0435806193042775e-06 +1.2005001857145393e-05 +1.7488275772679353e-05 +3.0881431473774351e-05 +3.2348429614992516e-05
 15.50000000 +5.0000000000000000e+00 +1.9999995652416520e+00 +1.9119345274136910e-03 +9.9981950513281637e-01 +9.9999954206791075e-01 +9.9999953500734606e-01 +9.9999953969242650e-01 +9.9999953651711426e-01 +1.7701428941942253e-05 +2.7466785146221012e-05 +3.8068118865740339e-05 +4.5589887642682420e-05 +5.3515168674705698e-05
 16.00000000 +5.0000000000000000e+00 +1.9999995837720064e+00 +1.9398824960299222e-03 +9.9974853810265563e-01 +9.9999958971287217e-01 +9.9999956327521144e-01 +9.9999947249749466e-01 +9.9999945909536969e-01 +3.3468712598898704e-05 +4.0889855519459767e-05 +5.2412121875766890e-05 +6.0982098382542022e-05 +6.5624335920066944e-05
 16.50000000 +5.0000000000000000e+00 +2.0000000832825733e+00 +1.9716227141440344e-03 +9.9966608461569673e-01 +9.9999952842804030e-01 +9.9999953304104561e-01 +9.9999944507159433e-01 +9.9999953527950780e-01 +4.7885590180094567e-05 +6.3542258091893217e-05 +7.3631567484532402e-05 +7.3800239407899841e-05 +7.7013697132898246e-05
 17.00000000 +5.0000000000000000e+00 +1.9999999221727720e+00 +1.9933739052061116e-03 +9.9960666387273367e-01 +9.9999954313301065e-01 +9.9999947544942591e-01 +9.9999935836412779e-01 +9.9999949284080802e-01 +6.9450007228677910e-05 +7.9429924758796491e-05 +8.3582312525547840e-05 +8.4071591334755700e-05 +7.8932570066938840e-05
 17.50000000 +5.0000000000000000e+00 +1.9999999807047009e+00 +1.9971144466408956e-03 +9.9959263122775077e-01 +9.9999944335427327e-01 +9.9999944864311430e-01 +9.9999940572645529e-01 +9.9999936600245498e-01 +8.3465684540396116e-05 +8.7138652168362288e-05 +9.0197093619339268e-05 +7.4641767455149784e-05 +7.4261883165368405e-05
 18.00000000 +5.0000000000000000e+00 +2.0000000905485034e+00 +1.9906943036714273e-03 +9.9960422627126844e-01 +9.9999950714751795e-01 +9.9999942380670259e-01 +9.9999936044726667e-01 +9.9999932571451966e-01 +8.9946581551099902e-05 +9.1213764442355915e-05 +8.2091730179016057e-05 +7.4596409369084721e-05 +6.0308238836135662e-05
 18.50000000 +5.0000000000000000e+00 +1.9999998966888495e+00 +1.9822930847338679e-03 +9.9962135949946496e-01 +9.9999946565339204e-01 +9.9999931191723634e-01 +9.9999935212162328e-01 +9.9999930600670284e-01 +9.9441605128285912e-05 +9.4884944672609365e-05 +7.6002547572944000e-05 +6.4704330951345101e-05 +4.6171314331806896e-05
 19.00000000 +5.0000000000000000e+00 +2.0000008914398495e+00 +1.9529225578010785e-03 +9.9969406532803928e-01 +9.9999935297341369e-01 +9.9999938833682400e-01 +9.9999918817741773e-01 +9.9999915036573461e-01 +9.7537820981496190e-05 +7.9446330694469826e-05 +5.6640857556000142e-05 +4.3436466701881956e-05 +3.1793407350543696e-05
