window_start,window_stop,n_points,Q_active,min_active_orbital_Q,signal_rms_active,error_rms_active,amplitude_ratio_active,cosine_active,max_particle_error,target_Q,trajectory_multiplier_for_target,projected_ntraj_for_target
0.0,25.0,51,7.730638735315721,7.382514684482466,2.2774375814264855e-07,2.94598888837285e-08,1.0190497118840125,0.9919680402808626,2.5435475947688246e-10,10.0,1.6732823998166115,1673282.3998166115
25.0,50.0,51,9.145085302292886,8.233759886255097,2.0257207067008891e-07,2.215092194047653e-08,0.9918893256359336,0.9940057430910931,3.4512392943497616e-10,10.0,1.1957061924768142,1195706.1924768141
50.0,75.0,51,7.146680497260618,6.24151720902664,1.950002161927345e-07,2.7285425207896126e-08,1.0139753958427744,0.9904417194655191,5.052642748637481e-10,10.0,1.9579034266015647,1957903.4266015647
75.0,100.0,51,7.006299779175196,5.674942921643529,1.952984179031552e-07,2.7874687646629124e-08,0.9925140822495992,0.989765666408809,5.928377788677608e-10,10.0,2.0371479387959934,2037147.9387959933
