#PATCH_CHECK: SepMBpoisson v1.03 replicated-RQMC Kondo active
#discretizing the bath:
#     0 0.0000000000000000e+00 -6.3190000000000002e-01
#     1 7.8246079643595154e-05 -2.1498353472758169e-01
#     2 7.8246079643595154e-05 -2.1308911565105076e-01
#     3 7.8246079643595154e-05 -2.1118691696293534e-01
#     4 7.8246079643595154e-05 -2.0927697035113119e-01
#     5 7.8246079643595154e-05 -2.0735930711944450e-01
#     6 7.8246079643595154e-05 -2.0543395819528912e-01
#     7 7.8246079643595154e-05 -2.0350095413716951e-01
#     8 7.8246079643595154e-05 -2.0156032514195699e-01
#     9 7.8246079643595154e-05 -1.9961210105196664e-01
#    10 7.8246079643595154e-05 -1.9765631136184203e-01
#    11 7.8246079643595154e-05 -1.9569298522525388e-01
#    12 7.8246079643595154e-05 -1.9372215146141969e-01
#    13 7.8246079643595154e-05 -1.9174383856145003e-01
#    14 7.8246079643595154e-05 -1.8975807469452757e-01
#    15 7.8246079643595154e-05 -1.8776488771392436e-01
#    16 7.8246079643595154e-05 -1.8576430516286285e-01
#    17 7.8246079643595154e-05 -1.8375635428022585e-01
#    18 7.8246079643595154e-05 -1.8174106200612028e-01
#    19 7.8246079643595154e-05 -1.7971845498729944e-01
#    20 7.8246079643595154e-05 -1.7768855958244878e-01
#    21 7.8246079643595154e-05 -1.7565140186733905e-01
#    22 7.8246079643595154e-05 -1.7360700763985148e-01
#    23 7.8246079643595154e-05 -1.7155540242487868e-01
#    24 7.8246079643595154e-05 -1.6949661147910555e-01
#    25 7.8246079643595154e-05 -1.6743065979567368e-01
#    26 7.8246079643595154e-05 -1.6535757210873317e-01
#    27 7.8246079643595154e-05 -1.6327737289788471e-01
#    28 7.8246079643595154e-05 -1.6119008639251628e-01
#    29 7.8246079643595154e-05 -1.5909573657603662e-01
#    30 7.8246079643595154e-05 -1.5699434719000946e-01
#    31 7.8246079643595154e-05 -1.5488594173819073e-01
#    32 7.8246079643595154e-05 -1.5277054349047262e-01
#    33 7.8246079643595154e-05 -1.5064817548673592e-01
#    34 7.8246079643595154e-05 -1.4851886054061489e-01
#    35 7.8246079643595154e-05 -1.4638262124317569e-01
#    36 7.8246079643595154e-05 -1.4423947996651224e-01
#    37 7.8246079643595154e-05 -1.4208945886726068e-01
#    38 7.8246079643595154e-05 -1.3993257989003599e-01
#    39 7.8246079643595154e-05 -1.3776886477079181e-01
#    40 7.8246079643595154e-05 -1.3559833504010649e-01
#    41 7.8246079643595154e-05 -1.3342101202639711e-01
#    42 7.8246079643595154e-05 -1.3123691685906338e-01
#    43 7.8246079643595154e-05 -1.2904607047156369e-01
#    44 7.8246079643595154e-05 -1.2684849360442482e-01
#    45 7.8246079643595154e-05 -1.2464420680818775e-01
#    46 7.8246079643595154e-05 -1.2243323044629004e-01
#    47 7.8246079643595154e-05 -1.2021558469788834e-01
#    48 7.8246079643595154e-05 -1.1799128956062102e-01
#    49 7.8246079643595154e-05 -1.1576036485331320e-01
#sampling: physical_jump_rate=1.9561519910898787e-03 sampling_jump_rate=2.9342279866348183e-03 rate_scale=1.5000000000000000e+00 jump_strength=1.4671139933174092e-03 jump_probability=1.4649647230724732e-03 log_scale=1.4660388330427051e-03 back_replicas=16 stratify_forward=1 stratify_forward_steps=1 stratify_forward_orbitals=1 stratify_back_paths=1 exact_orbitals=0 stratify_single_jump_time=1 sample_back_orbitals=1 exact_back_jumps=0
#reference control: active=0 requested_distance=-1 selected_distance=-1 states=0 max_states=800000 fock_states=384 split_operator=1 grid_split=1 path_local_basis=1
#distributed reference: enabled=1 local_fock=6 compact_states=1
#backward DP: all_order=1 replicas_min=16 replicas_max=16 replica_power=2.00000000e+00 replicas_per_forward=32016
#RQMC: replicates=4 shift_storage_bytes=512096
#adaptive measurement: gap=2.0659516834318770e-03 period_steps=6083 nmeas=2001 nwf=8000 tmax=4.0000000000000000e+03 forced_stride=4
#recurrence measurement: enabled=1 vibrational_period=1.7097417488437418e+03 half_width=8.5487087442187089e+01 stride_steps=3
#conditional-count memory: mode=linear-parity-cache parity_table_bytes=384048 dense_back_table_bytes=0 legacy_dense_bytes=1024384032
#electronic-phase memory: mode=path-local phase_table_bytes=0 phase_bits=0 legacy_time_state_table_bytes=16182580193735260160
  0.00000000 +2.5000000000000000e+01 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.5000000000000000e+01 +1.9999999999999001e+00 +1.8374764717511405e-03 +9.9999997389186013e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +9.9999999999999400e-01 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.6108134000912715e-08 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  1.00000000 +2.5000000000000000e+01 +1.9999999996077877e+00 +1.8375163095695330e-03 +9.9999987236478571e-01 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +1.0000000000000338e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.3942317915697196e-08 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.7115228961321652e-08 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.6577701292372015e-08 +0.0000000000000000e+00 +0.0000000000000000e+00
  1.50000000 +2.5000000000000000e+01 +1.9999999992160433e+00 +1.8375561100590367e-03 +9.9999977093284442e-01 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +1.0000000000000737e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.4781535029499450e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.8112010037881210e-08 +0.0000000000000000e+00 +0.0000000000000000e+00 +3.3139868923388853e-08 +0.0000000000000000e+00 +0.0000000000000000e+00
  2.00000000 +2.5000000000000000e+01 +1.9999999988246657e+00 +1.8375958732720933e-03 +9.9999966959590236e-01 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +1.0000000000001135e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.2161919447533674e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +5.9098491720298076e-08 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.9686524715886625e-08 +0.0000000000000000e+00 +0.0000000000000000e+00
  2.50000000 +2.5000000000000000e+01 +1.9999999984336545e+00 +1.8376355992610464e-03 +9.9999956835382664e-01 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +1.0000000000001532e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.9535394761192506e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +7.0074688471150037e-08 +0.0000000000000000e+00 +0.0000000000000000e+00 +6.6217690451842795e-08 +0.0000000000000000e+00 +0.0000000000000000e+00
  3.00000000 +2.5000000000000000e+01 +2.0000000007114047e+00 +1.8376393028789813e-03 +9.9999955766864368e-01 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +1.0000000000001259e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.7201242738879800e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.2822993548267328e-08 +0.0000000000000000e+00 +0.0000000000000000e+00 +8.7496061242568108e-08 +0.0000000000000000e+00 +0.0000000000000000e+00
  3.50000000 +2.5000000000000000e+01 +2.0000000029871416e+00 +1.8376430032247054e-03 +9.9999954699290139e-01 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +1.0000000000000988e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.4869152980005801e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +9.5560035278689640e-08 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0875563222689800e-07 +0.0000000000000000e+00 +0.0000000000000000e+00
  4.00000000 +2.5000000000000000e+01 +2.0000000052608695e+00 +1.8376467003025545e-03 +9.9999953632658722e-01 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +1.0000000000000717e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.2539122752709533e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0828582858286645e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2999642830875919e-07 +0.0000000000000000e+00 +0.0000000000000000e+00
  4.50000000 +2.5000000000000000e+01 +2.0000000075325897e+00 +1.8376503941168550e-03 +9.9999952566968819e-01 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +1.0000000000000442e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.0211149329953040e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.2100038835490544e-07 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.5121847434811103e-07 +0.0000000000000000e+00 +0.0000000000000000e+00
