window_start,window_stop,n_points,Q_active,min_active_orbital_Q,signal_rms_active,error_rms_active,amplitude_ratio_active,cosine_active,max_particle_error,target_Q,trajectory_multiplier_for_target,projected_ntraj_for_target
0.0,25.0,51,8.698035545739607,3.969480662921715,2.2774375814264855e-07,2.6183355649104e-08,1.0036077510711783,0.9934213653310664,3.6199132580350124e-10,10.0,1.3217753358206357,660887.6679103179
25.0,50.0,51,5.228004316435179,2.1420824500874525,2.0257207067008891e-07,3.874749491565393e-08,1.030984016403037,0.982721796964888,5.703908456666795e-10,10.0,3.658711159519756,1829355.5797598779
