#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 5.1639777949432225e-03 -1.7088434811679568e-01
#     2 5.1639777949432225e-03 -1.6539701046211147e-01
#     3 5.1639777949432225e-03 -1.5985955146409919e-01
#adaptive measurement: gap=5.4873376546842045e-03 period_steps=2291 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999535079e+00 +1.8428904829618791e-03 +9.9998622902943224e-01 +9.9999999999999922e-01 +6.7080646705049190e-06 +7.0629058977272695e-06
  1.00000000 +2.0000000000000000e+00 +2.0000000010949672e+00 +1.8587391543464010e-03 +9.9994598499144760e-01 +9.9999999991768762e-01 +2.6366103343007296e-05 +2.7648987097290286e-05
  1.50000000 +2.0000000000000000e+00 +2.0000000011504708e+00 +1.8848328372004888e-03 +9.9987970014021899e-01 +9.9999999927973560e-01 +5.8980511782058269e-05 +6.1320069522346582e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999925145309e+00 +1.9208898945370389e-03 +9.9978804872738503e-01 +9.9999999666505046e-01 +1.0440974731317540e-04 +1.0754486027289604e-04
  2.50000000 +2.0000000000000000e+00 +2.0000000049673905e+00 +1.9651012085905579e-03 +9.9967557412915686e-01 +9.9999999053196098e-01 +1.5993168266065767e-04 +1.6450365588581778e-04
  3.00000000 +2.0000000000000000e+00 +2.0000000701671046e+00 +2.0173795419093279e-03 +9.9954243614851379e-01 +9.9999998045124261e-01 +2.2555744206201149e-04 +2.3202595695076737e-04
  3.50000000 +2.0000000000000000e+00 +2.0000000080176688e+00 +2.0746453894442008e-03 +9.9939639088347698e-01 +9.9999996201993879e-01 +2.9819081825717902e-04 +3.0545627823971302e-04
  4.00000000 +2.0000000000000000e+00 +2.0000001338539048e+00 +2.1377113318635623e-03 +9.9923529125674537e-01 +9.9999993564163880e-01 +3.7876234888347050e-04 +3.8601075238290023e-04
  4.50000000 +2.0000000000000000e+00 +2.0000001579037012e+00 +2.2034140706159522e-03 +9.9906711416795413e-01 +9.9999989758249863e-01 +4.6452481171575468e-04 +4.6846343825745357e-04
  5.00000000 +2.0000000000000000e+00 +2.0000001177778093e+00 +2.2708261459700218e-03 +9.9889420408736629e-01 +9.9999984233704020e-01 +5.5134269571050127e-04 +5.5461087979823771e-04
  5.50000000 +2.0000000000000000e+00 +2.0000002042736340e+00 +2.3380135351387847e-03 +9.9872130551504024e-01 +9.9999977610679680e-01 +6.3987798089865653e-04 +6.3904039843073438e-04
  6.00000000 +2.0000000000000000e+00 +1.9999998938581931e+00 +2.4008019050992171e-03 +9.9855899326204178e-01 +9.9999968000565176e-01 +7.2209939185678121e-04 +7.1922733926932988e-04
  6.50000000 +2.0000000000000000e+00 +1.9999997123508853e+00 +2.4630026358714477e-03 +9.9839766936162522e-01 +9.9999955875172997e-01 +8.0468602260865864e-04 +7.9808586412228189e-04
  7.00000000 +2.0000000000000000e+00 +1.9999991379529918e+00 +2.5163004987804748e-03 +9.9825819437926155e-01 +9.9999943653849954e-01 +8.7597242003282551e-04 +8.6639666069069970e-04
  7.50000000 +2.0000000000000000e+00 +1.9999988414767043e+00 +2.5653058871774022e-03 +9.9812916272905594e-01 +9.9999925378600796e-01 +9.4304659576367311e-04 +9.2853688879402946e-04
  8.00000000 +2.0000000000000000e+00 +1.9999988918978699e+00 +2.6136393944304207e-03 +9.9800163548743315e-01 +9.9999905027137082e-01 +1.0076893984289727e-03 +9.9162484265147288e-04
  8.50000000 +2.0000000000000000e+00 +1.9999982072244669e+00 +2.6367808800575750e-03 +9.9793697701498685e-01 +9.9999884650697834e-01 +1.0488669261790701e-03 +1.0153095529875065e-03
  9.00000000 +2.0000000000000000e+00 +1.9999982833657497e+00 +2.6632221146294234e-03 +9.9786408697259632e-01 +9.9999862566224040e-01 +1.0812578768122896e-03 +1.0560294888270151e-03
  9.50000000 +2.0000000000000000e+00 +1.9999970436307377e+00 +2.6767245609078715e-03 +9.9782374293719833e-01 +9.9999829198050982e-01 +1.1093244386346773e-03 +1.0686406451787347e-03
 10.00000000 +2.0000000000000000e+00 +1.9999968318768881e+00 +2.6816282765230802e-03 +9.9780519083374819e-01 +9.9999807556517561e-01 +1.1083992105851666e-03 +1.0883343918998475e-03
 10.50000000 +2.0000000000000000e+00 +1.9999967924160591e+00 +2.6702384324712503e-03 +9.9782789464989863e-01 +9.9999774723663004e-01 +1.1170128212319357e-03 +1.0573452933736419e-03
 11.00000000 +2.0000000000000000e+00 +1.9999949883019177e+00 +2.6557214208602466e-03 +9.9785889092421043e-01 +9.9999740753471555e-01 +1.0994672920646746e-03 +1.0442342501570886e-03
 11.50000000 +2.0000000000000000e+00 +1.9999949614307955e+00 +2.6288211376349338e-03 +9.9792173224796654e-01 +9.9999706252484577e-01 +1.0685536599199905e-03 +1.0126515657674917e-03
 12.00000000 +2.0000000000000000e+00 +1.9999928945250598e+00 +2.5946488910819766e-03 +9.9800351126681719e-01 +9.9999686024784074e-01 +1.0314215199078672e-03 +9.6820696540528164e-04
 12.50000000 +2.0000000000000000e+00 +1.9999934315377410e+00 +2.5526687634113390e-03 +9.9810629840966991e-01 +9.9999625786719459e-01 +9.8195654852444286e-04 +9.1548717424548760e-04
 13.00000000 +2.0000000000000000e+00 +1.9999933723634884e+00 +2.5013492636338360e-03 +9.9823312509097462e-01 +9.9999611897386154e-01 +9.1309857029115099e-04 +8.5765736437988711e-04
 13.50000000 +2.0000000000000000e+00 +1.9999921820157132e+00 +2.4374653905680139e-03 +9.9839310554131711e-01 +9.9999584669110997e-01 +8.1394927122165658e-04 +7.9709849778246585e-04
 14.00000000 +2.0000000000000000e+00 +1.9999918054818961e+00 +2.3689296488528426e-03 +9.9856589692742959e-01 +9.9999544755544467e-01 +7.3696811564641709e-04 +7.0168740243464734e-04
 14.50000000 +2.0000000000000000e+00 +1.9999923875593069e+00 +2.3263371680870846e-03 +9.9867523721329210e-01 +9.9999528265762327e-01 +7.0784436577176933e-04 +6.2163576341124507e-04
 15.00000000 +2.0000000000000000e+00 +1.9999904678357381e+00 +2.2696316023210496e-03 +9.9882054546760268e-01 +9.9999512108620314e-01 +6.2548088395345241e-04 +5.5885256083625264e-04
 15.50000000 +2.0000000000000000e+00 +1.9999933954173115e+00 +2.2143347497083411e-03 +9.9896422899032211e-01 +9.9999467216101112e-01 +5.4296216799689290e-04 +4.9813668079333852e-04
 16.00000000 +2.0000000000000000e+00 +1.9999920639935913e+00 +2.1377735195109190e-03 +9.9916272029265230e-01 +9.9999445738825499e-01 +4.7519357603445728e-04 +3.6762874395569062e-04
 16.50000000 +2.0000000000000000e+00 +1.9999938334787315e+00 +2.1140005908386796e-03 +9.9922875236220121e-01 +9.9999414860533542e-01 +4.1653283818368696e-04 +3.6056619292680462e-04
 17.00000000 +2.0000000000000000e+00 +1.9999925570661754e+00 +2.0543611638807113e-03 +9.9938711744543429e-01 +9.9999409051573240e-01 +3.0076505684061635e-04 +3.1802698188536875e-04
 17.50000000 +2.0000000000000000e+00 +1.9999955763553658e+00 +2.0109559881947435e-03 +9.9950523059012286e-01 +9.9999322120602552e-01 +2.9341010299568481e-04 +2.0813809987583299e-04
 18.00000000 +2.0000000000000000e+00 +1.9999926836575803e+00 +1.9930508779523138e-03 +9.9955981239973035e-01 +9.9999362611777698e-01 +2.6574778874473455e-04 +1.8081369278803846e-04
 18.50000000 +2.0000000000000000e+00 +1.9999904889873146e+00 +1.9678577180410046e-03 +9.9963174526627518e-01 +9.9999366081277163e-01 +2.1546081291561910e-04 +1.5913310708581699e-04
 19.00000000 +2.0000000000000000e+00 +1.9999933195925748e+00 +1.9631088091702862e-03 +9.9965400669826499e-01 +9.9999347593707855e-01 +1.8842066221402370e-04 +1.6409670326293050e-04
 19.50000000 +2.0000000000000000e+00 +1.9999951834553660e+00 +1.9492207241177217e-03 +9.9970032225613703e-01 +9.9999345495138048e-01 +1.7225658057637243e-04 +1.3396621270505638e-04
 20.00000000 +2.0000000000000000e+00 +1.9999968388242957e+00 +1.9571715449622578e-03 +9.9969162293712732e-01 +9.9999293667097233e-01 +1.1851759359531577e-04 +1.9692279741429213e-04
 20.50000000 +2.0000000000000000e+00 +1.9999950103204656e+00 +1.9711364227891141e-03 +9.9966491127455459e-01 +9.9999295686817846e-01 +1.6195360751418357e-04 +1.8017824978340172e-04
 21.00000000 +2.0000000000000000e+00 +1.9999971267196046e+00 +1.9749631527869785e-03 +9.9966489943719083e-01 +9.9999270575038268e-01 +1.4720034885944017e-04 +1.9519446268262224e-04
 21.50000000 +2.0000000000000000e+00 +1.9999964708323814e+00 +2.0369307166459910e-03 +9.9951516082220948e-01 +9.9999251730750072e-01 +2.5341876751648731e-04 +2.3890310160112730e-04
 22.00000000 +2.0000000000000000e+00 +1.9999978969336492e+00 +2.0470585678333359e-03 +9.9949918490359202e-01 +9.9999258742392916e-01 +2.3746404452197278e-04 +2.7076362799075096e-04
 22.50000000 +2.0000000000000000e+00 +1.9999992286153021e+00 +2.1203389302450557e-03 +9.9931794420182285e-01 +9.9999222067701909e-01 +3.2727957699574516e-04 +3.6255554331924113e-04
 23.00000000 +2.0000000000000000e+00 +2.0000012254390698e+00 +2.1354703132507851e-03 +9.9928511510840268e-01 +9.9999149759468198e-01 +3.6626056348550281e-04 +3.5712673425685268e-04
 23.50000000 +2.0000000000000000e+00 +1.9999955869109076e+00 +2.1862449974222931e-03 +9.9915718797944075e-01 +9.9999243042412533e-01 +4.0433968494113233e-04 +4.4604191151720492e-04
 24.00000000 +2.0000000000000000e+00 +1.9999968887219899e+00 +2.2533075932738107e-03 +9.9898699966104521e-01 +9.9999200212735573e-01 +4.3027909784737613e-04 +5.9071911495398488e-04
 24.50000000 +2.0000000000000000e+00 +2.0000041270857851e+00 +2.2614035198077701e-03 +9.9897031884800869e-01 +9.9999043046784963e-01 +4.9430899451667750e-04 +5.4494168887090711e-04
 25.00000000 +2.0000000000000000e+00 +1.9999985858762706e+00 +2.3374648655562643e-03 +9.9877628980852340e-01 +9.9999144579385246e-01 +5.8354831534758033e-04 +6.4871608240828769e-04
 25.50000000 +2.0000000000000000e+00 +1.9999950807285518e+00 +2.3768848477077275e-03 +9.9866643664882360e-01 +9.9998966395248845e-01 +6.9399986569718066e-04 +6.4989953288946628e-04
 26.00000000 +2.0000000000000000e+00 +2.0000000362360724e+00 +2.4179081266929390e-03 +9.9856197585090323e-01 +9.9998823613803789e-01 +6.9929170600312835e-04 +7.5049630569529614e-04
 26.50000000 +2.0000000000000000e+00 +1.9999969097501096e+00 +2.4403979466727710e-03 +9.9849706914652470e-01 +9.9998959566766743e-01 +7.7740839345074773e-04 +7.3592679123927129e-04
 27.00000000 +2.0000000000000000e+00 +1.9999909518943289e+00 +2.4980709453371617e-03 +9.9834305783017285e-01 +9.9999087323686375e-01 +8.8084492344732879e-04 +7.8522400838653566e-04
 27.50000000 +2.0000000000000000e+00 +1.9999955969634224e+00 +2.5588820177256610e-03 +9.9818038084549143e-01 +9.9998781323066688e-01 +9.1449852788909965e-04 +9.1730739540206853e-04
 28.00000000 +2.0000000000000000e+00 +1.9999925208714995e+00 +2.5006016380563633e-03 +9.9831413494702537e-01 +9.9998675720384678e-01 +8.5052144641505046e-04 +8.4858640260574998e-04
 28.50000000 +2.0000000000000000e+00 +1.9999945789732581e+00 +2.6094660492755081e-03 +9.9803123810459848e-01 +9.9998742274588770e-01 +9.3150059035987322e-04 +1.0498385590369543e-03
 29.00000000 +2.0000000000000000e+00 +1.9999916605420169e+00 +2.5507512771554279e-03 +9.9816742131585445e-01 +9.9998610644353048e-01 +9.0852807778852532e-04 +9.3794416339190072e-04
 29.50000000 +2.0000000000000000e+00 +1.9999759184957575e+00 +2.6305493237023881e-03 +9.9794726030089698e-01 +9.9998510246490024e-01 +1.0962844350058958e-03 +9.7135279980571751e-04
 30.00000000 +2.0000000000000000e+00 +1.9999830731254415e+00 +2.6099971459166899e-03 +9.9799625652847623e-01 +9.9998384172996813e-01 +1.0313967447809530e-03 +9.8850499629214261e-04
 30.50000000 +2.0000000000000000e+00 +1.9999818614989555e+00 +2.5343321480662279e-03 +9.9817634543559763e-01 +9.9998393734835689e-01 +9.8511218195473905e-04 +8.5460503319190000e-04
 31.00000000 +2.0000000000000000e+00 +1.9999756958706740e+00 +2.5378789002038740e-03 +9.9815298963918564e-01 +9.9998635156114957e-01 +9.9919959796144478e-04 +8.6145920124470218e-04
 31.50000000 +2.0000000000000000e+00 +1.9999787767766073e+00 +2.5119481519374587e-03 +9.9821011295356588e-01 +9.9997678296111825e-01 +9.6085537770856206e-04 +8.5224870847683363e-04
 32.00000000 +2.0000000000000000e+00 +1.9999732045832246e+00 +2.5261691619415916e-03 +9.9816523379606437e-01 +9.9997808385821907e-01 +9.4675861185342005e-04 +9.0992373331927204e-04
 32.50000000 +2.0000000000000000e+00 +1.9999683905501726e+00 +2.4765833695136949e-03 +9.9828426760467259e-01 +9.9997918930317797e-01 +8.9633843590806344e-04 +8.4020465668474683e-04
