window_start,window_stop,n_points,Q_active,min_active_orbital_Q,signal_rms_active,error_rms_active,amplitude_ratio_active,cosine_active,max_particle_error,target_Q,trajectory_multiplier_for_target,projected_ntraj_for_target
0.0,25.0,51,6.942243258847913,6.393226677661146,2.2774375814264855e-07,3.280549955554904e-08,1.0090471061345831,0.9897590006414998,2.5421798000024864e-10,10.0,2.074915166265224,2074915.166265224
25.0,50.0,51,6.589442856847635,5.554163504970663,2.0257207067008891e-07,3.0741911732276354e-08,1.0711629005326653,0.9916136465681933,3.4426150818944734e-10,10.0,2.3030459746034087,2303045.9746034085
50.0,75.0,51,7.776398673070249,7.1649608990963465,1.950002161927345e-07,2.5075902662761146e-08,1.0304354685895483,0.9924254556776251,5.065983188501377e-10,10.0,1.6536476004622531,1653647.6004622532
75.0,100.0,51,5.118128432579504,4.427148454978324,1.952984179031552e-07,3.8158170603922505e-08,1.0091722801313001,0.9811277288773026,5.959632787266855e-10,10.0,3.817487648310439,3817487.648310439
