label,orbital,initially_occupied,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,amplitude_ratio,cosine_similarity,pearson_correlation,qm_peak_abs,simulation_peak_abs,max_abs_error
b01-r2,8,False,1.0093983930926125e-05,1.0452118845674171e-05,2.299267213670345e-06,4.390087359534427,1.0354800361481442,0.9755535686453078,0.8892303823865881,1.8166202429492194e-05,1.829758662821184e-05,6.719045636903756e-06
b01-r2,9,False,9.727693838943199e-06,1.0031186121522578e-05,2.2803230527880237e-06,4.265927946941417,1.0311987905462647,0.973827887030023,0.8803146004565724,1.7492740211740316e-05,1.850037422409059e-05,7.03917957782562e-06
b01-r3,0,True,5.1682022097888024e-05,5.0792588815563375e-05,1.101740147426349e-05,4.6909447947972644,0.9827902770398569,0.9770306442863077,0.8946007019423482,9.409912299163103e-05,9.505897901218585e-05,2.922408496341955e-05
b01-r3,1,True,3.436105083557288e-08,3.262124373532653e-07,3.2506694061025394e-07,0.10570453818240104,9.49366883202385,0.08594521600479708,0.035433342116138085,4.917798723802491e-08,1.390113610888477e-06,1.3479417886319567e-06
b01-r3,2,True,4.4802550350877525e-08,3.1914869108420133e-07,3.1729440131701805e-07,0.14120183074429352,7.12344919172554,0.11145852200708148,0.044523662570131704,6.778292704900934e-08,1.3590253268302988e-06,1.2919449482451384e-06
b01-r3,3,True,5.66462698387724e-08,3.103060314260955e-07,3.0732587049311393e-07,0.18431988738169583,5.477960549022804,0.14363222520690522,0.06344246692370638,9.950362167554516e-08,1.219312057765265e-06,1.291475482889659e-06
b01-r3,4,True,6.852679400046541e-08,3.0292868052555684e-07,2.986196443641126e-07,0.2294785198957286,4.420587376720111,0.17554095382696155,0.08285512876626834,1.32828821164388e-07,1.188863845147381e-06,1.303994996648683e-06
b01-r3,5,False,1.1331888691553215e-05,1.1054601520891825e-05,2.1605213774418702e-06,5.244978739794073,0.9755303658367135,0.9816756515528543,0.9157733992023505,2.01292618826376e-05,2.031187213995629e-05,5.8071137167741865e-06
b01-r3,6,False,1.0909439168976393e-05,1.0688022579936325e-05,2.2331186502333465e-06,4.885293115901579,0.9797041272598395,0.9788259882792854,0.9069862341467795,1.9485830705035268e-05,1.9672545699322997e-05,6.153404519346941e-06
b01-r3,7,False,1.049173563723665e-05,1.0322820582467273e-05,2.2793699949812093e-06,4.602910304311144,0.9839001800455329,0.9761459376049685,0.9006322316050206,1.883102876233672e-05,1.902183838630846e-05,6.431715337644991e-06
b01-r3,8,False,1.0093983930926125e-05,9.971075174190564e-06,2.282958673840629e-06,4.421448380379563,0.9878235632653435,0.9741832906615558,0.8983488233505234,1.8166202429492194e-05,1.8361079749038403e-05,6.192875815674357e-06
b01-r3,9,False,9.727693838943199e-06,9.632480799872053e-06,2.2383893956519166e-06,4.345845212561897,0.990212167380312,0.9733125709656187,0.8993815963034518,1.7492740211740316e-05,1.76916410772433e-05,5.499214749976253e-06
b02,0,True,5.1682022097888024e-05,5.238321615049868e-05,1.4566032371458494e-05,3.548119404097762,1.0135674655160078,0.9609057123701085,0.8145187683341039,9.409912299163103e-05,9.44153300644901e-05,5.091476865171085e-05
b02,1,True,3.436105083557288e-08,3.30376136055589e-07,3.309458905248015e-07,0.10382679410547875,9.614843784508516,0.03540722303946532,0.02134883084438449,4.917798723802491e-08,1.2283673769264425e-06,1.2707190191196815e-06
