#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.1622776601683794e-03 -1.6904688200801293e-01
#     2 3.1622776601683794e-03 -1.6538308680098632e-01
#     3 3.1622776601683794e-03 -1.6169701757288193e-01
#adaptive measurement: gap=3.6637952070266155e-03 period_steps=3430 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999824742e+00 +1.8395108661903195e-03 +9.9999480905739868e-01 +9.9999999999999867e-01 +2.5286351295437626e-06 +2.6623074711936529e-06
  1.00000000 +2.0000000000000000e+00 +2.0000000010466787e+00 +1.8454368713374295e-03 +9.9997976134657174e-01 +9.9999999999561717e-01 +1.0141344505573134e-05 +1.0097314700114233e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999967872792e+00 +1.8552200877073718e-03 +9.9995490876708337e-01 +9.9999999991663424e-01 +2.2592983462053036e-05 +2.2498333170904257e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999904732007e+00 +1.8684551096727628e-03 +9.9992126766038136e-01 +9.9999999965118169e-01 +3.9513633159867769e-05 +3.9219055280062637e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999992766651e+00 +1.8849067402549164e-03 +9.9987941426822335e-01 +9.9999999881776214e-01 +6.0454148661990454e-05 +6.0132764062049279e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999884935669e+00 +1.9041727930485513e-03 +9.9983034515736291e-01 +9.9999999712773324e-01 +8.5234675860642467e-05 +8.4423039395713093e-05
  3.50000000 +2.0000000000000000e+00 +2.0000000281451982e+00 +1.9258236981992672e-03 +9.9977514231698239e-01 +9.9999999474515189e-01 +1.1287260071651775e-04 +1.1199033554364428e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999595767941e+00 +1.9490072213290206e-03 +9.9971590664303989e-01 +9.9999999121723360e-01 +1.4286534202115889e-04 +1.4123679897612190e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999272332025e+00 +1.9730295308056918e-03 +9.9965440693261776e-01 +9.9999998437917226e-01 +1.7360044711938033e-04 +1.7200824073695901e-04
  5.00000000 +2.0000000000000000e+00 +2.0000001054768712e+00 +1.9983308297980913e-03 +9.9958952379754473e-01 +9.9999997576187949e-01 +2.0638995454405154e-04 +2.0411048600291862e-04
  5.50000000 +2.0000000000000000e+00 +1.9999998641384698e+00 +2.0221006847591177e-03 +9.9952829410946187e-01 +9.9999996567849225e-01 +2.3638183348669573e-04 +2.3535837689021261e-04
  6.00000000 +2.0000000000000000e+00 +1.9999999971098978e+00 +2.0458138380955631e-03 +9.9946703596050179e-01 +9.9999995183908363e-01 +2.6779578346558048e-04 +2.6521641570750203e-04
