window_start,window_stop,n_points,Q_active,min_active_orbital_Q,signal_rms_active,error_rms_active,amplitude_ratio_active,cosine_active,max_particle_error,target_Q,trajectory_multiplier_for_target,projected_ntraj_for_target
0.0,25.0,51,8.947763316132852,8.117545249908911,2.2774375814264855e-07,2.54525907867976e-08,0.9671747931745048,0.9940999533839999,2.5440183293312657e-10,10.0,1.2490246934235985,1249024.6934235985
25.0,50.0,51,8.942496345814215,8.366514113035837,2.0257207067008891e-07,2.265274290717585e-08,0.9930470925206482,0.9937280812247682,3.4515146296598687e-10,10.0,1.250496433095564,1250496.433095564
50.0,75.0,51,7.73373110595462,6.682841477275144,1.950002161927345e-07,2.5214248274366978e-08,0.9955893634224474,0.9916130122683541,5.053726326309516e-10,10.0,1.6719445268581878,1671944.5268581877
75.0,100.0,51,4.890662632140213,4.236351185134377,1.952984179031552e-07,3.993291555620761e-08,0.991556723935244,0.9789536945410833,5.930855806468571e-10,10.0,4.180850029427371,4180850.029427371
