#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 2.5819888974716113e-03 -1.6757690912098674e-01
#     2 2.5819888974716113e-03 -1.6537595891785956e-01
#     3 2.5819888974716113e-03 -1.6316699045990815e-01
#adaptive measurement: gap=2.2009502031271888e-03 period_steps=5710 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999906057e+00 +1.8387516406873387e-03 +9.9999673654777810e-01 +1.0000000000008133e+00 +1.6622200148499752e-06 +1.6012330197696093e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999998941906e+00 +1.8426453999394726e-03 +9.9998684927201331e-01 +9.9999999999242517e-01 +6.5613253559853093e-06 +6.5894085618944617e-06
  1.50000000 +2.0000000000000000e+00 +1.9999999996795266e+00 +1.8489961937109441e-03 +9.9997071652097735e-01 +9.9999999994923483e-01 +1.4553791731166294e-05 +1.4729737727673256e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999891600402e+00 +1.8578699722881014e-03 +9.9994816097735273e-01 +9.9999999984926813e-01 +2.5553247071798886e-05 +2.6285926223082376e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999951069010e+00 +1.8688789200073824e-03 +9.9992015374706233e-01 +9.9999999958167718e-01 +3.9488960131233347e-05 +4.0357711568185064e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999694653012e+00 +1.8815228001908544e-03 +9.9988795756308613e-01 +9.9999999900462810e-01 +5.5686301634567118e-05 +5.6357131945205239e-05
  3.50000000 +2.0000000000000000e+00 +1.9999999793349093e+00 +1.8958829597483890e-03 +9.9985133662826775e-01 +9.9999999826488672e-01 +7.4045130314008784e-05 +7.4619974857994986e-05
  4.00000000 +2.0000000000000000e+00 +1.9999999407578992e+00 +1.9110854482181413e-03 +9.9981249498433933e-01 +9.9999999686337337e-01 +9.3547395129257863e-05 +9.3960758521961267e-05
  4.50000000 +2.0000000000000000e+00 +1.9999999650718623e+00 +1.9274783740907719e-03 +9.9977055283920913e-01 +9.9999999436902454e-01 +1.1500717066951734e-04 +1.1444562109900222e-04
  5.00000000 +2.0000000000000000e+00 +1.9999998763661657e+00 +1.9436200665634517e-03 +9.9972911712031376e-01 +9.9999999074000201e-01 +1.3635539895466813e-04 +1.3453674029021621e-04
  5.50000000 +2.0000000000000000e+00 +1.9999997731076975e+00 +1.9605019165854585e-03 +9.9968568981570405e-01 +9.9999998595603345e-01 +1.5787312121601471e-04 +1.5645110670229619e-04
  6.00000000 +2.0000000000000000e+00 +1.9999998743227219e+00 +1.9765982838800562e-03 +9.9964415017838615e-01 +9.9999997931197182e-01 +1.7795174888625892e-04 +1.7791876209886142e-04
  6.50000000 +2.0000000000000000e+00 +1.9999998455258337e+00 +1.9912821829982537e-03 +9.9960603590261676e-01 +9.9999997308192157e-01 +1.9817315882090519e-04 +1.9581785822770333e-04
