#discretizing the bath
#     0 0.0000000000000000e+00 -6.3189999999999946e-01
#     1 3.3333333333333335e-03 -3.4911856066872238e-01
#     2 3.3333333333333335e-03 -3.2213731952969854e-01
#     3 3.3333333333333335e-03 -2.8809614721820731e-01
#     4 3.3333333333333335e-03 -2.4823978310582573e-01
#     5 3.3333333333333335e-03 -2.0331904246589633e-01
#     6 3.3333333333333335e-03 -1.5385152939037514e-01
#     7 3.3333333333333335e-03 -1.0022227483448726e-01
#     8 3.3333333333333335e-03 -4.2732291340064565e-02
#     9 3.3333333333333335e-03 1.8374661087827371e-02
  0.00000000 +1.0000000000000000e+00 +1.9999999999999989e+00 +1.8374661879283103e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +1.0000000000000022e+00 +1.9999999999882798e+00 +1.8429368846261407e-03 +9.9998611122685355e-01 +9.9999999999035727e-01 +9.9999999999035727e-01 +9.9999999999035727e-01 +9.9999999999035727e-01 +2.7777623457240281e-06 +2.7777623457240281e-06 +2.7777623457240281e-06 +2.7777623457240281e-06 +2.7777623457240281e-06
  1.00000000 +1.0000000000000040e+00 +1.9999999998618374e+00 +1.8581697694472997e-03 +9.9994741572936507e-01 +9.9999999985217203e-01 +9.9999999985231702e-01 +9.9999999985251442e-01 +9.9999999985276566e-01 +1.0646770818819509e-05 +1.0590301240031101e-05 +1.0525602436121925e-05 +1.0452278728625634e-05 +1.0369907661699651e-05
  1.50000000 +1.0000000000000056e+00 +1.9999999993663453e+00 +1.8798898884276334e-03 +9.9989216912648815e-01 +9.9999999928922023e-01 +9.9999999929059991e-01 +9.9999999929251226e-01 +9.9999999929499239e-01 +2.2292444849894242e-05 +2.1973726695489490e-05 +2.1611383723934196e-05 +2.1204379670777706e-05 +2.0751771274233331e-05
  2.00000000 +1.0000000000000062e+00 +1.9999999981386429e+00 +1.9034541732453794e-03 +9.9983209113570437e-01 +9.9999999790509997e-01 +9.9999999791182315e-01 +9.9999999792122363e-01 +9.9999999793351546e-01 +3.5771367013679898e-05 +3.4797356721537880e-05 +3.3702371014812240e-05 +3.2488224514426620e-05 +3.1157873404043364e-05
  2.50000000 +1.0000000000000091e+00 +1.9999999957837014e+00 +1.9238772644827708e-03 +9.9977979536601280e-01 +9.9999999532376804e-01 +9.9999999534639106e-01 +9.9999999537814643e-01 +9.9999999541979379e-01 +4.8838336908529628e-05 +4.6665508878634599e-05 +4.4259342444721537e-05 +4.1637611101266075e-05 +3.8822366599470760e-05
  3.00000000 +1.0000000000000120e+00 +1.9999999919574891e+00 +1.9369216552771046e-03 +9.9974605137502259e-01 +9.9999999131368911e-01 +9.9999999137319362e-01 +9.9999999145680873e-01 +9.9999999156648522e-01 +5.9323515581262262e-05 +5.5368407409333377e-05 +5.1073380530912577e-05 +4.6499642645806772e-05 +4.1717968691745301e-05
  3.50000000 +1.0000000000000135e+00 +1.9999999864377558e+00 +1.9400060975163762e-03 +9.9973749258215805e-01 +9.9999998588406658e-01 +9.9999998601478302e-01 +9.9999998619834252e-01 +9.9999998643870691e-01 +6.5495781402148819e-05 +5.9296713253810814e-05 +5.2731128051464987e-05 +4.5944288822511500e-05 +3.9094970479997236e-05
  4.00000000 +1.0000000000000149e+00 +1.9999999791677043e+00 +1.9327312349711602e-03 +9.9975527376678164e-01 +9.9999997932775819e-01 +9.9999997957724140e-01 +9.9999997992691880e-01 +9.9999998038342219e-01 +6.6350946815097679e-05 +5.7741346200354932e-05 +4.8909881140381100e-05 +4.0128550105442040e-05 +3.1676293690563547e-05
  4.50000000 +1.0000000000000167e+00 +1.9999999702636810e+00 +1.9169123079417717e-03 +9.9979495788561190e-01 +9.9999997219768633e-01 +9.9999997262174845e-01 +9.9999997321443124e-01 +9.9999997398501561e-01 +6.1776458182474640e-05 +5.1022340002779166e-05 +4.0440520750454970e-05 +3.0453140673331885e-05 +2.1457635980775321e-05
