rank,stage,case_id,version,wc_eV,eta,delE_eV,ntraj_per_repeat,independent_repeats,tmax,qm_signal_rms,qm_signal_peak,poisson_rms_vs_qm,repeat_noise_of_mean_rms,Q_accuracy,Q_repeat,Q_conservative,Q_0_40,Q_40_end,Q_0_60,projected_ntraj_Q10,occupation_min,occupation_max,max_particle_error,min_window_Q,selection_score
1,confirm,s12_wc4_eta0p00017,v0.61,4.0,0.00017,-17.1948749688398,8000000,3,100.0,8.815562061761405e-05,0.00048047576683218907,1.7877004372756706e-05,2.102023398918717e-05,4.931230019273084,4.193845827927577,4.193845827927577,24.19785497014584,3.128502592523658,13.073960178032323,45484672,-0.00021251059981931665,1.0000460311117059,2.978071123038717e-10,1.7554838750507877,3.421175806629316
2,confirm,s17_wc5_eta0p00017,v0.61,5.0,0.00017,-17.1948749688398,8000000,3,100.0,8.64603900864811e-05,0.00047279847419590126,2.0502084992123282e-05,2.0730194777297467e-05,4.217151090715817,4.170746633850619,4.170746633850619,25.08888187057229,3.1263407180245966,14.27469637881779,45989891,-0.00012691410317547435,1.00021968655477,2.9556002090203037e-10,1.6834901416620658,3.3694601990588495
3,confirm,s24_wc6_eta0p00023,v0.61,6.0,0.00023,-17.1948749688398,8000000,3,100.0,0.00011509372900950319,0.0006298559787817348,3.245715382553926e-05,2.9459539988840928e-05,3.5460203820749205,3.9068406720912785,3.5460203820749205,26.087426538657127,2.6635361010897802,12.637760188251793,63622032,-0.0003072408891554565,1.00035159578667,2.461293391320396e-10,1.6951534074193173,3.3052551126294576
4,confirm,s18_wc5_eta0p0002,v0.61,5.0,0.0002,-17.1948749688398,8000000,3,100.0,0.00010177861505803512,0.0005561510746470155,2.7495039661199547e-05,2.636497157039598e-05,3.7017082467301576,3.8603726458145573,3.7017082467301576,25.629697691662514,2.7707351774489557,12.85285476074324,58382894,-0.00017453679160297502,1.0000711265838087,3.020881322868263e-10,1.5915231942579613,3.2446539302321282
5,confirm,s20_wc5_eta0p00026,v0.61,5.0,0.00026,-17.1948749688398,8000000,3,100.0,0.00013247201583776221,0.0007227821300277437,4.253949270194141e-05,3.81381947346198e-05,3.1140948662915413,3.473473685882443,3.1140948662915413,27.002335347512325,2.3284049040063635,13.315869246278332,82494750,-0.0005181090040702228,1.0002131168036286,2.3925839087723944e-10,1.3255873147116954,3.1140948662915413
6,confirm,s14_wc4_eta0p00023,v0.61,4.0,0.00023,-17.1948749688398,8000000,3,100.0,0.00011946731366863749,0.000649863749664803,3.785881557383424e-05,3.345235302428778e-05,3.1556009309283883,3.5712678740984027,3.1556009309283883,25.05835070465593,2.35126549625353,13.035302804507968,80338892,-0.0004534717346888584,1.0001762980436029,2.4277646559767163e-10,1.2509235057914547,2.996708861736666
7,confirm,s13_wc4_eta0p0002,v0.61,4.0,0.0002,-17.1948749688398,8000000,3,100.0,0.0001037979887855656,0.0005651822556881347,3.171658680099162e-05,2.755368789808924e-05,3.272672101725661,3.7671178235550697,3.272672101725661,25.737837958278742,2.4388357375869663,11.363387976217288,74693877,-0.00015650259225470647,1.000225880682296,3.04159364361567e-10,1.3690940394221236,2.896909253811057
8,confirm,s19_wc5_eta0p00023,v0.61,5.0,0.00023,-17.1948749688398,8000000,3,100.0,0.00011711572836336911,0.0006394789585217886,3.0296154518433302e-05,3.865287110049802e-05,3.8656961658982683,3.0299360701787594,3.0299360701787594,27.886425766194915,2.264214664886425,12.282793644184963,87141104,-0.00034365215067031505,1.0006123698277092,2.462599013597355e-10,1.3294246033714745,2.8489118034603313
9,confirm,s29_wc8_eta0p00023,v0.61,8.0,0.00023,-17.1948749688398,8000000,3,100.0,0.00011202592700173063,0.0006134510454944841,3.6647731948089646e-05,3.425256059392014e-05,3.056831106503721,3.2705854703783905,3.056831106503721,23.52338474764934,2.3087358751451093,11.070169769919387,85614456,-0.0004373809457436548,1.0002528997623525,2.4446755730878067e-10,1.330177371997335,2.8110504809208035
