stage,case_id,window,wc_eV,eta,signal_rms,error_rms_vs_qm,repeat_noise_rms,Q_accuracy,Q_repeat,Q_conservative
screen,s03_wc2_eta0p0002,40-50,2.0,0.0002,0.00010462507966303909,1.9801756046615076e-05,2.195276970411261e-05,5.283626331762822,4.765917060726908,4.765917060726908
screen,s03_wc2_eta0p0002,50-60,2.0,0.0002,0.00010275701450810132,2.9730390147748555e-05,3.8266967219480834e-05,3.4562955278231686,2.6852667450424472,2.6852667450424472
screen,s03_wc2_eta0p0002,60-70,2.0,0.0002,0.00010515759187869499,5.7047653102853724e-05,5.169372487082575e-05,1.8433289742717678,2.034242882312443,1.8433289742717678
screen,s03_wc2_eta0p0002,70-75,2.0,0.0002,0.00010409203975196346,8.460214721539371e-05,7.379823975596325e-05,1.2303711333348224,1.4104948857340778,1.2303711333348224
screen,s04_wc2_eta0p00023,0-10,2.0,0.00023,0.00013511650643204475,8.991895157164245e-07,1.0200988818179112e-06,150.26477074122843,132.45432265473573,132.45432265473573
screen,s04_wc2_eta0p00023,10-20,2.0,0.00023,0.00015174423489479303,4.002512897239001e-06,4.291762999374774e-06,37.91224133205634,35.357086334193944,35.357086334193944
screen,s04_wc2_eta0p00023,20-30,2.0,0.00023,0.00011383570414940293,8.777012961445186e-06,9.342625653277094e-06,12.969754590707499,12.184551578332051,12.184551578332051
screen,s04_wc2_eta0p00023,30-40,2.0,0.00023,0.00012859662782894291,1.309363198332743e-05,1.6135550487397332e-05,9.821310694594853,7.969770100461294,7.969770100461294
screen,s04_wc2_eta0p00023,40-50,2.0,0.00023,0.00012055975176171619,2.530781242823017e-05,2.712300362480978e-05,4.76373657753347,4.444926285798175,4.444926285798175
screen,s04_wc2_eta0p00023,50-60,2.0,0.00023,0.00011851810885101366,3.775092848821669e-05,3.5471182809056094e-05,3.1394753347061934,3.3412505438289184,3.1394753347061934
screen,s04_wc2_eta0p00023,60-70,2.0,0.00023,0.00012134999414790779,5.973470421418389e-05,5.918442806020037e-05,2.0314822973391986,2.050370310657978,2.0314822973391986
screen,s04_wc2_eta0p00023,70-75,2.0,0.00023,0.00012017029654214102,8.668764137260534e-05,8.302011067648462e-05,1.386244851507942,1.447484176580111,1.386244851507942
screen,s05_wc2_eta0p00026,0-10,2.0,0.00026,0.0001527308996499906,9.770309536247339e-07,1.2500282324284303e-06,156.32145438521363,122.18196012523671,122.18196012523671
screen,s05_wc2_eta0p00026,10-20,2.0,0.00026,0.00017154287697819414,4.263277719496401e-06,3.58176008836387e-06,40.23732167240975,47.893458173116805,40.23732167240975
screen,s05_wc2_eta0p00026,20-30,2.0,0.00026,0.00012876837303581415,1.0092623653667462e-05,1.105948222787692e-05,12.758661915330832,11.643255116522187,11.643255116522187
screen,s05_wc2_eta0p00026,30-40,2.0,0.00026,0.00014557207044174048,1.5972047526018134e-05,1.79270289756603e-05,9.11417714006965,8.120256325762906,8.120256325762906
screen,s05_wc2_eta0p00026,40-50,2.0,0.00026,0.0001365615017740297,2.8783955064890202e-05,3.385313775541551e-05,4.744361970624506,4.033939269106122,4.033939269106122
screen,s05_wc2_eta0p00026,50-60,2.0,0.00026,0.0001343771319145133,5.032282152160368e-05,5.092105202732756e-05,2.670302019071505,2.6389307872586327,2.6389307872586327
screen,s05_wc2_eta0p00026,60-70,2.0,0.00026,0.0001376618895062863,8.524195537072075e-05,8.424838799906796e-05,1.614954618387027,1.6340002791247383,1.614954618387027
screen,s05_wc2_eta0p00026,70-75,2.0,0.00026,0.00013638255467877532,0.00011112006939479366,0.0001095802952598482,1.2273440380443579,1.244590136897978,1.2273440380443579
screen,s06_wc3_eta0p00014,0-10,3.0,0.00014,8.12970783400783e-05,7.172185472475522e-07,6.598529339182616e-07,113.3504963752954,123.20484483918179,113.3504963752954
screen,s06_wc3_eta0p00014,10-20,3.0,0.00014,8.947362384125014e-05,2.5667797824187962e-06,2.3814231430622073e-06,34.85831720122674,37.57149337441915,34.85831720122674
screen,s06_wc3_eta0p00014,20-30,3.0,0.00014,6.782792812098858e-05,5.117247194061571e-06,5.397454710678941e-06,13.254768735757203,12.566650719049122,12.566650719049122
screen,s06_wc3_eta0p00014,30-40,3.0,0.00014,7.637540074589857e-05,1.0186226199887733e-05,1.0216314234843187e-05,7.497909357907282,7.475827288614217,7.475827288614217
screen,s06_wc3_eta0p00014,40-50,3.0,0.00014,7.05199913565554e-05,1.581876055014387e-05,1.53109481815755e-05,4.457997270583506,4.605853962814398,4.457997270583506
screen,s06_wc3_eta0p00014,50-60,3.0,0.00014,7.050787948925486e-05,2.2376531748058923e-05,2.0461470660427162e-05,3.1509744353197693,3.4458852278696814,3.1509744353197693
screen,s06_wc3_eta0p00014,60-70,3.0,0.00014,7.109355587105778e-05,4.2274375779505456e-05,2.683863264944999e-05,1.6817174602853346,2.648926150584453,1.6817174602853346
screen,s06_wc3_eta0p00014,70-75,3.0,0.00014,7.0712612135586e-05,3.387605812503134e-05,3.4994438004107136e-05,2.087391982697532,2.020681461645042,2.020681461645042
screen,s07_wc3_eta0p00017,0-10,3.0,0.00017,9.871247193490637e-05,8.396655982416737e-07,9.75172128155388e-07,117.56164852009908,101.22569040363005,101.22569040363005
screen,s07_wc3_eta0p00017,10-20,3.0,0.00017,0.00010865249831852273,2.4729818027569926e-06,2.97853136907854e-06,43.93582605314442,36.47854759781706,36.47854759781706
screen,s07_wc3_eta0p00017,20-30,3.0,0.00017,8.24186652139906e-05,6.330395528752047e-06,6.834804031298349e-06,13.019512736550658,12.05867276319468,12.05867276319468
