label,path,n_points,tmax,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,Q_qm_first_half,Q_qm_second_half,Q_qm_min_half,amplitude_ratio,cosine_similarity,max_abs_occupation_error,max_particle_error
pathwise,E:\project_qm\scan_v094_unbiased_lowmem_short_20260824\cloud-runs\646531\ahm-sepmb-s10-n5-500000.dat,101,50.0,1.660916418821282e-07,1.6861429190230177e-07,2.555572628377954e-08,6.49919474163206,8.698031312848538,5.228000196960528,5.228000196960528,1.0151883020216264,0.9884534622790375,2.470196118764534e-07,5.703908456666795e-10
hybrid,E:\project_qm\scan_v094_unbiased_lowmem_short_20260824\cloud-runs\646532\ahm-sepmb-s10-n5-500000.dat,101,50.0,1.660916418821282e-07,1.63640028043806e-07,1.599077357265568e-08,10.38671713582049,11.82708335244843,9.285789673274458,9.285789673274458,0.9852393906728789,0.9954065231322526,2.810503771932815e-07,5.691278559538659e-10
