# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
3.250000000000000000e+03 9.999995708045371634e-01 9.999999999370248194e-01 9.999999999309470144e-01 9.999999999227107139e-01 9.999999998993688299e-01 9.104602673828709396e-08 8.838451747777252242e-08 8.584170910446916444e-08 8.333672745852733912e-08 8.090022216309345546e-08
3.252000000000000000e+03 9.999995708025916086e-01 9.999999999370648984e-01 9.999999999310622556e-01 9.999999999227714431e-01 9.999999998989841377e-01 9.104817093720131544e-08 8.838214756054720806e-08 8.584155415582803465e-08 8.333687663830215234e-08 8.090257034367561965e-08
3.254000000000000000e+03 9.999995708098839975e-01 9.999999999371260717e-01 9.999999999311964816e-01 9.999999999228527114e-01 9.999999998986013328e-01 9.104424580928998617e-08 8.838636406355941183e-08 8.583841275080946486e-08 8.333660384532627138e-08 8.089851057056328384e-08
3.256000000000000000e+03 9.999995708082421997e-01 9.999999999372092274e-01 9.999999999313492483e-01 9.999999999229551850e-01 9.999999998982219696e-01 9.104379875872689018e-08 8.838691249712372378e-08 8.583947191597786218e-08 8.333744263216218431e-08 8.089819874525103750e-08
3.258000000000000000e+03 9.999995708010548379e-01 9.999999999373117010e-01 9.999999999315177801e-01 9.999999999230787529e-01 9.999999998978468252e-01 9.104774916691754192e-08 8.838294683025904200e-08 8.584082385284789528e-08 8.333804869364131920e-08 8.090342339230408284e-08
3.260000000000000000e+03 9.999995708066283795e-01 9.999999999374342696e-01 9.999999999317014110e-01 9.999999999232247472e-01 9.999999998974796744e-01 9.104634610923533219e-08 8.838456102024693560e-08 8.583846750558010008e-08 8.333623351448434205e-08 8.090172607154620367e-08
3.262000000000000000e+03 9.999995708115154702e-01 9.999999999375747128e-01 9.999999999318976984e-01 9.999999999233923909e-01 9.999999998971225157e-01 9.104286730078862317e-08 8.838792080191719123e-08 8.583804885930728134e-08 8.333633347340196573e-08 8.089713080741157308e-08
3.264000000000000000e+03 9.999995708030212649e-01 9.999999999377311433e-01 9.999999999321053101e-01 9.999999999235820169e-01 9.999999998967777914e-01 9.104537252242978345e-08 8.838536674549851018e-08 8.583952646550452629e-08 8.333891003114264243e-08 8.090141537672968323e-08
3.266000000000000000e+03 9.999995708023430296e-01 9.999999999378987869e-01 9.999999999323184730e-01 9.999999999237905168e-01 9.999999998964466119e-01 9.104728116015886391e-08 8.838400991383183035e-08 8.583804165775200744e-08 8.333725567913492244e-08 8.090442229919153517e-08
3.268000000000000000e+03 9.999995708117129789e-01 9.999999999380753124e-01 9.999999999325360767e-01 9.999999999240183346e-01 9.999999998961317527e-01 9.104367117761893339e-08 8.838754478115078813e-08 8.583709823688637024e-08 8.333447481490354084e-08 8.089854617053458210e-08
3.270000000000000000e+03 9.999995708075863909e-01 9.999999999382575000e-01 9.999999999327544575e-01 9.999999999242636939e-01 9.999999998958359892e-01 9.104290326983382882e-08 8.838768856059224253e-08 8.583866293271031334e-08 8.333761428471502842e-08 8.089824754417823289e-08
3.272000000000000000e+03 9.999995708001386818e-01 9.999999999384392435e-01 9.999999999329683975e-01 9.999999999245229310e-01 9.999999998955590996e-01 9.104609318213112867e-08 8.838509931587667361e-08 8.583761179432405480e-08 8.333908231146653062e-08 8.090429965579148333e-08
3.274000000000000000e+03 9.999995708083642132e-01 9.999999999386178784e-01 9.999999999331757872e-01 9.999999999247954907e-01 9.999999998953050806e-01 9.104491276908275908e-08 8.838696086795253993e-08 8.583591775666628947e-08 8.333425470827137972e-08 8.090151473651580996e-08
3.276000000000000000e+03 9.999995708117266346e-01 9.999999999387878535e-01 9.999999999333719636e-01 9.999999999250775984e-01 9.999999998950737101e-01 9.104187376364233335e-08 8.838901196345863015e-08 8.583790854078765698e-08 8.333437325319291815e-08 8.089661677724182280e-08
3.278000000000000000e+03 9.999995708017915819e-01 9.999999999389448391e-01 9.999999999335538181e-01 9.999999999253661453e-01 9.999999998948664315e-01 9.104361719552553017e-08 8.838696210141561583e-08 8.583806506451281020e-08 8.333924717481248474e-08 8.090140850390663884e-08
3.280000000000000000e+03 9.999995708037396902e-01 9.999999999390856154e-01 9.999999999337180201e-01 9.999999999256589112e-01 9.999999998946849100e-01 9.104498714195080872e-08 8.838698417067391367e-08 8.583509080711429241e-08 8.333640115971815847e-08 8.090347534232359688e-08
3.282000000000000000e+03 9.999995708125670735e-01 9.999999999392054084e-01 9.999999999338610168e-01 9.999999999259513439e-01 9.999999998945291457e-01 9.104221943665140285e-08 8.838954838318568893e-08 8.583636563291927297e-08 8.333197831818278582e-08 8.089759919637064131e-08
3.284000000000000000e+03 9.999995708061073518e-01 9.999999999393024419e-01 9.999999999339813650e-01 9.999999999262414452e-01 9.999999998944002488e-01 9.104159054933871533e-08 8.838870842220534384e-08 8.583884707961083281e-08 8.333648055374581071e-08 8.089816626923518690e-08
3.286000000000000000e+03 9.999995708012574536e-01 9.999999999393744954e-01 9.999999999340772883e-01 9.999999999265262174e-01 9.999999998942991075e-01 9.104352268120272051e-08 8.838761375076866805e-08 8.583581601546472658e-08 8.333853734917841768e-08 8.090280510187929709e-08
