#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.4156502553198661e-03 -1.6684192267747364e-01
#     2 3.4156502553198661e-03 -1.6537373159758115e-01
#     3 3.4156502553198661e-03 -1.6390197690342123e-01
#adaptive measurement: gap=1.4681910798924891e-03 period_steps=8560 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999816336e+00 +1.8397710658197971e-03 +9.9999414847429680e-01 +1.0000000000006957e+00 +2.8681592810597166e-06 +2.9833671178888536e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999991741204e+00 +1.8466861551035181e-03 +9.9997658922340160e-01 +9.9999999996672073e-01 +1.1507300978920748e-05 +1.1903507612453477e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999966072779e+00 +1.8581614736130265e-03 +9.9994743877052850e-01 +9.9999999977850484e-01 +2.5988074096680051e-05 +2.6573378588988641e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999947434728e+00 +1.8733226619892073e-03 +9.9990890032718160e-01 +9.9999999907781389e-01 +4.4937343215919261e-05 +4.6163251784271470e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999993201938e+00 +1.8927821966391273e-03 +9.9985939492931164e-01 +9.9999999774449988e-01 +6.9825854999940439e-05 +7.0781472784691861e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999785516940e+00 +1.9155871118655510e-03 +9.9980132614496697e-01 +9.9999999563630793e-01 +9.8632756099486786e-05 +1.0004546103458369e-04
  3.50000000 +2.0000000000000000e+00 +2.0000000100125690e+00 +1.9406509695918685e-03 +9.9973740334257621e-01 +9.9999999183495136e-01 +1.3037478764533011e-04 +1.3223003640854632e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999023672339e+00 +1.9679319795170356e-03 +9.9966770644778991e-01 +9.9999998541253532e-01 +1.6502736857596472e-04 +1.6728077142978234e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999536601203e+00 +1.9966097624838763e-03 +9.9959433105316353e-01 +9.9999997705968446e-01 +2.0126056485456564e-04 +2.0443132240400335e-04
  5.00000000 +2.0000000000000000e+00 +1.9999998318939651e+00 +2.0258809394398739e-03 +9.9951922009024519e-01 +9.9999996647249556e-01 +2.3866172480176476e-04 +2.4215171376808865e-04
  5.50000000 +2.0000000000000000e+00 +1.9999997175879172e+00 +2.0550378801020802e-03 +9.9944418090156328e-01 +9.9999995128065389e-01 +2.7652480131370961e-04 +2.7934301488965422e-04
  6.00000000 +2.0000000000000000e+00 +1.9999998232319549e+00 +2.0840460015789197e-03 +9.9936927884953208e-01 +9.9999993256431940e-01 +3.1526590074383413e-04 +3.1552268695489146e-04
  6.50000000 +2.0000000000000000e+00 +1.9999999252161600e+00 +2.1105930737931136e-03 +9.9930039652618308e-01 +9.9999991226938156e-01 +3.5090408031896142e-04 +3.4878712422462850e-04
  7.00000000 +2.0000000000000000e+00 +1.9999992669458504e+00 +2.1351075607312815e-03 +9.9923647560117501e-01 +9.9999988518867766e-01 +3.8173957132363052e-04 +3.8189963848167931e-04
  7.50000000 +2.0000000000000000e+00 +1.9999991027652335e+00 +2.1555735512120084e-03 +9.9918247594888587e-01 +9.9999985068245667e-01 +4.0791021873549878e-04 +4.0976314830419423e-04
  8.00000000 +2.0000000000000000e+00 +1.9999994210714904e+00 +2.1752782387772928e-03 +9.9913037951187167e-01 +9.9999981054484111e-01 +4.3741243600221294e-04 +4.3239750693532624e-04
