#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 6.3245553203367588e-03 -2.5724525522958491e-01
#     2 6.3245553203367588e-03 -1.7270231030974789e-01
#     3 6.3245553203367588e-03 -7.3498644351309927e-02
#adaptive measurement: gap=1.8374661087827551e-02 period_steps=684 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999305826e+00 +1.8454133247962092e-03 +9.9997982414474962e-01 +9.9999999999935185e-01 +1.0177597765053305e-05 +9.9982568352726284e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999999738014e+00 +1.8692109548998324e-03 +9.9991939429027121e-01 +9.9999999980308718e-01 +4.0814760856648118e-05 +3.9791144186896688e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999947640288e+00 +1.9084517743800553e-03 +9.9981970440374024e-01 +9.9999999788846228e-01 +9.1420822541831090e-05 +8.8876884905484223e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000020725732e+00 +1.9613087295021537e-03 +9.9968532749614158e-01 +9.9999999223010450e-01 +1.6024565986643265e-04 +1.5443461379756741e-04
  2.50000000 +2.0000000000000000e+00 +1.9999999955659125e+00 +2.0266330974517896e-03 +9.9951910167108260e-01 +9.9999997869848156e-01 +2.4622900496835081e-04 +2.3469062670983972e-04
  3.00000000 +2.0000000000000000e+00 +1.9999999599949609e+00 +2.1022247198047906e-03 +9.9932651882263290e-01 +9.9999995065785263e-01 +3.4843636120853827e-04 +3.2509415962632106e-04
  3.50000000 +2.0000000000000000e+00 +1.9999999509138269e+00 +2.1836251556039124e-03 +9.9911879820942984e-01 +9.9999990943944017e-01 +4.5998656817861159e-04 +4.2130578449910952e-04
  4.00000000 +2.0000000000000000e+00 +1.9999998514785384e+00 +2.2719437667345159e-03 +9.9889299531312181e-01 +9.9999984590889190e-01 +5.8326648712832079e-04 +5.2389228965253739e-04
  4.50000000 +2.0000000000000000e+00 +2.0000000888559613e+00 +2.3618799195072415e-03 +9.9866246994218544e-01 +9.9999975564288290e-01 +7.1332787263794924e-04 +6.2444654067309404e-04
  5.00000000 +2.0000000000000000e+00 +2.0000001437131250e+00 +2.4496539764653678e-03 +9.9843678267306357e-01 +9.9999963232207967e-01 +8.4273193448172387e-04 +7.2085307040472505e-04
  5.50000000 +2.0000000000000000e+00 +1.9999996747293431e+00 +2.5366977343524175e-03 +9.9821222824014799e-01 +9.9999946051023714e-01 +9.7869256144725845e-04 +8.0961868691299785e-04
  6.00000000 +2.0000000000000000e+00 +1.9999997657463970e+00 +2.6179556463817753e-03 +9.9800166848860106e-01 +9.9999924735603118e-01 +1.1170645407160673e-03 +8.8201961418505476e-04
  6.50000000 +2.0000000000000000e+00 +1.9999991845847080e+00 +2.6910808310039096e-03 +9.9781106199672398e-01 +9.9999898448863644e-01 +1.2475738343872081e-03 +9.4237968064036484e-04
  7.00000000 +2.0000000000000000e+00 +1.9999984241081699e+00 +2.7488323874305387e-03 +9.9765860228635239e-01 +9.9999865910713504e-01 +1.3585864113048185e-03 +9.8415219529173381e-04
  7.50000000 +2.0000000000000000e+00 +1.9999984790024725e+00 +2.8002137767205023e-03 +9.9752198085261878e-01 +9.9999830597006234e-01 +1.4691293204055528e-03 +1.0105838572643880e-03
  8.00000000 +2.0000000000000000e+00 +1.9999980431355373e+00 +2.8292269890749970e-03 +9.9744147982408660e-01 +9.9999782291308004e-01 +1.5580303947277032e-03 +1.0026668676317570e-03
  8.50000000 +2.0000000000000000e+00 +1.9999984096268426e+00 +2.8597391259952663e-03 +9.9735718615975177e-01 +9.9999730168023260e-01 +1.6502171755804313e-03 +9.9529498551005169e-04
  9.00000000 +2.0000000000000000e+00 +1.9999976062071623e+00 +2.8505186134961677e-03 +9.9737320772814508e-01 +9.9999674465474286e-01 +1.6937499082438111e-03 +9.3629770922674515e-04
  9.50000000 +2.0000000000000000e+00 +1.9999975959202745e+00 +2.8476555826051349e-03 +9.9737357557740502e-01 +9.9999611040528125e-01 +1.7475758554756995e-03 +8.8273816180689361e-04
 10.00000000 +2.0000000000000000e+00 +1.9999959360867747e+00 +2.8226254715250794e-03 +9.9743014242275019e-01 +9.9999552451751184e-01 +1.7678357768665174e-03 +8.0649728287230868e-04
 10.50000000 +2.0000000000000000e+00 +1.9999956928626832e+00 +2.7906857806659453e-03 +9.9750520706076462e-01 +9.9999478453939050e-01 +1.7673683403454149e-03 +7.3264006086488833e-04
 11.00000000 +2.0000000000000000e+00 +1.9999948623641908e+00 +2.7612174220583425e-03 +9.9757451737705305e-01 +9.9999398165000508e-01 +1.7486519807511996e-03 +6.8284899316538783e-04
 11.50000000 +2.0000000000000000e+00 +1.9999943308219452e+00 +2.7007170969596886e-03 +9.9772380918148029e-01 +9.9999343742214264e-01 +1.7248590818142000e-03 +5.5789431497250909e-04
 12.00000000 +2.0000000000000000e+00 +1.9999934938290620e+00 +2.6359252343714952e-03 +9.9788535717995175e-01 +9.9999274778421676e-01 +1.6773661273413809e-03 +4.4452890954557533e-04
 12.50000000 +2.0000000000000000e+00 +1.9999937017893765e+00 +2.5829883298022199e-03 +9.9801822755514635e-01 +9.9999199909301595e-01 +1.6159530518053719e-03 +3.7382030015802855e-04
 13.00000000 +2.0000000000000000e+00 +1.9999923921436087e+00 +2.5136875705223565e-03 +9.9819290809736971e-01 +9.9999144005497731e-01 +1.5188388398978789e-03 +2.9681300788312492e-04
 13.50000000 +2.0000000000000000e+00 +1.9999923642043227e+00 +2.4548076775574214e-03 +9.9834463893942960e-01 +9.9999025143190723e-01 +1.4304056866371129e-03 +2.3470394163313093e-04
 14.00000000 +2.0000000000000000e+00 +1.9999918797010960e+00 +2.3676344345977679e-03 +9.9856795703525847e-01 +9.9998957274152056e-01 +1.3046946754019446e-03 +1.3777554771894992e-04
 14.50000000 +2.0000000000000000e+00 +1.9999927815522129e+00 +2.3298987540012711e-03 +9.9866766622853964e-01 +9.9998891048832028e-01 +1.1992701693502913e-03 +1.4415311244149587e-04
 15.00000000 +2.0000000000000000e+00 +1.9999933388766027e+00 +2.2906626800879453e-03 +9.9877291384908240e-01 +9.9998820387651599e-01 +1.1151092215563646e-03 +1.2377305246076103e-04
 15.50000000 +2.0000000000000000e+00 +1.9999921156193776e+00 +2.2274765390971319e-03 +9.9893952363921446e-01 +9.9998796722201189e-01 +9.6169470142867309e-04 +1.1081443640248824e-04
 16.00000000 +2.0000000000000000e+00 +1.9999926841984046e+00 +2.2012948632688569e-03 +9.9901493006447784e-01 +9.9998611167029827e-01 +8.6607044761927762e-04 +1.3288781882003675e-04
 16.50000000 +2.0000000000000000e+00 +1.9999938926339360e+00 +2.1623606498824581e-03 +9.9912194996926496e-01 +9.9998658590462819e-01 +7.5714051208688993e-04 +1.3432361479759466e-04
