#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 5.1639777949432225e-03 -1.6904688200801293e-01
#     2 5.1639777949432225e-03 -1.6538308680098632e-01
#     3 5.1639777949432225e-03 -1.6169701757288193e-01
#adaptive measurement: gap=3.6637952070266155e-03 period_steps=3430 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999543403e+00 +1.8427933753808715e-03 +9.9998647556204734e-01 +9.9999999999999911e-01 +6.7048235994242249e-06 +6.8196143536556126e-06
  1.00000000 +2.0000000000000000e+00 +2.0000000004024416e+00 +1.8585600758245185e-03 +9.9994643972906561e-01 +9.9999999986296451e-01 +2.6922047368964522e-05 +2.6638360175340329e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999995225650e+00 +1.8845330004707834e-03 +9.9988046181589374e-01 +9.9999999913787108e-01 +6.0111342190252073e-05 +5.9427705306442426e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000053805196e+00 +1.9200028065181356e-03 +9.9979030327549900e-01 +9.9999999668623907e-01 +1.0463538816647286e-04 +1.0506465011047618e-04
  2.50000000 +2.0000000000000000e+00 +2.0000000297572615e+00 +1.9641687922032987e-03 +9.9967794660251386e-01 +9.9999999176853949e-01 +1.6014803575007687e-04 +1.6191359286354978e-04
  3.00000000 +2.0000000000000000e+00 +2.0000000673121949e+00 +2.0157616207158529e-03 +9.9954656295140587e-01 +9.9999998020830982e-01 +2.2578299113009962e-04 +2.2767384792803314e-04
  3.50000000 +2.0000000000000000e+00 +1.9999999723430064e+00 +2.0736606420853195e-03 +9.9939889820092009e-01 +9.9999995985073742e-01 +2.9989781974940771e-04 +3.0124412851015363e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999343264359e+00 +2.1367807058511666e-03 +9.9923765836361833e-01 +9.9999993333031856e-01 +3.7946285391442475e-04 +3.8294545180082650e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999464907530e+00 +2.2025818669520998e-03 +9.9906924933346386e-01 +9.9999989226441022e-01 +4.6296532269920549e-04 +4.6789307984900017e-04
  5.00000000 +2.0000000000000000e+00 +2.0000000670067988e+00 +2.2705569365205499e-03 +9.9889484735917744e-01 +9.9999983023189087e-01 +5.5107038304861992e-04 +5.5425202579778457e-04
  5.50000000 +2.0000000000000000e+00 +2.0000000996200269e+00 +2.3387129395226114e-03 +9.9871951731607278e-01 +9.9999975647396344e-01 +6.3975666394787845e-04 +6.4096954718427187e-04
  6.00000000 +2.0000000000000000e+00 +2.0000001346701870e+00 +2.4042193412870966e-03 +9.9855033170620988e-01 +9.9999966258787798e-01 +7.2477363022035719e-04 +7.2523207450800656e-04
  6.50000000 +2.0000000000000000e+00 +2.0000001447337019e+00 +2.4658836487464419e-03 +9.9839029433599069e-01 +9.9999954652760825e-01 +8.0491686558931575e-04 +8.0524227090043659e-04
  7.00000000 +2.0000000000000000e+00 +2.0000001577473889e+00 +2.5223602549119448e-03 +9.9824288898276448e-01 +9.9999940264414733e-01 +8.8059388487100887e-04 +8.7711448670989463e-04
  7.50000000 +2.0000000000000000e+00 +1.9999996432782861e+00 +2.5694522534273102e-03 +9.9811872791626743e-01 +9.9999923558973247e-01 +9.3939363093267878e-04 +9.4264286268929949e-04
  8.00000000 +2.0000000000000000e+00 +1.9999987530652550e+00 +2.6171539126423095e-03 +9.9799274517802949e-01 +9.9999906087608947e-01 +1.0033836500803275e-03 +1.0048102956933477e-03
  8.50000000 +2.0000000000000000e+00 +2.0000002236007322e+00 +2.6505361308917122e-03 +9.9790262629061854e-01 +9.9999882422390374e-01 +1.0529688281301780e-03 +1.0455806584691689e-03
