label,path,n_points,tmax,qm_signal_rms,simulation_signal_rms,error_rms,Q_qm,Q_qm_first_half,Q_qm_second_half,Q_qm_min_half,amplitude_ratio,cosine_similarity,max_abs_occupation_error,max_particle_error
n50k_B64,E:\project_qm\scan_v071_direct_grid_20260811\budget\n50000-b64\ahm-sepmb-s10-n5-50000.dat,401,200.0,1.6838655145801467e-05,4.373041005753822e-05,4.157069117482824e-05,0.40506074520111807,1.8108879806051286,0.2837783216815751,0.2837783216815751,2.597025099622752,0.3176203785832062,0.0006300686924316512,3.217870414573554e-11
n25k_B128,E:\project_qm\scan_v071_direct_grid_20260811\budget\n25000-b128\ahm-sepmb-s10-n5-25000.dat,401,200.0,1.6838655145801467e-05,3.975133824381794e-05,3.603884997718332e-05,0.467236195285428,3.0004383095707285,0.32508628845436227,0.32508628845436227,2.3607193032710514,0.42197865961734504,0.0006279247047664693,3.218314503783404e-11
n12.5k_B256,E:\project_qm\scan_v071_direct_grid_20260811\budget\n12500-b256\ahm-sepmb-s10-n5-12500.dat,401,200.0,1.6838655145801467e-05,3.492255831957842e-05,3.0726738027289236e-05,0.5480131060721971,3.1097251881205263,0.38195022683146557,0.38195022683146557,2.0739517507302816,0.4752946067592252,0.00034119512133046204,3.219380317887044e-11
n6.25k_B512,E:\project_qm\scan_v071_direct_grid_20260811\budget\n6250-b512\ahm-sepmb-s10-n5-6250.dat,401,200.0,1.6838655145801467e-05,3.678644805266878e-05,3.1521714461645464e-05,0.5341922364752768,2.3888735031762383,0.3742404945265734,0.3742404945265734,2.1846428787895853,0.5191547929790998,0.000463338269058311,3.1955771362390806e-11
