case_id,parent_case,origin,wc_eV,eta,delE_eV,ntraj,back_replicas,mpi_ranks,nstep,dt,tmax,qm_job_id,qm_seconds,poisson_job_id,poisson_seconds,qm_path,poisson_path,Q_active_0_200,amplitude_ratio_active,cosine_active,max_particle_error,Q_active_0_50,min_orbital_Q_0_50,Q_active_50_100,min_orbital_Q_50_100,Q_active_100_150,min_orbital_Q_100_150,Q_active_150_200,min_orbital_Q_150_200,min_Q_active_0_150,strict_min_orbital_Q_0_150,target_Q,projected_multiplier,projected_ntraj_Q10,projected_seconds_same_ranks_Q10,passes_Q10,rank
r06_random_06,,new_basin_random,3.322913,3.0264e-5,-17.194874968839816,200000,256,128,400,0.5,200,645052,185,645058,137,E:\project_qm\scan_v071_q10_t200_20260811\refine\r06_random_06\qm\ahm-qm-s10-n5.dat,E:\project_qm\scan_v071_q10_t200_20260811\refine\r06_random_06\poisson\ahm-sepmb-s10-n5-200000.dat,2.224638109720258,1.0475697365134906,0.9046375937235496,1.978861519091879e-10,26.314975784151738,21.488828927820915,8.15058899948405,5.872071400932193,3.1637576173324184,1.670229871724752,1.1737948776139224,0.6722903534565272,3.1637576173324184,1.670229871724752,10.0,9.990646495766102,1998129.2991532204,1368.718569919956,False,1
r03_hist_d01,c03_hist_d01,coarse_top30,3.389460,2.9610e-5,-17.194874968839816,200000,256,128,400,0.5,200,645037,194,645055,137,E:\project_qm\scan_v071_q10_t200_20260811\refine\r03_hist_d01\qm\ahm-qm-s10-n5.dat,E:\project_qm\scan_v071_q10_t200_20260811\refine\r03_hist_d01\poisson\ahm-sepmb-s10-n5-200000.dat,2.443885208417828,1.0840052838716214,0.9260266128613719,2.686384448224999e-10,28.51829888323037,21.755719558520713,8.542922531644916,5.455968245577772,3.0757764732326778,1.7633718822277022,1.3148501955788363,0.6684210534917367,3.0757764732326778,1.7633718822277022,10.0,10.570376553439955,2114075.310687991,1448.1415878212738,False,2
r02_random_low,c05_random_low,coarse_top30,3.332184,3.0707e-5,-17.194874968839816,200000,256,128,400,0.5,200,645039,182,645054,138,E:\project_qm\scan_v071_q10_t200_20260811\refine\r02_random_low\qm\ahm-qm-s10-n5.dat,E:\project_qm\scan_v071_q10_t200_20260811\refine\r02_random_low\poisson\ahm-sepmb-s10-n5-200000.dat,2.326687650893893,1.1233131431766743,0.9245454906902932,2.006563804002326e-10,18.09417535255453,14.870576822150415,7.847317620862912,5.442985847195582,3.041453077943886,1.6205475949208563,1.246813704430417,0.6215706480358021,3.041453077943886,1.6205475949208563,10.0,10.810300301292603,2162060.0602585208,1491.8214415783793,False,3
r05_random_05,,new_basin_random,3.340776,3.1046e-5,-17.194874968839816,200000,256,128,400,0.5,200,645051,187,645057,138,E:\project_qm\scan_v071_q10_t200_20260811\refine\r05_random_05\qm\ahm-qm-s10-n5.dat,E:\project_qm\scan_v071_q10_t200_20260811\refine\r05_random_05\poisson\ahm-sepmb-s10-n5-200000.dat,2.34988867355081,1.1568134694069139,0.9323555144764009,2.5500224154484386e-10,11.994414900448147,10.933573745308893,7.019936080704064,4.777780679148979,3.0070974264611663,1.597594402956679,1.2727446198237231,0.6522506001121041,3.0070974264611663,1.597594402956679,10.0,11.058723563370265,2211744.712674053,1526.1038517450966,False,4
r04_random_04,,new_basin_random,3.344218,3.0881e-5,-17.194874968839816,200000,256,128,400,0.5,200,645050,187,645056,147,E:\project_qm\scan_v071_q10_t200_20260811\refine\r04_random_04\qm\ahm-qm-s10-n5.dat,E:\project_qm\scan_v071_q10_t200_20260811\refine\r04_random_04\poisson\ahm-sepmb-s10-n5-200000.dat,2.4912354131446444,1.1168197307040455,0.933972806487468,2.38927988505111e-10,27.916352938523087,24.664274906313846,8.631267354833993,5.172460816062525,2.998113785604019,1.7391628714710192,1.3513169657839568,0.6865786995418512,2.998113785604019,1.7391628714710192,10.0,11.125096257709721,2225019.251541944,1635.389149883329,False,5
r01_hist_best,c01_hist_best,coarse_top30,3.351907,3.1184e-5,-17.194874968839816,200000,256,128,400,0.5,200,645035,194,645053,135,E:\project_qm\scan_v071_q10_t200_20260811\refine\r01_hist_best\qm\ahm-qm-s10-n5.dat,E:\project_qm\scan_v071_q10_t200_20260811\refine\r01_hist_best\poisson\ahm-sepmb-s10-n5-200000.dat,2.3011466021626124,1.1137993507436563,0.9210372640546465,2.418740763232563e-10,18.151727970411557,15.661129608772148,8.52742807103255,5.289344480890562,2.856521478115937,1.6384154815805982,1.2400412472898665,0.6674757012278086,2.856521478115937,1.6384154815805982,10.0,12.255330063887511,2451066.012777502,1654.469558624814,False,6
