#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 2.5819888974716113e-03 -1.6720941589923019e-01
#     2 2.5819888974716113e-03 -1.6537473388326893e-01
#     3 2.5819888974716113e-03 -1.6353448368166471e-01
#adaptive measurement: gap=1.8346820159612642e-03 period_steps=6850 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999901925e+00 +1.8387998109560477e-03 +9.9999661425513930e-01 +1.0000000000008133e+00 +1.6922239777636850e-06 +1.6935216955380436e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999997427784e+00 +1.8427186406846528e-03 +9.9998666333871644e-01 +9.9999999999411338e-01 +6.6468662386280482e-06 +6.6897992874939925e-06
  1.50000000 +2.0000000000000000e+00 +2.0000000029963050e+00 +1.8490203814497566e-03 +9.9997065504296889e-01 +9.9999999993412847e-01 +1.4727893431538571e-05 +1.4617129144657244e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999971053373e+00 +1.8576472303937263e-03 +9.9994872658003109e-01 +9.9999999972772802e-01 +2.5761146157866418e-05 +2.5512545994318926e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000037462295e+00 +1.8684096268141040e-03 +9.9992134996810045e-01 +9.9999999935219608e-01 +3.9386198063926939e-05 +3.9264482080511072e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999814609197e+00 +1.8811594105513482e-03 +9.9988887683644734e-01 +9.9999999872122758e-01 +5.5727434656532999e-05 +5.5397008960185091e-05
  3.50000000 +2.0000000000000000e+00 +1.9999999378851694e+00 +1.8954518487752298e-03 +9.9985242748535330e-01 +9.9999999785279425e-01 +7.3729394866027379e-05 +7.3845265307387396e-05
  4.00000000 +2.0000000000000000e+00 +1.9999998615729786e+00 +1.9104791851045032e-03 +9.9981403092225973e-01 +9.9999999610086565e-01 +9.2899549185821486e-05 +9.3073429049454081e-05
  4.50000000 +2.0000000000000000e+00 +1.9999999455669211e+00 +1.9268646225010721e-03 +9.9977210680784268e-01 +9.9999999358912306e-01 +1.1419188638324456e-04 +1.1370771665203265e-04
