#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 5.1639777949432225e-03 -1.6904688200801293e-01
#     2 5.1639777949432225e-03 -1.6538308680098632e-01
#     3 5.1639777949432225e-03 -1.6169701757288193e-01
#adaptive measurement: gap=3.6637952070266155e-03 period_steps=3430 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999527462e+00 +1.8429793421039556e-03 +9.9998600343760446e-01 +9.9999999999999900e-01 +7.0530775831502797e-06 +6.9434848127128723e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999991682389e+00 +1.8588767540591226e-03 +9.9994563574898687e-01 +9.9999999990399857e-01 +2.7150733940583878e-05 +2.7213612648458225e-05
  1.50000000 +2.0000000000000000e+00 +2.0000000058727516e+00 +1.8849603209598750e-03 +9.9987937572947538e-01 +9.9999999917736715e-01 +6.0179271361231053e-05 +6.0445823058400848e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999960110511e+00 +1.9204073918867590e-03 +9.9978927230097625e-01 +9.9999999659385297e-01 +1.0534417412972512e-04 +1.0538693105596915e-04
  2.50000000 +2.0000000000000000e+00 +1.9999999841823071e+00 +1.9644823036382799e-03 +9.9967714821110853e-01 +9.9999999078532342e-01 +1.6159250373145093e-04 +1.6126849950380952e-04
  3.00000000 +2.0000000000000000e+00 +1.9999999645505973e+00 +2.0174654590897640e-03 +9.9954221786138508e-01 +9.9999997956806130e-01 +2.2995355710428111e-04 +2.2784901222321679e-04
  3.50000000 +2.0000000000000000e+00 +2.0000000061120051e+00 +2.0759215692216395e-03 +9.9939315839646148e-01 +9.9999995898741745e-01 +3.0447516522724293e-04 +3.0240745081017460e-04
  4.00000000 +2.0000000000000000e+00 +1.9999998449397955e+00 +2.1373782335264145e-03 +9.9923612883467716e-01 +9.9999992962822148e-01 +3.8374273611359522e-04 +3.8019880064099908e-04
  4.50000000 +2.0000000000000000e+00 +1.9999998094348264e+00 +2.2047486853391286e-03 +9.9906374301053591e-01 +9.9999988980312915e-01 +4.6961455389773072e-04 +4.6675263285981535e-04
  5.00000000 +2.0000000000000000e+00 +1.9999996924259822e+00 +2.2729434280068144e-03 +9.9888878009373483e-01 +9.9999983907468359e-01 +5.5805633371101566e-04 +5.5332449778463047e-04
  5.50000000 +2.0000000000000000e+00 +1.9999994810756656e+00 +2.3403893280562432e-03 +9.9871522712194905e-01 +9.9999976179623951e-01 +6.4472013162838321e-04 +6.4029095135221495e-04
  6.00000000 +2.0000000000000000e+00 +1.9999996470943942e+00 +2.4045581828048353e-03 +9.9854933348213315e-01 +9.9999965840057825e-01 +7.2786260548531533e-04 +7.2314551062007272e-04
  6.50000000 +2.0000000000000000e+00 +1.9999989718349747e+00 +2.4705509936510535e-03 +9.9837846995547663e-01 +9.9999955748588598e-01 +8.1236244421066821e-04 +8.0961011451483988e-04
  7.00000000 +2.0000000000000000e+00 +1.9999988164683122e+00 +2.5242422434170468e-03 +9.9823803374595610e-01 +9.9999940511288765e-01 +8.8427858188012227e-04 +8.7828255776947533e-04
  7.50000000 +2.0000000000000000e+00 +1.9999985313082072e+00 +2.5753570953631929e-03 +9.9810373880997105e-01 +9.9999924593878498e-01 +9.5442420318953231e-04 +9.4259104767530739e-04
  8.00000000 +2.0000000000000000e+00 +1.9999982141885528e+00 +2.6172205734225642e-03 +9.9799227732360074e-01 +9.9999902374388749e-01 +1.0150001452216436e-03 +9.9369878718145533e-04
  8.50000000 +2.0000000000000000e+00 +1.9999976636346499e+00 +2.6444894089195513e-03 +9.9791733962211493e-01 +9.9999881685549907e-01 +1.0473642029934392e-03 +1.0364793205132866e-03
  9.00000000 +2.0000000000000000e+00 +1.9999975808204951e+00 +2.6771609015655471e-03 +9.9782876250342067e-01 +9.9999855437110285e-01 +1.1038023545554231e-03 +1.0688807713926482e-03
  9.50000000 +2.0000000000000000e+00 +1.9999971170622164e+00 +2.6917681083019123e-03 +9.9778570049272930e-01 +9.9999828134634372e-01 +1.1199433620769222e-03 +1.0960748003697972e-03
 10.00000000 +2.0000000000000000e+00 +1.9999971075405125e+00 +2.6936607996653119e-03 +9.9777484245677805e-01 +9.9999796159626630e-01 +1.1225634109822049e-03 +1.1046325373919241e-03
 10.50000000 +2.0000000000000000e+00 +1.9999959439170738e+00 +2.6839458000750024e-03 +9.9779323398018582e-01 +9.9999765318654532e-01 +1.1129955150304045e-03 +1.0961173193719325e-03
 11.00000000 +2.0000000000000000e+00 +1.9999953593854141e+00 +2.6645483395079540e-03 +9.9783652785267962e-01 +9.9999736776856030e-01 +1.1007779159822552e-03 +1.0653264639232378e-03
 11.50000000 +2.0000000000000000e+00 +1.9999950139740310e+00 +2.6319536586262228e-03 +9.9791363699861113e-01 +9.9999702743152163e-01 +1.0585231450894615e-03 +1.0308124232755796e-03
 12.00000000 +2.0000000000000000e+00 +1.9999953533963806e+00 +2.6127958265376957e-03 +9.9795772664045501e-01 +9.9999667112182800e-01 +1.0277554102402710e-03 +1.0178468274543134e-03
 12.50000000 +2.0000000000000000e+00 +1.9999936739423529e+00 +2.5595363957296841e-03 +9.9808849003433664e-01 +9.9999642942456590e-01 +9.9232283698296917e-04 +9.2275770374236328e-04
 13.00000000 +2.0000000000000000e+00 +1.9999948926370767e+00 +2.5055553258052838e-03 +9.9822186249189737e-01 +9.9999591874382499e-01 +9.1579857442084737e-04 +8.6642018936566509e-04
 13.50000000 +2.0000000000000000e+00 +1.9999940641313498e+00 +2.4671886827300656e-03 +9.9831780883455035e-01 +9.9999563155202587e-01 +8.8473255436255808e-04 +8.0182706049062766e-04
 14.00000000 +2.0000000000000000e+00 +1.9999917180880138e+00 +2.3933192646735805e-03 +9.9850438612141723e-01 +9.9999555426020681e-01 +7.6039289135890122e-04 +7.3966672797075392e-04
 14.50000000 +2.0000000000000000e+00 +1.9999909573093901e+00 +2.3269113204402040e-03 +9.9867255160552337e-01 +9.9999508324853670e-01 +6.7536562001578701e-04 +6.5699952602014521e-04
 15.00000000 +2.0000000000000000e+00 +1.9999884887460262e+00 +2.2720862417813762e-03 +9.9881348210225473e-01 +9.9999507456999615e-01 +6.1245356050862042e-04 +5.7898976584260409e-04
 15.50000000 +2.0000000000000000e+00 +1.9999874735485759e+00 +2.2199667587034328e-03 +9.9894810231008768e-01 +9.9999438932132834e-01 +5.4599667333356998e-04 +5.1151169537603668e-04
 16.00000000 +2.0000000000000000e+00 +1.9999898709729396e+00 +2.1691532285183532e-03 +9.9908292893355166e-01 +9.9999477388112779e-01 +5.0667909352602450e-04 +4.1561809269415197e-04
 16.50000000 +2.0000000000000000e+00 +1.9999887545643862e+00 +2.1174560174055720e-03 +9.9921749903311308e-01 +9.9999435268478543e-01 +4.0962041031058230e-04 +3.7852787043558150e-04
 17.00000000 +2.0000000000000000e+00 +1.9999895395573046e+00 +2.0561915112619787e-03 +9.9938053174601704e-01 +9.9999385841669897e-01 +3.2643697654344029e-04 +2.9917286064550322e-04
