window_start,window_stop,n_points,Q_active,min_active_orbital_Q,signal_rms_active,error_rms_active,amplitude_ratio_active,cosine_active,max_particle_error,target_Q,trajectory_multiplier_for_target,projected_ntraj_for_target
0.0,25.0,51,7.097000178298927,6.713623956923501,2.2774375814264855e-07,3.2090144063831236e-08,1.0313418350530659,0.9908508526591465,2.54033238888951e-10,10.0,1.9854107439866944,1985410.7439866944
25.0,50.0,51,12.138280945286171,11.15874762438882,2.0257207067008891e-07,1.6688695177117035e-08,1.018615722865897,0.9968385641864007,3.440243645513874e-10,10.0,0.6787121590946967,678712.1590946967
50.0,75.0,51,14.860217967003363,11.730032161461416,1.950002161927345e-07,1.3122298517136573e-08,1.0050202499833225,0.9977596233729232,5.049489715247546e-10,10.0,0.45284506654979984,452845.0665497998
75.0,100.0,51,12.96256342801902,10.34381144862609,1.952984179031552e-07,1.5066342316289928e-08,1.010673022926316,0.9971120858525465,5.937526026400519e-10,10.0,0.5951387261102571,595138.7261102571
