#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.6514837167011078e-03 -1.6702566928835194e-01
#     2 3.6514837167011078e-03 -1.6537420489743543e-01
#     3 3.6514837167011078e-03 -1.6371823029254298e-01
#adaptive measurement: gap=1.6514643909165128e-03 period_steps=7610 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999764662e+00 +1.8401706824753281e-03 +9.9999313394357192e-01 +9.9999999999982347e-01 +3.4983227938906789e-06 +3.3677334572102180e-06
  1.00000000 +2.0000000000000000e+00 +2.0000000013685906e+00 +1.8479891144488703e-03 +9.9997328083228287e-01 +9.9999999995587519e-01 +1.3429914145350910e-05 +1.3289297713715345e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999974752538e+00 +1.8611126493215347e-03 +9.9993994326760616e-01 +9.9999999980655829e-01 +3.0226595813731707e-05 +2.9830329584863037e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000033152050e+00 +1.8788191336535399e-03 +9.9989493557787923e-01 +9.9999999912924142e-01 +5.2864626168388747e-05 +5.2200668309549528e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999852218462e+00 +1.9005327013515761e-03 +9.9983969577003373e-01 +9.9999999777804727e-01 +8.0463983601943348e-05 +7.9842468756175327e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999706455263e+00 +1.9257404514374729e-03 +9.9977548966786423e-01 +9.9999999497021275e-01 +1.1245772616579393e-04 +1.1205763450942772e-04
  3.50000000 +2.0000000000000000e+00 +1.9999999096983441e+00 +1.9542227913160954e-03 +9.9970286288613430e-01 +9.9999999059144618e-01 +1.4842992215591657e-04 +1.4871660070332431e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999741568273e+00 +1.9851500189832652e-03 +9.9962386363292344e-01 +9.9999998423034331e-01 +1.8673294395230396e-04 +1.8941919280592289e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999418411039e+00 +2.0179463148517728e-03 +9.9953993951128173e-01 +9.9999997362206305e-01 +2.2948309950160899e-04 +2.3060376556869927e-04
  5.00000000 +2.0000000000000000e+00 +1.9999999035329308e+00 +2.0508016459564694e-03 +9.9945561610114497e-01 +9.9999995792824481e-01 +2.7129596678450462e-04 +2.7313000416565134e-04
  5.50000000 +2.0000000000000000e+00 +1.9999997590538920e+00 +2.0839067163476162e-03 +9.9937042962162326e-01 +9.9999994184373586e-01 +3.1513064088682169e-04 +3.1449789386430571e-04
  6.00000000 +2.0000000000000000e+00 +1.9999998584600640e+00 +2.1168733814272930e-03 +9.9928535033134058e-01 +9.9999991728644810e-01 +3.5736905809554689e-04 +3.5736332368549808e-04
  6.50000000 +2.0000000000000000e+00 +1.9999997157939524e+00 +2.1466460759099982e-03 +9.9920805273065849e-01 +9.9999989445541904e-01 +3.9595468025731419e-04 +3.9609813210076690e-04
  7.00000000 +2.0000000000000000e+00 +1.9999995615658333e+00 +2.1745711762405379e-03 +9.9913516650293921e-01 +9.9999986323580559e-01 +4.3157116101129816e-04 +4.3339909979882280e-04
  7.50000000 +2.0000000000000000e+00 +1.9999994152793164e+00 +2.1965747238814632e-03 +9.9907699486690360e-01 +9.9999982296954648e-01 +4.5958508959381521e-04 +4.6359707358506084e-04
  8.00000000 +2.0000000000000000e+00 +1.9999992509474667e+00 +2.2205397032955018e-03 +9.9901381034595038e-01 +9.9999978181135230e-01 +4.9331521065806969e-04 +4.9309263212559773e-04
