#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.1622776601683794e-03 -1.6665817606659536e-01
#     2 3.1622776601683794e-03 -1.6537331398261937e-01
#     3 3.1622776601683794e-03 -1.6408572351429951e-01
#adaptive measurement: gap=1.2848620839759906e-03 period_steps=9781 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999828779e+00 +1.8394637048226674e-03 +9.9999492878868201e-01 +9.9999999999999845e-01 +2.5857290212371766e-06 +2.4854822961061348e-06
  1.00000000 +2.0000000000000000e+00 +2.0000000001257785e+00 +1.8453621619692196e-03 +9.9997995100331016e-01 +9.9999999998799838e-01 +1.0068811581104906e-05 +9.9801985056569949e-06
  1.50000000 +2.0000000000000000e+00 +1.9999999991335222e+00 +1.8550359639893630e-03 +9.9995537685770763e-01 +9.9999999990880040e-01 +2.2522768773361955e-05 +2.2100465065396351e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000144144026e+00 +1.8682759757856816e-03 +9.9992172349446284e-01 +9.9999999954672780e-01 +3.9182408409577240e-05 +3.9094550409164523e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000035945096e+00 +1.8848328825364774e-03 +9.9987960394811137e-01 +9.9999999887108948e-01 +6.0485214673089995e-05 +5.9911964836402887e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999518827938e+00 +1.9041395724568337e-03 +9.9983043627261248e-01 +9.9999999729219025e-01 +8.5354640487795460e-05 +8.4211795057201048e-05
  3.50000000 +2.0000000000000000e+00 +1.9999999032176252e+00 +1.9254579636992560e-03 +9.9977606747803338e-01 +9.9999999437343901e-01 +1.1275921025060068e-04 +1.1117893667562192e-04
  4.00000000 +2.0000000000000000e+00 +1.9999998708832607e+00 +1.9486858587396084e-03 +9.9971673157746110e-01 +9.9999999044008692e-01 +1.4242325159847147e-04 +1.4085473211766409e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999451513868e+00 +1.9730950132982833e-03 +9.9965427028335141e-01 +9.9999998375671773e-01 +1.7434826356899492e-04 +1.7139769600769595e-04
  5.00000000 +2.0000000000000000e+00 +2.0000000562663751e+00 +1.9976305278802237e-03 +9.9959128045430112e-01 +9.9999997596447465e-01 +2.0653594372308862e-04 +2.0220763747906518e-04
  5.50000000 +2.0000000000000000e+00 +1.9999999674977760e+00 +2.0222785734217222e-03 +9.9952787874203830e-01 +9.9999996530101742e-01 +2.3808455326003903e-04 +2.3407140201311166e-04
  6.00000000 +2.0000000000000000e+00 +2.0000000514831866e+00 +2.0461657488490734e-03 +9.9946617615611011e-01 +9.9999995297422883e-01 +2.6976404986138409e-04 +2.6410681855864909e-04
  6.50000000 +2.0000000000000000e+00 +1.9999998785304209e+00 +2.0689256912165381e-03 +9.9940714965228306e-01 +9.9999993613665017e-01 +2.9931739357685547e-04 +2.9359681704173302e-04
  7.00000000 +2.0000000000000000e+00 +1.9999997644236609e+00 +2.0902427576098277e-03 +9.9935159821534258e-01 +9.9999991683142309e-01 +3.2593349990376133e-04 +3.2255145377277280e-04
  7.50000000 +2.0000000000000000e+00 +2.0000000382608616e+00 +2.1071774082814651e-03 +9.9930692192508885e-01 +9.9999989332791761e-01 +3.5037792790991207e-04 +3.4280681863518126e-04
  8.00000000 +2.0000000000000000e+00 +1.9999998455374077e+00 +2.1219457295577116e-03 +9.9926756156305385e-01 +9.9999987046869843e-01 +3.6937815417650431e-04 +3.6318981535051853e-04
  8.50000000 +2.0000000000000000e+00 +1.9999992184948598e+00 +2.1320289339585713e-03 +9.9923986260556663e-01 +9.9999984205398462e-01 +3.8358174186478670e-04 +3.7671359858202047e-04
  9.00000000 +2.0000000000000000e+00 +1.9999995503235930e+00 +2.1445488690416841e-03 +9.9920602313550455e-01 +9.9999982188158987e-01 +3.9928300912226382e-04 +3.9487197381019235e-04
  9.50000000 +2.0000000000000000e+00 +1.9999991086485167e+00 +2.1455424322258778e-03 +9.9920112514524151e-01 +9.9999978442689164e-01 +4.0296306873700350e-04 +3.9612735915624568e-04
 10.00000000 +2.0000000000000000e+00 +1.9999986699764749e+00 +2.1512085313248157e-03 +9.9918466420813701e-01 +9.9999974857656682e-01 +4.1353791137736725e-04 +4.0204930276135898e-04
 10.50000000 +2.0000000000000000e+00 +1.9999990709505959e+00 +2.1463928929724351e-03 +9.9919462601042597e-01 +9.9999970383457037e-01 +4.0730436986579521e-04 +3.9836578515763826e-04
 11.00000000 +2.0000000000000000e+00 +1.9999983939084287e+00 +2.1377662584257063e-03 +9.9921432582977676e-01 +9.9999967417284241e-01 +4.0225635425890707e-04 +3.8374364347265719e-04
