#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.1622776601683794e-03 -1.6629068284483886e-01
#     2 3.1622776601683794e-03 -1.6537264580366598e-01
#     3 3.1622776601683794e-03 -1.6445321673605612e-01
#adaptive measurement: gap=9.1803704117288110e-04 period_steps=13689 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999833096e+00 +1.8394134071730423e-03 +9.9999505648222553e-01 +9.9999999999999889e-01 +2.4232306308010584e-06 +2.5202871432625585e-06
  1.00000000 +2.0000000000000000e+00 +2.0000000016413324e+00 +1.8451976905329535e-03 +9.9998036871800644e-01 +9.9999999999561984e-01 +9.8186479146556224e-06 +9.8126398560428705e-06
  1.50000000 +2.0000000000000000e+00 +1.9999999966137940e+00 +1.8547886544767996e-03 +9.9995600500548465e-01 +9.9999999990881239e-01 +2.1893958954300152e-05 +2.2101127095920872e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999973734073e+00 +1.8680346715216375e-03 +9.9992233575363776e-01 +9.9999999966648501e-01 +3.8780787379446668e-05 +3.8883792503896790e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999989667538e+00 +1.8844255853103144e-03 +9.9988063996139653e-01 +9.9999999892792857e-01 +5.9547235511169273e-05 +5.9813873872278906e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999762990275e+00 +1.9036531498077597e-03 +9.9983167452212385e-01 +9.9999999763689584e-01 +8.3822187750604138e-05 +8.4505653581483305e-05
  3.50000000 +2.0000000000000000e+00 +2.0000000073018356e+00 +1.9249590140262406e-03 +9.9977734106963201e-01 +9.9999999530738604e-01 +1.1094260484897377e-04 +1.1172101652569036e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999144201490e+00 +1.9481590114444889e-03 +9.9971807611169772e-01 +9.9999999131818695e-01 +1.4048637993158329e-04 +1.4144619145512466e-04
  4.50000000 +2.0000000000000000e+00 +1.9999998443425469e+00 +1.9723733870806986e-03 +9.9965608092381997e-01 +9.9999998514363431e-01 +1.7210734853581776e-04 +1.7182658365614097e-04
  5.00000000 +2.0000000000000000e+00 +2.0000000860809468e+00 +1.9981467856166916e-03 +9.9958998757329520e-01 +9.9999997657867934e-01 +2.0553064086984536e-04 +2.0450520712340990e-04
  5.50000000 +2.0000000000000000e+00 +1.9999997602068602e+00 +2.0221932889989387e-03 +9.9952806830653296e-01 +9.9999996674754221e-01 +2.3661327657674780e-04 +2.3535166768238016e-04
  6.00000000 +2.0000000000000000e+00 +1.9999999824107277e+00 +2.0463803198346249e-03 +9.9946562362043334e-01 +9.9999995289593258e-01 +2.6753371494900747e-04 +2.6688976744398702e-04
  6.50000000 +2.0000000000000000e+00 +1.9999997954414699e+00 +2.0687796045569247e-03 +9.9940746171735628e-01 +9.9999993279459731e-01 +2.9629140153447685e-04 +2.9631408605858902e-04
  7.00000000 +2.0000000000000000e+00 +1.9999998600055018e+00 +2.0919234369620476e-03 +9.9934730409734440e-01 +9.9999991443389846e-01 +3.2665254728228685e-04 +3.2612892192118156e-04
  7.50000000 +2.0000000000000000e+00 +2.0000000668505917e+00 +2.1113162323258875e-03 +9.9929643111813593e-01 +9.9999989506222198e-01 +3.5220421496880058e-04 +3.5146960422702760e-04
  8.00000000 +2.0000000000000000e+00 +1.9999995879385146e+00 +2.1230735042027556e-03 +9.9926457837905380e-01 +9.9999986582769329e-01 +3.6833119076182426e-04 +3.6722460376548052e-04
  8.50000000 +2.0000000000000000e+00 +1.9999996719301634e+00 +2.1360321574827781e-03 +9.9922965349301640e-01 +9.9999983371430090e-01 +3.8402907327657673e-04 +3.8648371940549673e-04
  9.00000000 +2.0000000000000000e+00 +1.9999996881318585e+00 +2.1451700195659522e-03 +9.9920434650166901e-01 +9.9999980065614691e-01 +4.0044797934524700e-04 +3.9540486287050451e-04
  9.50000000 +2.0000000000000000e+00 +1.9999994921156912e+00 +2.1552240239901765e-03 +9.9917669119336250e-01 +9.9999975958011478e-01 +4.1211271930666134e-04 +4.1143650724427495e-04
 10.00000000 +2.0000000000000000e+00 +1.9999986769391782e+00 +2.1505542235974950e-03 +9.9918611114244582e-01 +9.9999971979516467e-01 +4.0852488081739044e-04 +4.0564418041589959e-04
 10.50000000 +2.0000000000000000e+00 +1.9999987099083818e+00 +2.1483379802428875e-03 +9.9918943478134081e-01 +9.9999968518852733e-01 +4.0908925769086074e-04 +4.0179077246515295e-04
 11.00000000 +2.0000000000000000e+00 +1.9999989077325868e+00 +2.1451266036773488e-03 +9.9919545761970663e-01 +9.9999964204001579e-01 +4.0971637264066270e-04 +3.9518396799055502e-04
 11.50000000 +2.0000000000000000e+00 +1.9999982816391138e+00 +2.1327870116843672e-03 +9.9922472316037692e-01 +9.9999958566032932e-01 +3.8768137635771400e-04 +3.8800980450721869e-04
 12.00000000 +2.0000000000000000e+00 +1.9999983395291761e+00 +2.1194600177176890e-03 +9.9925684404673321e-01 +9.9999952769326439e-01 +3.7048674975706297e-04 +3.7314150874946330e-04
 12.50000000 +2.0000000000000000e+00 +1.9999987058061948e+00 +2.1044658414271240e-03 +9.9929339104170600e-01 +9.9999949108490016e-01 +3.5146816223486900e-04 +3.5564971271618445e-04
 13.00000000 +2.0000000000000000e+00 +1.9999987573799789e+00 +2.0894603691169549e-03 +9.9933029588571132e-01 +9.9999943269130598e-01 +3.3252435169139227e-04 +3.3774707140953806e-04
 13.50000000 +2.0000000000000000e+00 +1.9999976037078051e+00 +2.0666052163494089e-03 +9.9938735852067484e-01 +9.9999940201819093e-01 +3.1108326308747550e-04 +3.0215619804991424e-04
 14.00000000 +2.0000000000000000e+00 +1.9999974522759418e+00 +2.0475436118616340e-03 +9.9943536331682326e-01 +9.9999935072785917e-01 +2.7625400091207193e-04 +2.8903195319529844e-04
 14.50000000 +2.0000000000000000e+00 +1.9999973372157815e+00 +2.0228094467191491e-03 +9.9949812039216479e-01 +9.9999932573651296e-01 +2.4446277594853717e-04 +2.5809109536283764e-04
 15.00000000 +2.0000000000000000e+00 +1.9999970438036849e+00 +2.0038316834045064e-03 +9.9954700832921439e-01 +9.9999930908475920e-01 +2.2453444655718446e-04 +2.2914813982660367e-04
 15.50000000 +2.0000000000000000e+00 +1.9999972762350313e+00 +1.9796663308746698e-03 +9.9960906524181048e-01 +9.9999925726493488e-01 +1.9520541603657747e-04 +1.9647207566794053e-04
 16.00000000 +2.0000000000000000e+00 +1.9999989911796117e+00 +1.9676619559596217e-03 +9.9964169647253542e-01 +9.9999927782246689e-01 +1.7754560329914492e-04 +1.8148010130756325e-04
 16.50000000 +2.0000000000000000e+00 +1.9999982343152594e+00 +1.9307231416472094e-03 +9.9973711294432099e-01 +9.9999910893486288e-01 +1.3623586775591615e-04 +1.2754225308078191e-04
 17.00000000 +2.0000000000000000e+00 +1.9999985051335509e+00 +1.9146171158367249e-03 +9.9978028356352688e-01 +9.9999916744260964e-01 +1.1908779378682801e-04 +1.0146120158049909e-04
 17.50000000 +2.0000000000000000e+00 +1.9999970150788107e+00 +1.9141669154042647e-03 +9.9978468469014936e-01 +9.9999913615266689e-01 +1.0373002928680564e-04 +1.1244912676164196e-04
 18.00000000 +2.0000000000000000e+00 +1.9999973750214253e+00 +1.8938596363604035e-03 +9.9983851945181534e-01 +9.9999903175359062e-01 +8.2607485382853570e-05 +7.9841307722994977e-05
 18.50000000 +2.0000000000000000e+00 +1.9999969504943007e+00 +1.8880516652773458e-03 +9.9985779467104785e-01 +9.9999907100044805e-01 +6.9016849311795972e-05 +7.4117480305902739e-05
 19.00000000 +2.0000000000000000e+00 +1.9999996905437647e+00 +1.8811316816894743e-03 +9.9987841499620767e-01 +9.9999903120045552e-01 +5.9610362356822736e-05 +6.2943439509936309e-05
 19.50000000 +2.0000000000000000e+00 +1.9999967106637047e+00 +1.8906395266967751e-03 +9.9985726182011270e-01 +9.9999907631232643e-01 +7.6968754012036997e-05 +6.6693113667295730e-05
 20.00000000 +2.0000000000000000e+00 +1.9999993792891706e+00 +1.8806273532209316e-03 +9.9988679206882358e-01 +9.9999905709910886e-01 +5.5165675764087820e-05 +5.8985157310467141e-05
 20.50000000 +2.0000000000000000e+00 +1.9999984017446104e+00 +1.8811482375100815e-03 +9.9988952775224760e-01 +9.9999918187567793e-01 +5.5585511749076787e-05 +5.5704858953863956e-05
 21.00000000 +2.0000000000000000e+00 +1.9999985553175417e+00 +1.8921447695520012e-03 +9.9986445976468552e-01 +9.9999905563587588e-01 +8.1358228751472506e-05 +5.5126370781986982e-05
 21.50000000 +2.0000000000000000e+00 +1.9999978434491650e+00 +1.8982929169254930e-03 +9.9985213444681165e-01 +9.9999911827930399e-01 +8.0229149891323915e-05 +6.8518124014964243e-05
 22.00000000 +2.0000000000000000e+00 +2.0000013720965746e+00 +1.8952173506344961e-03 +9.9986442277619525e-01 +9.9999905666414457e-01 +5.5296741983694152e-05 +8.1223818163883829e-05
 22.50000000 +2.0000000000000000e+00 +1.9999980341390335e+00 +1.9298764953502672e-03 +9.9977642506098119e-01 +9.9999909847438739e-01 +1.2806748639860324e-04 +9.6408977759213888e-05
