#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.8729833462074169e-03 -1.6739316251010847e-01
#     2 3.8729833462074169e-03 -1.6537531855629614e-01
#     3 3.8729833462074169e-03 -1.6335073707078643e-01
#adaptive measurement: gap=2.0178439538123261e-03 period_steps=6228 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999740188e+00 +1.8405452726256656e-03 +9.9999218295034431e-01 +1.0000000000002067e+00 +3.8216688206956666e-06 +3.9953810398182002e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999998919582e+00 +1.8494524528359546e-03 +9.9996956522448976e-01 +9.9999999996559741e-01 +1.5307155400868224e-05 +1.5127654534651443e-05
  1.50000000 +2.0000000000000000e+00 +2.0000000006226575e+00 +1.8640628378206714e-03 +9.9993245088536453e-01 +9.9999999971340925e-01 +3.3898223935182151e-05 +3.3651177202974361e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000012505339e+00 +1.8838331816326908e-03 +9.9988219777090204e-01 +9.9999999881003698e-01 +5.9207082671544256e-05 +5.8596337988455487e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000195239300e+00 +1.9085067539333126e-03 +9.9981942378933908e-01 +9.9999999699975561e-01 +9.0221511963859289e-05 +9.0357698848086160e-05
  3.00000000 +2.0000000000000000e+00 +2.0000000535985420e+00 +1.9371049804067933e-03 +9.9974659983656711e-01 +9.9999999312701982e-01 +1.2692579405664808e-04 +1.2648124193320457e-04
  3.50000000 +2.0000000000000000e+00 +2.0000000395616628e+00 +1.9697299542216691e-03 +9.9966338650324893e-01 +9.9999998776324650e-01 +1.6788453106554045e-04 +1.6874120285661665e-04
  4.00000000 +2.0000000000000000e+00 +2.0000000969678617e+00 +2.0047947850895431e-03 +9.9957383276951983e-01 +9.9999997616848246e-01 +2.1295464342734177e-04 +2.1323641891382014e-04
  4.50000000 +2.0000000000000000e+00 +1.9999998647159427e+00 +2.0415402500548359e-03 +9.9947978917433200e-01 +9.9999996173489769e-01 +2.6011866969262047e-04 +2.6013041943062371e-04
  5.00000000 +2.0000000000000000e+00 +2.0000000769498683e+00 +2.0785609459383876e-03 +9.9938476360422879e-01 +9.9999994307559170e-01 +3.0860296753997002e-04 +3.0669035297810614e-04
  5.50000000 +2.0000000000000000e+00 +2.0000000625157939e+00 +2.1168903598020586e-03 +9.9928617721625812e-01 +9.9999991802800703e-01 +3.5683146149129022e-04 +3.5707329260784639e-04
  6.00000000 +2.0000000000000000e+00 +1.9999997760477255e+00 +2.1517430498527975e-03 +9.9919608432919427e-01 +9.9999988830053554e-01 +4.0323283252901204e-04 +4.0079453894168717e-04
  6.50000000 +2.0000000000000000e+00 +2.0000002542483513e+00 +2.1864291138970777e-03 +9.9910619566216352e-01 +9.9999984902029093e-01 +4.4921854033802452e-04 +4.4473677593056746e-04
  7.00000000 +2.0000000000000000e+00 +1.9999998992284365e+00 +2.2163350393627724e-03 +9.9902799872139703e-01 +9.9999980298632507e-01 +4.8842045347853710e-04 +4.8377783882319083e-04
  7.50000000 +2.0000000000000000e+00 +2.0000000217053784e+00 +2.2445623135707504e-03 +9.9895384984940416e-01 +9.9999975388404794e-01 +5.2594314931825976e-04 +5.2045311562207847e-04
  8.00000000 +2.0000000000000000e+00 +2.0000003840566909e+00 +2.2679302417771899e-03 +9.9889172267209636e-01 +9.9999969543586253e-01 +5.5419044941902335e-04 +5.5439144306072006e-04
  8.50000000 +2.0000000000000000e+00 +2.0000007353751843e+00 +2.2848913737554396e-03 +9.9884559745493695e-01 +9.9999962705073542e-01 +5.7966488236941042e-04 +5.7511061196872080e-04
  9.00000000 +2.0000000000000000e+00 +1.9999998787093489e+00 +2.2977387403405637e-03 +9.9880977887233346e-01 +9.9999954193125729e-01 +5.9805979249577697e-04 +5.9261940379665406e-04
  9.50000000 +2.0000000000000000e+00 +2.0000001300193229e+00 +2.3062186334908423e-03 +9.9878485744076317e-01 +9.9999944389328976e-01 +6.1374779963204427e-04 +6.0195086482946680e-04
 10.00000000 +2.0000000000000000e+00 +2.0000002212022978e+00 +2.3067454205060881e-03 +9.9878017238098404e-01 +9.9999936427287195e-01 +6.1386114938160555e-04 +6.0660219675436392e-04
 10.50000000 +2.0000000000000000e+00 +1.9999995221117794e+00 +2.3023412105679713e-03 +9.9878793024523871e-01 +9.9999929567742585e-01 +6.1018976238014591e-04 +6.0258431381133898e-04
 11.00000000 +2.0000000000000000e+00 +1.9999992706087495e+00 +2.2925757897070422e-03 +9.9880957123096992e-01 +9.9999918371959229e-01 +5.9736110520101817e-04 +5.9388394266063588e-04
 11.50000000 +2.0000000000000000e+00 +1.9999983835069770e+00 +2.2743302791301289e-03 +9.9885272643217626e-01 +9.9999907561388035e-01 +5.7573089544091791e-04 +5.7246705858780909e-04
 12.00000000 +2.0000000000000000e+00 +1.9999984136401863e+00 +2.2613766974583544e-03 +9.9888285807375443e-01 +9.9999892931428425e-01 +5.6540247007591093e-04 +5.5281014199152448e-04
 12.50000000 +2.0000000000000000e+00 +1.9999979504289769e+00 +2.2266064030280349e-03 +9.9896877639393933e-01 +9.9999878380046092e-01 +5.2450037049457687e-04 +5.0793943620751835e-04
 13.00000000 +2.0000000000000000e+00 +1.9999976451773183e+00 +2.2093186713406598e-03 +9.9901114659381407e-01 +9.9999871676096574e-01 +4.9844320394384337e-04 +4.9169344281099737e-04
 13.50000000 +2.0000000000000000e+00 +1.9999983619115989e+00 +2.1700346091583895e-03 +9.9910967464278244e-01 +9.9999871855123179e-01 +4.6633149013854011e-04 +4.2527531726672718e-04
