#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.1622776601683794e-03 -1.6812814895362158e-01
#     2 3.1622776601683794e-03 -1.6537821414911041e-01
#     3 3.1622776601683794e-03 -1.6261575062727332e-01
#adaptive measurement: gap=2.7499348045111616e-03 period_steps=4570 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999829268e+00 +1.8394580459346927e-03 +9.9999494315522719e-01 +9.9999999999999845e-01 +2.5522904388062542e-06 +2.5045543333422974e-06
  1.00000000 +2.0000000000000000e+00 +2.0000000012255406e+00 +1.8453728633492257e-03 +9.9997992386991885e-01 +9.9999999998799727e-01 +1.0054268541608950e-05 +1.0021874936200455e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999944772622e+00 +1.8550683642959780e-03 +9.9995529450197418e-01 +9.9999999989380550e-01 +2.2328683526474601e-05 +2.2376921044365939e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999975206519e+00 +1.8684281181733423e-03 +9.9992133581376463e-01 +9.9999999966640707e-01 +3.9150774970135749e-05 +3.9513744870971394e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999934076005e+00 +1.8850656904266755e-03 +9.9987901427317272e-01 +9.9999999908236248e-01 +6.0128752931958688e-05 +6.0857890243948136e-05
  3.00000000 +2.0000000000000000e+00 +2.0000000120825003e+00 +1.9043920001004071e-03 +9.9982979204530897e-01 +9.9999999769490489e-01 +8.5069107135411946e-05 +8.5141153000908591e-05
  3.50000000 +2.0000000000000000e+00 +2.0000000238951881e+00 +1.9257723872188293e-03 +9.9977526741886058e-01 +9.9999999544238194e-01 +1.1164531279882981e-04 +1.1309182435331915e-04
  4.00000000 +2.0000000000000000e+00 +2.0000000372639106e+00 +1.9489753776546631e-03 +9.9971599925598920e-01 +9.9999999206447421e-01 +1.4141394132632332e-04 +1.4259473947937800e-04
  4.50000000 +2.0000000000000000e+00 +2.0000001993204934e+00 +1.9738059766155414e-03 +9.9965246055299373e-01 +9.9999998642071297e-01 +1.7315943067288252e-04 +1.7439359526542377e-04
  5.00000000 +2.0000000000000000e+00 +2.0000002137221231e+00 +1.9983991853363059e-03 +9.9958933645776193e-01 +9.9999997874747293e-01 +2.0498166555966247e-04 +2.0570312917840593e-04
  5.50000000 +2.0000000000000000e+00 +2.0000001809723740e+00 +2.0236890584959758e-03 +9.9952427644928743e-01 +9.9999996744427622e-01 +2.3685296903413360e-04 +2.3890313573489132e-04
  6.00000000 +2.0000000000000000e+00 +2.0000002474660654e+00 +2.0481241410393049e-03 +9.9946121554149336e-01 +9.9999995203982106e-01 +2.6870786157560950e-04 +2.7012455586518678e-04
  6.50000000 +2.0000000000000000e+00 +2.0000001627314559e+00 +2.0702103624911043e-03 +9.9940385377098551e-01 +9.9999993600231030e-01 +2.9773113326130648e-04 +2.9847909299142564e-04
  7.00000000 +2.0000000000000000e+00 +2.0000000670006632e+00 +2.0905569050709010e-03 +9.9935067392365506e-01 +9.9999991686654377e-01 +3.2590704355812099e-04 +3.2350216668460409e-04
  7.50000000 +2.0000000000000000e+00 +2.0000005176588820e+00 +2.1098362397976834e-03 +9.9930007577125346e-01 +9.9999989625908448e-01 +3.5071670725876289e-04 +3.4931126195484404e-04
  8.00000000 +2.0000000000000000e+00 +1.9999998232164056e+00 +2.1235969144038002e-03 +9.9926321290115960e-01 +9.9999986804604546e-01 +3.6775076897328595e-04 +3.6916828510426302e-04
  8.50000000 +2.0000000000000000e+00 +2.0000002401197339e+00 +2.1397743705150554e-03 +9.9922030227375291e-01 +9.9999983708853002e-01 +3.9070842710309456e-04 +3.8915221061276191e-04
  9.00000000 +2.0000000000000000e+00 +1.9999993542060905e+00 +2.1425496116435155e-03 +9.9921083948670220e-01 +9.9999981468650212e-01 +3.9874528986507974e-04 +3.9060053696116510e-04
  9.50000000 +2.0000000000000000e+00 +1.9999996991918265e+00 +2.1483740851842349e-03 +9.9919386236677088e-01 +9.9999977087392722e-01 +4.0619742176739826e-04 +4.0016933756138544e-04
 10.00000000 +2.0000000000000000e+00 +2.0000001390593147e+00 +2.1494502638319578e-03 +9.9918886064265289e-01 +9.9999973552534460e-01 +4.0866457959851191e-04 +4.0273925124709306e-04
 10.50000000 +2.0000000000000000e+00 +1.9999993911298906e+00 +2.1523572255949916e-03 +9.9917946105832167e-01 +9.9999969274110023e-01 +4.0881929501341055e-04 +4.1202690558785418e-04
 11.00000000 +2.0000000000000000e+00 +1.9999996517834036e+00 +2.1392653498245383e-03 +9.9921033817110849e-01 +9.9999965622682552e-01 +3.9817159317494222e-04 +3.9183400924415560e-04
 11.50000000 +2.0000000000000000e+00 +2.0000001860695131e+00 +2.1302906192817309e-03 +9.9923104754576508e-01 +9.9999960431152290e-01 +3.9201169881430449e-04 +3.7733644546237324e-04
 12.00000000 +2.0000000000000000e+00 +1.9999992628560845e+00 +2.1144394722160875e-03 +9.9926950848469276e-01 +9.9999956209236862e-01 +3.6977945012788439e-04 +3.6114997131388686e-04
 12.50000000 +2.0000000000000000e+00 +1.9999985780089380e+00 +2.0999392728825016e-03 +9.9930497398314699e-01 +9.9999952597696262e-01 +3.5268057926544889e-04 +3.4281946217571579e-04
 13.00000000 +2.0000000000000000e+00 +1.9999989964777216e+00 +2.0831572001327589e-03 +9.9934620624736692e-01 +9.9999950522097547e-01 +3.3306139679379455e-04 +3.2122713498486757e-04
 13.50000000 +2.0000000000000000e+00 +1.9999980876387573e+00 +2.0658394433525950e-03 +9.9938965630403043e-01 +9.9999940556827605e-01 +3.1720945767790311e-04 +2.9372867001263976e-04
