#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.8729833462074169e-03 -1.6702566928835194e-01
#     2 3.8729833462074169e-03 -1.6537420489743543e-01
#     3 3.8729833462074169e-03 -1.6371823029254298e-01
#adaptive measurement: gap=1.6514643909165128e-03 period_steps=7610 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999755005e+00 +1.8403724068144821e-03 +9.9999262181474680e-01 +1.0000000000002067e+00 +3.6334782658353852e-06 +3.7447071923405510e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999999038927e+00 +1.8491809571371347e-03 +9.9997025464309341e-01 +9.9999999996942812e-01 +1.4817159244933325e-05 +1.4928228258999135e-05
  1.50000000 +2.0000000000000000e+00 +1.9999999995764419e+00 +1.8636568964991427e-03 +9.9993348165430718e-01 +9.9999999973677334e-01 +3.3610226878668594e-05 +3.2908381953224891e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999965990638e+00 +1.8835976772252636e-03 +9.9988279547943182e-01 +9.9999999904203141e-01 +5.8944327456106403e-05 +5.8261152677184789e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999990622173e+00 +1.9085194104342942e-03 +9.9981939784790086e-01 +9.9999999755536684e-01 +9.1088178959246272e-05 +8.9516417684650160e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999923712777e+00 +1.9375395072336219e-03 +9.9974549353951736e-01 +9.9999999478151713e-01 +1.2889611220252885e-04 +1.2561556633796319e-04
  3.50000000 +2.0000000000000000e+00 +1.9999999137051652e+00 +1.9697572448734257e-03 +9.9966332326153129e-01 +9.9999999038315190e-01 +1.6988477426869996e-04 +1.6680158146630924e-04
  4.00000000 +2.0000000000000000e+00 +1.9999997757606325e+00 +2.0062607093464303e-03 +9.9957011493962655e-01 +9.9999998303358195e-01 +2.1742270095561941e-04 +2.1247932617786912e-04
  4.50000000 +2.0000000000000000e+00 +1.9999996589504314e+00 +2.0425763723131781e-03 +9.9947712929171795e-01 +9.9999997052303924e-01 +2.6467575799353076e-04 +2.5822442560171152e-04
  5.00000000 +2.0000000000000000e+00 +1.9999997173040205e+00 +2.0806819346564859e-03 +9.9937937465927196e-01 +9.9999995188976532e-01 +3.1453136514689108e-04 +3.0614208615284595e-04
  5.50000000 +2.0000000000000000e+00 +1.9999996581336181e+00 +2.1176586433556514e-03 +9.9928419821489312e-01 +9.9999992915765223e-01 +3.6161732384608092e-04 +3.5425530197068559e-04
  6.00000000 +2.0000000000000000e+00 +1.9999995964282655e+00 +2.1547467174918094e-03 +9.9918844088866043e-01 +9.9999989564872094e-01 +4.0881979588626286e-04 +4.0284366792805656e-04
