window_start,window_stop,n_points,Q_active,min_active_orbital_Q,signal_rms_active,error_rms_active,amplitude_ratio_active,cosine_active,max_particle_error,target_Q,trajectory_multiplier_for_target,projected_ntraj_for_target
0.0,25.0,51,7.50558397607802,4.175204105793349,2.2774375814264855e-07,3.03432429599774e-08,0.9539012706178625,0.9918092979010258,2.5561774918969604e-10,10.0,1.7751335129575483,1775133.5129575483
25.0,50.0,51,4.627930631953417,1.8524117334797037,2.0257207067008891e-07,4.3771630730900704e-08,0.9936961548467231,0.9765267661887385,3.488169753040893e-10,10.0,4.669026282385377,4669026.282385377
50.0,75.0,51,3.490550880387034,1.5436343235413275,1.950002161927345e-07,5.5865169388710575e-08,1.0271439582844037,0.9604055377956954,5.074651809877651e-10,10.0,8.207521974068836,8207521.974068836
75.0,100.0,51,3.0758889241805965,1.4888663350977605,1.952984179031552e-07,6.349332590258663e-08,1.0152694532778348,0.9480616301827463,5.944951197989212e-10,10.0,10.569603686041443,10569603.686041443
