#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 2.5819888974716113e-03 -1.6720941589923019e-01
#     2 2.5819888974716113e-03 -1.6537473388326893e-01
#     3 2.5819888974716113e-03 -1.6353448368166471e-01
#adaptive measurement: gap=1.8346820159612642e-03 period_steps=6850 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999903859e+00 +1.8387772620418730e-03 +9.9999667150136795e-01 +1.0000000000008131e+00 +1.6623032314514293e-06 +1.6661962132581070e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999995517916e+00 +1.8427695717719362e-03 +9.9998653399367143e-01 +9.9999999999073619e-01 +6.6742408697413676e-06 +6.7917730783948697e-06
  1.50000000 +2.0000000000000000e+00 +2.0000000030112703e+00 +1.8492362065025826e-03 +9.9997010699442723e-01 +9.9999999994406685e-01 +1.4850907641734554e-05 +1.5042153537761949e-05
  2.00000000 +2.0000000000000000e+00 +1.9999999893640727e+00 +1.8581311777586332e-03 +9.9994749754975620e-01 +9.9999999982896792e-01 +2.6034758338923197e-05 +2.6467862848315610e-05
  2.50000000 +2.0000000000000000e+00 +1.9999999703312124e+00 +1.8690791596925897e-03 +9.9991964608477468e-01 +9.9999999950088847e-01 +3.9621549668545779e-05 +4.0732865109734272e-05
  3.00000000 +2.0000000000000000e+00 +2.0000000014062160e+00 +1.8820889815713204e-03 +9.9988651600875045e-01 +9.9999999878041146e-01 +5.6235566249387500e-05 +5.7249645879413734e-05
  3.50000000 +2.0000000000000000e+00 +1.9999999525188077e+00 +1.8964206890008837e-03 +9.9984997253979613e-01 +9.9999999770796633e-01 +7.4478052920540468e-05 +7.5551697638450883e-05
  4.00000000 +2.0000000000000000e+00 +1.9999999088353377e+00 +1.9120147979168165e-03 +9.9981012993197760e-01 +9.9999999596340494e-01 +9.4678389393512067e-05 +9.5195716583712086e-05
  4.50000000 +2.0000000000000000e+00 +1.9999998641125529e+00 +1.9281898250877367e-03 +9.9976872259446825e-01 +9.9999999360293479e-01 +1.1596838397884045e-04 +1.1531541861893341e-04
  5.00000000 +2.0000000000000000e+00 +1.9999998490950202e+00 +1.9452250528921764e-03 +9.9972503575642402e-01 +9.9999999007415674e-01 +1.3815138450154788e-04 +1.3682278447777648e-04
  5.50000000 +2.0000000000000000e+00 +1.9999998122219589e+00 +1.9620177280618573e-03 +9.9968181869469863e-01 +9.9999998613905305e-01 +1.5973013067132103e-04 +1.5846503523438751e-04
  6.00000000 +2.0000000000000000e+00 +1.9999997228639281e+00 +1.9777368593444987e-03 +9.9964119378042748e-01 +9.9999998019795988e-01 +1.8102892011107648e-04 +1.7779710284194231e-04
  6.50000000 +2.0000000000000000e+00 +1.9999996326643499e+00 +1.9937501745569417e-03 +9.9959969884777078e-01 +9.9999997331952872e-01 +2.0234081107598065e-04 +1.9798702321391449e-04
  7.00000000 +2.0000000000000000e+00 +1.9999995676767510e+00 +2.0078837048156041e-03 +9.9956284211868485e-01 +9.9999996436972138e-01 +2.2040535379531871e-04 +2.1678815782527340e-04
  7.50000000 +2.0000000000000000e+00 +1.9999994757290518e+00 +2.0182623270665568e-03 +9.9953530269008872e-01 +9.9999995494329030e-01 +2.3380609570013052e-04 +2.3093627136164987e-04
  8.00000000 +2.0000000000000000e+00 +2.0000001476765443e+00 +2.0289822207028327e-03 +9.9950689000442638e-01 +9.9999994269710335e-01 +2.4929430639638456e-04 +2.4387299172892911e-04
  8.50000000 +2.0000000000000000e+00 +1.9999996283265702e+00 +2.0380432163989229e-03 +9.9948257378132499e-01 +9.9999992838881191e-01 +2.6119686447323160e-04 +2.5630096502601184e-04
  9.00000000 +2.0000000000000000e+00 +1.9999995301767040e+00 +2.0427794448078761e-03 +9.9946907069811197e-01 +9.9999991350610140e-01 +2.6728114380738995e-04 +2.6373465195757501e-04
  9.50000000 +2.0000000000000000e+00 +1.9999995826679842e+00 +2.0446824266187763e-03 +9.9946273390409823e-01 +9.9999990099463254e-01 +2.7158793250762309e-04 +2.6577716877126891e-04
 10.00000000 +2.0000000000000000e+00 +1.9999994887409631e+00 +2.0477687924559938e-03 +9.9945350569916824e-01 +9.9999987864510720e-01 +2.7478556862556915e-04 +2.7183008590982139e-04
 10.50000000 +2.0000000000000000e+00 +1.9999991405123494e+00 +2.0455499376655804e-03 +9.9945772837016289e-01 +9.9999986904939786e-01 +2.7188558485173191e-04 +2.7051699440812187e-04
 11.00000000 +2.0000000000000000e+00 +1.9999990325274160e+00 +2.0428435081333092e-03 +9.9946318550118229e-01 +9.9999983510700019e-01 +2.6641135123732312e-04 +2.7056803938055042e-04
 11.50000000 +2.0000000000000000e+00 +1.9999994126589309e+00 +2.0350413890811614e-03 +9.9948161846055505e-01 +9.9999981798110282e-01 +2.6036320431334906e-04 +2.5820035439720558e-04
 12.00000000 +2.0000000000000000e+00 +1.9999990600523103e+00 +2.0215436424712513e-03 +9.9951461765964089e-01 +9.9999979027228236e-01 +2.4377174368641727e-04 +2.4182032314169969e-04
 12.50000000 +2.0000000000000000e+00 +1.9999985738411319e+00 +2.0132968385285807e-03 +9.9953473051848130e-01 +9.9999978031783709e-01 +2.3923502252690232e-04 +2.2625413998195556e-04
 13.00000000 +2.0000000000000000e+00 +1.9999993295525509e+00 +2.0024208343987068e-03 +9.9956133720442719e-01 +9.9999976146093472e-01 +2.2238173346945581e-04 +2.1651960002045471e-04
 13.50000000 +2.0000000000000000e+00 +1.9999986004869845e+00 +1.9868307426780039e-03 +9.9960049468924295e-01 +9.9999971864306847e-01 +2.0057320674889156e-04 +1.9921346131397219e-04
 14.00000000 +2.0000000000000000e+00 +1.9999993850725759e+00 +1.9744960532534100e-03 +9.9963156080787652e-01 +9.9999970317449505e-01 +1.8460193272446516e-04 +1.8413408615007643e-04
 14.50000000 +2.0000000000000000e+00 +1.9999986042534155e+00 +1.9620960809357711e-03 +9.9966280595533596e-01 +9.9999967576135906e-01 +1.7563259204222615e-04 +1.6188569001892070e-04
 15.00000000 +2.0000000000000000e+00 +1.9999972928722416e+00 +1.9432324507101134e-03 +9.9971122751852881e-01 +9.9999968572695008e-01 +1.4487391953541491e-04 +1.4421283619482259e-04
