#PATCH_CHECK: SepMBpoisson v0.60 fullmb-kondo adaptive-t500 active
#discretizing the bath:
#     0 0.0000000000000000e+00 -9.1873305439137479e-02
#     1 3.1622776601683794e-03 -1.6647442945571711e-01
#     2 3.1622776601683794e-03 -1.6537295205159125e-01
#     3 3.1622776601683794e-03 -1.6426947012517779e-01
#adaptive measurement: gap=1.1014774041258613e-03 period_steps=11409 nmeas=200 nwf=200 tmax=1.0000000000000000e+02 forced_stride=1
  0.00000000 +2.0000000000000000e+00 +1.9999999999999998e+00 +1.8374661879283106e-03 +1.0000000000000000e+00 +1.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00
  0.50000000 +2.0000000000000000e+00 +1.9999999999828459e+00 +1.8394674774713307e-03 +9.9999491921084149e-01 +9.9999999999999867e-01 +2.5205042362446692e-06 +2.5602849217914588e-06
  1.00000000 +2.0000000000000000e+00 +1.9999999979177481e+00 +1.8452978891147442e-03 +9.9998011422567379e-01 +9.9999999999307665e-01 +9.9329218756228048e-06 +9.9528607648637343e-06
  1.50000000 +2.0000000000000000e+00 +1.9999999949283800e+00 +1.8552160190384943e-03 +9.9995491942821491e-01 +9.9999999990122201e-01 +2.2478015993862915e-05 +2.2602654914348194e-05
  2.00000000 +2.0000000000000000e+00 +2.0000000008584085e+00 +1.8684438255922046e-03 +9.9992129668482210e-01 +9.9999999955933649e-01 +3.9242848071849313e-05 +3.9460907776981540e-05
  2.50000000 +2.0000000000000000e+00 +2.0000000069114656e+00 +1.8848835533922675e-03 +9.9987947629812490e-01 +9.9999999884599189e-01 +5.9955573165823435e-05 +6.0569281424335701e-05
  3.00000000 +2.0000000000000000e+00 +1.9999999920472762e+00 +1.9042297004790156e-03 +9.9983020704185122e-01 +9.9999999750164148e-01 +8.4627633532262202e-05 +8.5167823329372418e-05
  3.50000000 +2.0000000000000000e+00 +2.0000000777772589e+00 +1.9257453969063908e-03 +9.9977533479114533e-01 +9.9999999533389650e-01 +1.1160667734407987e-04 +1.1306319600809559e-04
  4.00000000 +2.0000000000000000e+00 +1.9999999224468663e+00 +1.9490261335647437e-03 +9.9971587819994046e-01 +9.9999999163063114e-01 +1.4145092031405039e-04 +1.4267925038166936e-04
  4.50000000 +2.0000000000000000e+00 +1.9999999480087900e+00 +1.9738715113530219e-03 +9.9965231549572175e-01 +9.9999998587312355e-01 +1.7298041616868693e-04 +1.7471821463300422e-04
  5.00000000 +2.0000000000000000e+00 +1.9999999354569347e+00 +1.9984879237207685e-03 +9.9958910640765219e-01 +9.9999997675637198e-01 +2.0428233002177921e-04 +2.0663450593073928e-04
  5.50000000 +2.0000000000000000e+00 +2.0000001855735974e+00 +2.0243053118456696e-03 +9.9952273198498731e-01 +9.9999996706452221e-01 +2.3836298144467289e-04 +2.3893796737716456e-04
  6.00000000 +2.0000000000000000e+00 +1.9999999555914583e+00 +2.0481192493770604e-03 +9.9946120498983448e-01 +9.9999995286743004e-01 +2.6908968000390559e-04 +2.6975246148898456e-04
  6.50000000 +2.0000000000000000e+00 +1.9999999839246396e+00 +2.0707040950070006e-03 +9.9940260964030214e-01 +9.9999993926238451e-01 +2.9794804220663204e-04 +2.9950305465594731e-04
  7.00000000 +2.0000000000000000e+00 +2.0000000860323404e+00 +2.0917468193654286e-03 +9.9934766349468562e-01 +9.9999992024314965e-01 +3.2540242557527047e-04 +3.2701383703814905e-04
  7.50000000 +2.0000000000000000e+00 +2.0000000915878964e+00 +2.1119532538247648e-03 +9.9929476720694077e-01 +9.9999989897652297e-01 +3.5018042900233925e-04 +3.5515338708443322e-04
  8.00000000 +2.0000000000000000e+00 +1.9999999177366838e+00 +2.1239695906710666e-03 +9.9926224158685983e-01 +9.9999986485888759e-01 +3.6846385595240973e-04 +3.6942969957572586e-04
  8.50000000 +2.0000000000000000e+00 +1.9999999332116194e+00 +2.1400100144456833e-03 +9.9921963341768816e-01 +9.9999984198387237e-01 +3.8770354373542472e-04 +3.9282105470221667e-04
  9.00000000 +2.0000000000000000e+00 +1.9999998635297100e+00 +2.1470992268162858e-03 +9.9919946658217229e-01 +9.9999980712606895e-01 +3.9882048733590804e-04 +4.0190580445099002e-04
  9.50000000 +2.0000000000000000e+00 +1.9999999824275561e+00 +2.1494596733031023e-03 +9.9919124224632605e-01 +9.9999976770441457e-01 +4.0024887375952553e-04 +4.0874117552537598e-04
 10.00000000 +2.0000000000000000e+00 +1.9999995241628963e+00 +2.1511135539303535e-03 +9.9918476330948403e-01 +9.9999973773499762e-01 +4.1023819075239397e-04 +4.0526076361175174e-04
 10.50000000 +2.0000000000000000e+00 +1.9999993533534757e+00 +2.1473440178196154e-03 +9.9919213565000364e-01 +9.9999969011489664e-01 +4.0198618291976122e-04 +4.0618805220049938e-04
 11.00000000 +2.0000000000000000e+00 +1.9999996757553897e+00 +2.1441228884162807e-03 +9.9919822621313081e-01 +9.9999964411573516e-01 +4.0453291790481014e-04 +3.9759675357702436e-04
 11.50000000 +2.0000000000000000e+00 +1.9999991093452487e+00 +2.1309999711486239e-03 +9.9922945954636766e-01 +9.9999960634790996e-01 +3.9187668137346176e-04 +3.7905742592189934e-04
 12.00000000 +2.0000000000000000e+00 +1.9999985411313104e+00 +2.1221063570451451e-03 +9.9925021778166145e-01 +9.9999953387518570e-01 +3.7670166952992245e-04 +3.7354667212480009e-04
 12.50000000 +2.0000000000000000e+00 +1.9999983851119536e+00 +2.1042170342039108e-03 +9.9929414523281412e-01 +9.9999951256202724e-01 +3.5133871746032241e-04 +3.5500348925854850e-04
 13.00000000 +2.0000000000000000e+00 +1.9999986235007747e+00 +2.0893026352691081e-03 +9.9933069354645265e-01 +9.9999941868436171e-01 +3.3251549964002892e-04 +3.3737226965837626e-04
 13.50000000 +2.0000000000000000e+00 +1.9999981111361023e+00 +2.0663322310721282e-03 +9.9938811309802578e-01 +9.9999940573647761e-01 +3.0538337442082307e-04 +3.0709779107942787e-04
 14.00000000 +2.0000000000000000e+00 +1.9999969496037542e+00 +2.0461156116171300e-03 +9.9943915916893444e-01 +9.9999941343567977e-01 +2.8040254062248733e-04 +2.8102485355244834e-04
 14.50000000 +2.0000000000000000e+00 +1.9999977389554073e+00 +2.0209780359108170e-03 +9.9950304801006773e-01 +9.9999933127891716e-01 +2.4870287563960982e-04 +2.4891783537209130e-04
 15.00000000 +2.0000000000000000e+00 +1.9999962087052541e+00 +2.0015216127648628e-03 +9.9955278701187988e-01 +9.9999929801951681e-01 +2.2957877733622851e-04 +2.1833619162351750e-04
 15.50000000 +2.0000000000000000e+00 +1.9999967885881746e+00 +1.9801007811947359e-03 +9.9960828016567083e-01 +9.9999930506899715e-01 +1.8983681236839847e-04 +2.0257795141483064e-04
 16.00000000 +2.0000000000000000e+00 +1.9999980400158277e+00 +1.9557049630196176e-03 +9.9967234831099061e-01 +9.9999908883236988e-01 +1.7041692254023071e-04 +1.5814593371088853e-04
 16.50000000 +2.0000000000000000e+00 +1.9999960711834801e+00 +1.9469368915734358e-03 +9.9969607227833313e-01 +9.9999919878722021e-01 +1.5547357871518289e-04 +1.4925535575525207e-04
 17.00000000 +2.0000000000000000e+00 +1.9999967966916981e+00 +1.9159408399624812e-03 +9.9977731795111435e-01 +9.9999913221823022e-01 +1.1100991846467860e-04 +1.1253991370026457e-04
 17.50000000 +2.0000000000000000e+00 +1.9999964633476497e+00 +1.9072312044494304e-03 +9.9980144806218019e-01 +9.9999923103046851e-01 +8.5693290915452611e-05 +1.1362761530042499e-04
 18.00000000 +2.0000000000000000e+00 +1.9999965429456332e+00 +1.9001152640135566e-03 +9.9982275820141786e-01 +9.9999918593351211e-01 +9.3353982139967063e-05 +8.4701881436041412e-05
 18.50000000 +2.0000000000000000e+00 +1.9999969851032924e+00 +1.8923369722498096e-03 +9.9984663731680223e-01 +9.9999906187434573e-01 +7.1875770898697036e-05 +8.2425039073437856e-05
