# time_au orbital_0 orbital_1 orbital_2 orbital_3 orbital_4 orbital_5 orbital_6 orbital_7 orbital_8 orbital_9
5.400000000000000000e+01 9.999995412331557088e-01 1.000000000019377833e+00 1.000000000009192203e+00 9.999999999985904608e-01 9.999999999899031877e-01 9.621138532421604244e-08 9.836771553259027896e-08 9.594021717231076483e-08 8.887187165966638592e-08 7.935859078544626471e-08
5.500000000000000000e+01 9.999995589643264626e-01 1.000000000008515411e+00 1.000000000000835332e+00 9.999999999950259788e-01 9.999999999930173633e-01 1.010144615328661889e-07 9.737080925370326950e-08 8.964130175134311420e-08 8.029595005602996927e-08 7.271575683059982226e-08
5.600000000000000000e+01 9.999995814708844133e-01 9.999999999980554444e-01 9.999999999956823427e-01 9.999999999969185760e-01 1.000000000002830847e+00 9.874652478666488052e-08 9.061305928146368272e-08 8.161256173568762083e-08 7.491662822927671348e-08 7.264685444803273228e-08
5.700000000000000000e+01 9.999995933365153356e-01 9.999999999894559899e-01 9.999999999945196061e-01 1.000000000003971046e+00 1.000000000017672752e+00 9.182488569274163073e-08 8.328002484027698234e-08 7.742418543141505757e-08 7.591964000236001769e-08 7.820912937854048045e-08
5.800000000000000000e+01 9.999995890104129703e-01 9.999999999837811959e-01 9.999999999974097387e-01 1.000000000015007551e+00 1.000000000035099701e+00 8.526316190545782790e-08 8.016987499595277640e-08 7.925841982321854178e-08 8.163788683098535510e-08 8.462894517142891567e-08
5.900000000000000000e+01 9.999995745778609280e-01 9.999999999817636986e-01 1.000000000003927747e+00 1.000000000028439695e+00 1.000000000052603255e+00 8.309888241628289559e-08 8.262071787312319149e-08 8.495413069473467897e-08 8.742705701723615525e-08 8.725461680272726716e-08
6.000000000000000000e+01 9.999995614965667690e-01 9.999999999837673181e-01 1.000000000013300472e+00 1.000000000042585269e+00 1.000000000068050454e+00 8.598275142779693454e-08 8.816587515605461721e-08 9.011403361018516711e-08 8.931131527045453895e-08 8.482175409916861680e-08
6.100000000000000000e+01 9.999995580289505748e-01 9.999999999895989866e-01 1.000000000024376279e+00 1.000000000055747185e+00 1.000000000079764195e+00 9.129033134708145313e-08 9.272493732766969410e-08 9.138565828093625013e-08 8.660497876864126547e-08 7.981565698832152464e-08
6.200000000000000000e+01 9.999995644979656761e-01 9.999999999982354115e-01 1.000000000035481840e+00 1.000000000066107786e+00 1.000000000086329388e+00 9.529352796495300722e-08 9.350336977115569819e-08 8.852928261678674933e-08 8.186112548284292372e-08 7.612857411547638170e-08
6.300000000000000000e+01 9.999995747269183610e-01 1.000000000007649659e+00 1.000000000044341864e+00 1.000000000071634032e+00 1.000000000086374463e+00 9.568484941808125613e-08 9.059401126904188124e-08 8.407696265205546564e-08 7.860629676582063030e-08 7.610096174668522377e-08
